#Gene	P.Value	logFC
CDC25A	0.23418645	-0.314387
LINC01053	0.2343825	0.628729
POU2F2	0.2347052	-0.428229
LCP2	0.23474105	-0.218261
NA	0.23490683	0.15049
MYH7	0.23494358	-0.49604
FBLN1	0.23501962	0.522311
GCG	0.23534574	-0.756616
CST4	0.23537951	-0.287352
SYT1	0.2354923	0.495571
KLF1	0.23556559	-0.91937
NA	0.23581784	0.317171
ELF2	0.23588012	-0.300083
FHL1	0.23589792	-0.554297
CDK4	0.23631463	0.22467
GOT2	0.23731675	-0.237608
ESD	0.2374801	0.173603
PNOC	0.23763736	-0.273794
RB1	0.23798289	0.902918
NA	0.23823072	-0.158932
GRIN2C	0.23827456	-0.372667
NA	0.23851439	0.640165
CKMT2	0.23864952	0.479466
SIM2	0.23887143	-0.471351
CAMK4	0.2389354	0.23169
PWP1	0.23914517	-0.244978
HGFAC	0.23947125	0.407172
NA	0.23982004	0.700194
IMMT	0.23990737	-0.208462
S100A3	0.23991184	0.252961
SMAD6	0.24007117	0.864002
PFKFB3	0.24017887	-0.797737
GP2	0.24019868	-0.379028
HPS1	0.24059038	-0.403543
CPA1	0.24060871	-0.284233
AFF2	0.24074619	0.987304
KCNJ9	0.24113619	0.371629
ADAM15	0.24118362	-0.349163
CFHR1	0.24134399	0.622316
NA	0.24172586	0.421085
NHLH1	0.24184942	-0.208508
POM121L9P	0.24204959	-0.253682
NA	0.24217586	0.221052
GATM	0.24220705	0.480987
COL6A3	0.24229759	-0.476957
TEK	0.24250044	0.550357
DPF1	0.2425066	-0.389923
NA	0.24275426	0.787611
DLD	0.24277246	-0.109545
NA	0.24280804	-0.498193
CYBA	0.24281034	-0.229155
NA	0.24297415	1.145405
MAMLD1	0.24307928	-0.310902
NFYA	0.24315638	0.628242
SEC23A	0.24323011	0.321231
ARSB	0.24365702	-0.449421
JADE2	0.24378124	0.257395
SERPINB3	0.24389047	0.774336
TRIM29	0.24390381	0.522472
SULT1C2	0.24392569	-0.652579
NFKBIL1	0.24433666	-0.428018
EFNA5	0.24437837	0.73397
RPUSD2	0.24488514	0.521348
SLC5A5	0.24504111	-0.491298
DDR2	0.24534791	0.322687
INS-IGF2	0.24624615	0.485248
PTGFR	0.24634535	0.535956
CDC6	0.24656845	0.485382
FKBP2	0.24657475	-0.191818
APC	0.24674011	0.386621
SLC17A4	0.24685095	0.576339
TTC1	0.24686409	-0.154957
PRKAB1	0.24700007	0.57547
VAT1	0.24708398	0.221154
WWOX	0.24721414	0.549979
ELN	0.24740401	-0.532927
MSMO1	0.24766927	0.580597
UBE2V2	0.24802804	-0.205402
HTR1B	0.24825966	0.271215
VTN	0.24829522	0.398373
NA	0.24832587	-0.664002
MAGEA2B	0.24840126	0.514022
SMG7	0.2484357	-0.27819
PDK4	0.24865833	0.76361
GRM1	0.24913474	-0.296856
NA	0.24934849	0.441757
DDX3X	0.24965194	0.481399
KCNJ3	0.24991773	-0.655626
ZBTB48	0.24995482	-0.323546
CHRNB1	0.25004064	0.434964
NA	0.25031449	-0.509925
UBXN1	0.25070035	-0.185605
TRAJ17	0.250749	0.662711
EGR2	0.25084604	-0.82032
TROVE2	0.2508749	0.425327
EPO	0.25145745	0.563061
ENPP2	0.25195464	-0.6954
MED24	0.25225298	-0.322616
HNRNPA2B1	0.25236791	-0.257641
NA	0.25241536	0.39664
SAP18	0.2526377	-0.164751
PAK2	0.25264905	-0.382764
ARHGAP22	0.25283033	0.412574
IGF2BP3	0.25288758	-0.646557
NA	0.2529806	-0.525391
KISS1	0.25311539	-0.240612
LIG4	0.25319966	0.26452
FOSB	0.25323012	-0.517328
7-Sep	0.25331584	-0.256771
FKBP5	0.25373463	0.524106
NPPC	0.25396422	0.261389
PKLR	0.25408336	0.220492
NA	0.25424688	0.223454
NA	0.25448898	0.490502
COL4A1	0.25459712	0.294561
FAM193A	0.25497556	-0.223685
CUL4B	0.25509773	0.251883
SEPHS1	0.25512666	0.169868
ARL4A	0.25543588	-0.290059
FXYD2	0.25553126	0.43943
NA	0.25560178	0.29758
EHMT2	0.25563103	-0.327471
SEMA3A	0.25575758	0.544829
BCL6	0.25586493	0.42819
NA	0.25590135	0.421304
TRIM32	0.25599666	0.204353
YAP1	0.25613613	0.534758
PROCR	0.2561399	0.464534
NA	0.25667312	0.788207
BIRC3	0.25695359	-0.353743
AKAP1	0.25752276	0.359848
GMPR	0.25764943	-0.37758
ABCC1	0.25812499	0.593719
ZKSCAN3	0.25832377	-0.373634
RPS23	0.25858222	0.148346
NA	0.25858862	0.232235
NA	0.25872452	-0.75593
KLF4	0.25893416	-0.46445
RPL7	0.25896889	-0.125016
NFYC	0.25948682	-0.233773
TNFSF4	0.25971346	0.4191
LOC100128155	0.25981395	0.354466
MMP11	0.26002318	-0.325386
NA	0.26045784	-0.353474
TEF	0.26052096	0.307826
NA	0.26061314	0.394783
GAD2	0.26084931	0.465322
GATAD1	0.26116593	0.477832
NA	0.26143185	-0.377439
MYBPH	0.26189385	0.429709
KMO	0.26191826	-0.364348
NAP1L3	0.26200217	0.436245
EEF1A1	0.26234018	0.172832
NA	0.26240705	-0.15936
HMGN4	0.26262968	-0.326819
POMC	0.26268414	-0.485262
NA	0.2628844	0.322525
NA	0.26291794	-0.582862
NA	0.26315716	-0.187844
ZNF148	0.26317408	0.604141
KIAA0141	0.26330479	-0.220974
INPP5B	0.2633787	0.489549
CA6	0.26342235	0.63453
IL1R1	0.26357275	-0.390735
EVI2B	0.26379708	-0.255019
CX3CL1	0.26392426	-0.467913
PSMD7	0.26394155	-0.217267
NDUFA5	0.26409824	-0.31122
KRT5	0.26433677	-0.456645
ETV3	0.26434892	0.376604
CSE1L	0.26435155	0.21722
MAP2K5	0.26456941	-0.420979
SCNN1G	0.26475654	0.381613
BOP1	0.26486002	-0.207683
RCAN1	0.26487981	-0.518989
IL1RL1	0.26489071	0.354124
WWP2	0.26512049	0.313402
MAGEA5	0.26513432	0.472271
BMP2	0.26515635	0.50491
PTGER3	0.26540191	-0.655695
METAP1	0.26553837	0.25961
RBP4	0.26585763	-0.550564
MNAT1	0.26596695	0.507322
NA	0.2661492	0.198025
SRC	0.2661702	0.262827
HLA-DQB1	0.26624507	-1.457423
BCR	0.2666787	-0.305728
BRF1	0.26701205	-0.251058
ACTB	0.26719536	-0.149246
JAG1	0.26726253	-0.326338
C3	0.26751844	-0.431869
PLA2G7	0.26782627	-0.397266
RHOC	0.26799426	-0.189005
XRCC2	0.26821039	0.723602
MDM2	0.26841014	0.514226
SQSTM1	0.26844657	0.605227
NA	0.26879194	-0.303841
GRM7	0.2687976	-0.638403
KCNJ11	0.26947962	0.267779
PSEN1	0.26952047	0.318142
SRSF3	0.26953896	0.234775
ARL6IP1	0.26958827	-0.241623
KAT6A	0.26963218	-0.216087
ACHE	0.27055519	0.211047
DGCR5	0.27102936	-0.348515
CHRND	0.2710384	0.787022
NA	0.27103951	-0.681437
NA	0.27107397	0.293125
NA	0.27139994	0.272319
NA	0.2715902	-0.350222
HAS3	0.27226357	-0.284305
EIF2S3	0.27233478	0.740227
PEG3	0.27236115	0.328713
HERC1	0.2723809	-0.369846
FOXF1	0.27254317	0.480357
PPT2	0.27254692	0.423675
TNNT1	0.27274027	-0.616628
PCDH11X	0.27278847	-0.760199
MAN2C1	0.27293673	-0.298997
NR4A3	0.27299361	0.513818
GCGR	0.27344383	-0.481675
EEF1G	0.2736914	0.118772
AXIN1	0.27398076	-0.184612
M6PR	0.27410124	0.174894
MMP12	0.27411872	0.625856
MSH3	0.27422963	-0.220672
ECH1	0.27426177	-0.203364
CCL2	0.27450291	-0.244325
PNLIP	0.27467869	0.730932
CDC37	0.27498177	-0.192628
AGTR1	0.27523589	0.681075
PYGM	0.27531522	0.585506
DSC3	0.27544061	-0.705721
IRS1	0.27549093	0.619341
CBX5	0.27552266	0.703015
TCEA2	0.27595747	-0.155134
SLC6A11	0.27607884	0.458487
PDE4B	0.27621092	-0.369851
NA	0.27631667	-0.745286
RGN	0.27637933	-0.511463
ZXDA	0.27654684	0.305071
IL18R1	0.27658584	-0.432064
CTAGE5	0.27668313	-0.254721
NUP93	0.2767506	-0.187432
TAF1C	0.27681784	-0.215463
NA	0.2775223	0.430819
DBN1	0.2776069	-0.503217
SYK	0.27780741	-0.399068
LALBA	0.2779732	0.495567
ADH6	0.27808008	0.490082
ELK4	0.27808873	0.489353
VAV1	0.27821298	-0.176522
FEZ1	0.27821629	0.587652
TSPAN8	0.27841266	0.62213
LARP4B	0.27849165	-0.216482
ALPL	0.27881689	-0.353788
CACNB2	0.27915281	-0.492761
NRF1	0.27955817	0.538933
IL1R2	0.28016045	-0.790866
SLC9A3R2	0.28073338	-0.430367
NA	0.28109316	0.312431
TIA1	0.28118491	-0.557824
NA	0.28119573	-0.151438
NA	0.2813402	-0.419507
PHKG2	0.28188948	-0.288808
POLRMT	0.28205941	-0.214542
DDO	0.28216452	-0.275656
TSPY1	0.28239324	-0.346083
TCF15	0.28246207	-0.332904
TRAC	0.28250304	0.539036
CDK9	0.28252012	-0.258094
SNURF	0.28256362	-0.138704
FRZB	0.28271602	0.665801
NTRK2	0.28277063	-0.482613
GABRA3	0.28289949	0.369686
GLI1	0.28331253	-0.365482
CITED2	0.2833259	-0.217073
NPM1	0.2837193	0.162404
SFTPB	0.2837465	-0.511947
TSPAN3	0.28416828	-0.226342
SMYD5	0.28443935	-0.433968
RFTN1	0.28491656	-0.280611
TAF7	0.28497968	-0.23722
NA	0.28505668	0.303276
LGALS9	0.28508943	-0.269243
KLK2	0.2852496	0.551309
MAPT	0.28534363	-0.459981
FYB	0.28558389	0.440866
FDX1	0.28585207	0.32851
SUPT4H1	0.28600786	-0.158218
DIS3	0.28647461	-0.699869
CDKL1	0.28654487	-0.446352
SKIV2L	0.28733064	-0.360286
PLAG1	0.28748344	0.730218
SSTR4	0.28759856	-0.120594
ITGA2	0.28759954	0.630151
CRHBP	0.28782414	0.361507
RIN1	0.28783664	-0.225481
NA	0.28858478	0.190043
PPWD1	0.28867779	0.284686
ADK	0.28872633	-0.236283
NA	0.28882346	-0.275511
PAFAH1B3	0.28895172	-0.135688
AKAP5	0.28914435	-0.376017
CD93	0.28928835	0.903994
NA	0.28929067	-0.206575
EFNA3	0.28943449	0.338736
NA	0.28947941	0.299118
NA	0.28948477	-0.380922
SPRR2D	0.2895612	0.459342
CASP1	0.2896156	-0.368122
MRPL49	0.28967304	-0.145307
ELF3	0.28998629	-0.347083
SCP2	0.28999644	-0.250084
ATP5S	0.29001227	0.388937
RBM3	0.29006614	-0.260065
FGF4	0.29019353	0.25793
HMGCR	0.29042052	0.497746
NTS	0.29047086	0.593753
PI3	0.29119093	-0.649861
TCF4	0.29128262	0.255979
EML1	0.29138359	0.517828
NA	0.29173278	-0.386466
HAAO	0.29185286	-0.244696
FGFR2	0.29227749	-0.252787
PALM	0.29227879	0.129188
OCRL	0.2923151	-0.360046
IL4	0.29250145	-0.335014
NA	0.293089	-0.169259
DSTN	0.29315751	-0.322676
GALM	0.29330375	0.45102
CDC25C	0.29363299	-0.437191
NA	0.293758	0.26496
NA	0.29382856	0.525841
RECQL	0.29388438	0.547865
TYRO3	0.29394466	0.64903
ZNF24	0.29410425	-0.418789
LRRC16A	0.29421856	0.512678
SATB1	0.2946873	0.24438
DCLRE1A	0.29482614	0.378227
PAM	0.29488264	-0.234509
DLGAP5	0.29517323	-0.531163
CACNB4	0.29519407	-0.198142
KRT76	0.2952875	0.414955
FASLG	0.29531609	-0.310183
OLFM1	0.29541976	-0.43833
LOC100134366	0.29543075	-0.678978
NAB2	0.29547466	-0.333078
GABRG2	0.29551537	-0.538569
NREP	0.29552077	-0.24474
MCM7	0.29566655	-0.180722
HPR	0.29586843	-0.513715
PKP1	0.29616899	-0.517843
POLG	0.29620381	-0.292053
NA	0.29640164	0.499336
GSK3B	0.29667006	-0.211054
FAM155A	0.29695107	0.594031
KDELR2	0.297317	-0.228383
NNT	0.29779342	-0.249008
PRR4	0.29781716	0.477071
COPS8	0.29791714	0.188358
NA	0.29801965	-0.200484
CBS	0.29826887	0.372472
DYRK4	0.29845014	0.281421
CCL15	0.29851999	0.365274
GOLGA4	0.29861986	0.476485
IFNAR2	0.29879553	0.330203
MSX1	0.29936509	0.491998
SLC10A1	0.2993832	0.451988
NA	0.29949146	0.310155
ENPP2	0.29962684	-0.313507
H1FX	0.29964507	-0.259857
CPSF1	0.29966054	-0.157448
TNXB	0.2997517	-0.124075
PRDM2	0.30025158	-0.23179
NA	0.30045865	-0.459713
SNRNP35	0.30058224	-0.171209
CDK18	0.30058515	0.347865
RNASE6	0.30086998	-0.280428
SLC12A2	0.30107216	-0.57564
SLC38A3	0.3010932	-0.309117
SMPD1	0.30117084	0.124665
SHC3	0.30160166	0.501041
CDX2	0.30184789	-0.493128
IKBKE	0.30189165	-0.105837
PEX6	0.30191204	0.266177
CDK7	0.30218325	-0.217507
LOC100133684	0.30226271	-0.33362
ACADSB	0.30260328	-0.206301
RBM10	0.30263493	0.187588
CDK2	0.30268197	-0.163502
CHRNB2	0.30270387	-0.271383
LOC100134331	0.30276025	0.912074
KIAA0195	0.30285818	-0.081892
NR2C1	0.30295802	0.426194
OLFM1	0.30318396	-0.605179
SFTPC	0.30321911	-0.39311
MYO18A	0.30333792	-0.228197
MAZ	0.30352125	-0.258381
P2RY4	0.30370267	-0.406324
GUCY2F	0.30375849	0.52268
PPID	0.303765	0.200597
PAX2	0.30395833	0.450709
NFIX	0.30401298	0.466212
POLR3D	0.30449829	0.325721
ELK1	0.30464287	0.354969
NA	0.30478209	0.153155
RNF2	0.30478808	0.233243
ZPBP	0.30483025	0.50551
PLN	0.30491469	0.679901
LOC100130553	0.30509117	-0.126736
KAT5	0.30523627	-0.115282
INPP5E	0.30526401	-0.217016
RLN2	0.30543765	0.664131
ID2B	0.30558441	-0.304721
L1CAM	0.30610173	-0.127854
GK3P	0.30613923	-0.278128
IGFBP4	0.30615882	-0.399843
REG1B	0.30719928	0.238391
NEDD9	0.30742728	-0.269537
DPYS	0.30775052	0.463209
DAXX	0.30858757	0.216345
IFNA16	0.30868914	-0.599834
CSN3	0.30944748	0.284894
COMT	0.30960852	-0.214758
HOXB2	0.30967559	-0.283368
RBM5	0.30974252	0.337809
CD99	0.30979602	-0.169063
FEZ2	0.30981759	0.537051
TCL1A	0.310018	-0.434024
P2RX5	0.31008612	-0.291365
RPSAP19	0.31019971	0.162938
GPS1	0.31026702	-0.139863
RAG1	0.31048654	0.576645
TNFRSF25	0.31051999	-0.312522
NA	0.31068843	-0.454545
NAT2	0.31089295	0.538445
AMY2B	0.31092448	-0.254907
MAP4K5	0.31104817	-0.184411
IL13RA1	0.31105597	-0.505537
DOCK1	0.31112236	0.187562
ODF3B	0.31130827	-0.24635
CPZ	0.3114941	-0.183533
IL11	0.31171889	-0.519938
EFR3A	0.31177582	-0.268616
PCNA	0.31195762	-0.217022
UMPS	0.31237122	0.372252
TACR2	0.31255089	0.568809
GATA2	0.31288412	-0.534134
THOC1	0.31289318	0.235372
GIP	0.31314135	-0.494932
QDPR	0.31324417	-0.191578
HAX1	0.31332907	-0.166025
PDHB	0.31347936	-0.218145
TNNT2	0.31349261	0.535829
ATRX	0.31357745	-0.26854
SRSF5	0.31366376	-0.217691
SHMT2	0.31375801	-0.216638
PTPN7	0.31428075	-0.171909
MSN	0.31435203	-0.179095
CCL20	0.31438211	-0.703235
CRYM	0.31468337	0.299599
COL11A1	0.31473172	0.44896
NA	0.31521927	-0.175034
TPMT	0.31524511	-0.41068
RNASEH2CP1	0.31555624	0.320051
GALNT3	0.31613528	-0.389523
CYP3A4	0.31615347	-0.245461
LTF	0.31636758	-0.848577
TIMM44	0.3163889	0.587238
GPC1	0.31667016	-0.136646
AVP	0.31697126	0.21651
NUCB1	0.31701432	-0.147835
NA	0.31708437	0.300433
DAB2	0.31715692	0.329863
DR1	0.31731377	-0.217529
SCN4A	0.317748	0.268867
HSF2	0.31853247	0.246356
CSTF2	0.3193169	0.334382
CHI3L1	0.31936047	-0.398661
ITPR3	0.3193631	-0.327607
DDB1	0.31955253	-0.168734
MTOR	0.31965427	0.195127
CXCL2	0.31982806	-0.751236
HIPK3	0.32015107	0.674755
HRK	0.32026245	-0.424871
PPBP	0.32032792	0.189394
POMZP3	0.32042501	-0.389955
NA	0.3204944	-0.214235
PSMD12	0.32051593	0.275974
RBL1	0.32070513	-0.374363
CD3E	0.32077677	0.293096
MAP3K11	0.32078007	-0.22995
TFDP2	0.32088272	-0.36539
ADD3	0.32091582	0.222347
TNFAIP3	0.32094279	-0.474413
PDIA5	0.32101555	-0.204906
ATP5A1	0.32108852	-0.154208
GGCX	0.32114443	0.191069
8-Sep	0.32130405	-0.403632
TARP	0.32153569	0.498757
ENPP1	0.32156902	0.411288
NR5A1	0.32203513	-0.607343
NA	0.32274884	0.136732
RPS17	0.32289571	0.146849
CSF2RB	0.32301664	0.500888
NA	0.32354696	0.284508
NCAM1	0.32369981	-0.187871
MAGEA4	0.32392684	0.40561
PLK3	0.32405651	-0.303389
KCNJ5	0.32429216	0.2492
SET	0.32474593	-0.233613
CDH8	0.324858	-0.295027
RAB6A	0.32513634	0.317936
NA	0.32546403	-0.378343
COL18A1	0.32565704	-0.405925
ERV9-1	0.32570692	-0.181404
ECHS1	0.32600581	-0.186408
LAMC1	0.32615562	-0.577822
RPN2	0.32630347	-0.151503
BTG3	0.32654501	-0.204283
BGN	0.32668582	-0.38673
DIO3	0.32683931	0.286347
CHRNA3	0.32688407	0.78079
MXI1	0.32688755	-0.362223
SRSF11	0.32695645	-0.205356
IDH1	0.32706406	-0.357445
KAT2B	0.32735274	-0.592676
EPB41	0.32754052	0.796974
ODC1	0.32800042	-0.216498
PCGF2	0.32845141	-0.316231
PFN1	0.32865524	-0.184257
POLD3	0.32870996	0.233533
EPHA7	0.32916363	0.894353
SLC28A1	0.32934717	-0.386077
XAF1	0.32950721	0.411539
DPF2	0.32968728	-0.14132
CLK3	0.32970638	-0.153637
ENDOU	0.33050346	-0.470533
FOSL2	0.33063561	-0.370612
PTPRH	0.33086198	0.34355
NA	0.33090727	-0.447549
EIF1AX	0.33109358	0.275117
GABRA6	0.33132775	0.575071
IPO5	0.33135234	0.223745
BTN1A1	0.33135325	0.246974
MYH2	0.33149515	0.485612
CKAP5	0.33171568	0.237191
NA	0.33182241	0.253369
AKR1C4	0.33191181	0.437261
KRT19	0.33199881	-0.486157
LAMC2	0.33204926	0.364379
PLA2G2A	0.33221002	0.602124
NA	0.33225853	-0.449091
LRMP	0.33265728	-0.25882
HIP1	0.33277752	0.538038
TROAP	0.33288613	-0.324859
KRT1	0.33319667	-0.521893
NA	0.33323448	0.436425
PDLIM1	0.33331058	-0.371401
NA	0.33414091	0.520496
OPRM1	0.33417656	-0.320974
SRSF4	0.33499668	-0.141781
TGFBR3	0.3353116	-0.548844
EIF3F	0.33603942	-0.161581
RBBP8	0.33639169	-0.162532
NA	0.33676126	0.34434
NA	0.3369543	0.166193
CCL4	0.33740722	-0.78658
MYH7	0.33748418	0.439327
F7	0.33759597	-0.292689
PSME3	0.33764399	-0.11199
IL6R	0.33821006	0.5745
STC1	0.33833347	-0.338832
IMPA1	0.33836212	0.277515
GPR64	0.33837327	0.436937
NA	0.33849742	-0.454099
RGS2	0.33850452	-0.455256
E2F4	0.3389172	0.595188
NEDD4	0.33898095	0.538331
CHP1	0.33947451	0.513747
PPP3CC	0.34012076	-0.192618
ANK3	0.34028263	-0.395501
PRDX2	0.34036614	-0.264715
PRELP	0.34063305	0.37293
SNRPA1	0.34064623	-0.21024
LRP8	0.34134836	-0.35764
KLF9	0.34184094	0.302104
C21orf2	0.34242065	-0.14067
FOXO1	0.34242727	0.277361
NA	0.34256093	-0.332517
PTPRJ	0.34280761	0.441115
BCL2L2	0.34298943	0.322063
NA	0.34299962	-0.100074
CREB5	0.34324693	-0.674864
MUTYH	0.34341295	0.436806
CCL7	0.34353668	-0.456085
BTN2A1	0.34387482	-0.279723
NA	0.34435329	0.615003
PTGDR	0.34444947	0.511564
RASSF7	0.34495247	-0.156851
ZKSCAN7	0.34505057	0.263063
NA	0.34524758	0.140509
SEMA3B	0.34540478	-0.29403
POU5F1P4	0.34557023	-0.289498
NA	0.34585869	-0.499903
CA8	0.3459174	-0.323514
MECP2	0.34612523	-0.633945
ZNF157	0.34628161	0.187486
CCR4	0.346523	0.455802
PHEX	0.34657051	-0.405563
EPHB4	0.34668913	0.132913
FSHB	0.34705539	0.591495
FOXA1	0.34725824	-0.396305
MT1G	0.34726332	-0.329046
CDR1	0.34731129	0.597409
UBE2K	0.34761305	-0.379753
RPL39	0.34770491	0.113891
MAP1A	0.34804792	-0.36869
LRRC6	0.34817189	-0.186657
TSHB	0.3482749	0.43513
PRF1	0.34832214	0.465228
NA	0.34862018	-0.41639
SSTR2	0.34876208	0.409033
NA	0.34891889	-0.21656
CLCNKB	0.34904291	0.157269
LOC100133665	0.34996214	-0.4537
NA	0.35011006	0.171579
CHGA	0.35018808	-0.435123
SEC14L1	0.35071849	-0.209019
SAFB2	0.35120027	0.205114
GBE1	0.35126798	-0.180154
GARS	0.35133559	-0.216867
CYP2A7	0.3514484	0.19986
S100G	0.35155941	-0.51984
KDR	0.35191259	0.260465
NA	0.35203504	0.491333
COL14A1	0.35215826	0.256448
PPARA	0.35216623	0.485485
SPRR1B	0.35262329	-0.464832
RPL13A	0.35267188	-0.095298
LOC1720	0.35288234	-0.339395
RUNX3	0.35297597	-0.378159
DEFB4A	0.35311561	0.356967
CHRNA5	0.35316773	-0.455878
GSTA3	0.35323034	0.447881
PSMB2	0.3533391	-0.170384
DNAH14	0.35348546	0.607175
MANF	0.35382444	-0.267121
GLIPR1	0.3540476	0.251754
HDLBP	0.35436187	-0.178167
CATR1	0.35449601	0.601534
LOC100134077	0.35490435	0.240851
TNNI1	0.35514542	0.40351
SCTR	0.35519646	0.357622
SERPINB13	0.35520143	-0.487456
DARS	0.35587931	0.125276
CCL17	0.35591956	0.263308
TLE4	0.35611723	-0.154244
SERPINB9	0.35621006	-0.288049
TSC22D3	0.35640793	0.340686
BDNF	0.35642369	-0.795712
CR2	0.35643342	0.386845
CENPA	0.35647105	0.460357
IGBP1	0.35649271	-0.161668
PRKAG1	0.35670992	0.188239
PTPRN2	0.35691449	0.222162
EIF3A	0.35704674	-0.26228
RABIF	0.35714817	-0.259541
ALOX12	0.35719616	-0.361285
LOC732447	0.35742388	0.352896
LIG3	0.35752424	-0.127143
NTRK3	0.3580819	-0.357368
SRY	0.3588023	0.483883
AP3B2	0.35906269	-0.373989
NA	0.35906716	0.265421
TRAM2	0.35913748	-0.208934
NA	0.35931768	0.488043
PSMD8	0.35942513	-0.216803
AVPR1B	0.35964858	-0.179445
C11orf58	0.35983293	-0.143303
NA	0.35987063	-0.249071
MRPS31	0.36014191	0.28916
PRKDC	0.3605856	-0.19313
NR4A1	0.36142409	0.353534
PKN1	0.36173814	-0.196394
TSTA3	0.36192425	-0.167015
TOB1	0.36204029	-0.147507
KDELR1	0.36236174	-0.195674
CPN1	0.36258702	-0.451978
RANBP2	0.36317602	-0.190818
EMP2	0.36347074	0.658943
MYL9	0.36373042	-0.560473
SMC1A	0.36387892	-0.126821
CD7	0.36395492	0.305015
IL3	0.36396805	0.487919
EDNRB	0.36403375	0.7698
CAMP	0.36437133	-0.897001
PLP1	0.36457914	0.493737
S100A5	0.36468069	-0.361671
NA	0.36479903	0.447704
RIT2	0.36486213	0.722756
PDCD2	0.36492034	-0.172554
ENTPD4	0.36505226	0.446251
RPL36A	0.36515168	-0.109259
GDNF	0.36516146	0.501301
LZTR1	0.3651899	-0.30715
NA	0.36556652	0.294812
ITIH1	0.3656719	-0.457027
GIF	0.36573634	0.34491
PTK2B	0.36605702	-0.19414
HCP5	0.36622532	0.307184
MB	0.36650404	-0.418237
CTAG1A	0.36657487	-0.176786
LOC644732	0.36672651	0.278281
ITGA6	0.3667519	0.245978
EIF4E	0.36686798	0.325797
HTR7	0.36693824	-0.308048
MZF1	0.367001	-0.298572
EIF4G1	0.36717488	-0.384369
RAD50	0.36719559	0.481099
KRT6A	0.36770252	0.156601
OTC	0.36771677	-0.404406
SLC4A3	0.36789146	0.280312
FLT1	0.3679107	0.216601
PAICS	0.36832019	-0.243933
FXR1	0.36849876	0.200514
DHODH	0.36896252	0.225752
SCG2	0.36935077	-0.361656
HOXC5	0.36940783	0.27337
FLT3LG	0.36954409	0.332978
ITGA2B	0.37027223	0.645164
YIPF6	0.37062462	-0.31144
ST6GAL1	0.37085824	-0.196568
RFC2	0.37129334	0.162303
PRKAR1A	0.37132295	-0.179131
USP6NL	0.37154968	-0.29974
PITX1	0.37189666	0.274279
FMR1	0.37198358	-0.197796
ZNF211	0.37202648	0.150126
THRA	0.37244955	-0.176793
DLG1	0.37268966	0.438683
GC	0.37275613	0.472748
TPT1	0.37350185	-0.091784
S1PR1	0.37365103	0.300886
NA	0.37396142	0.292093
CDC20	0.37399669	-0.206175
SLC1A4	0.37433392	-0.381103
NA	0.3744229	0.589559
GP9	0.37442813	0.228897
PRDM2	0.37463213	-0.40693
RAB2A	0.3748246	-0.220145
RPS6	0.37483856	0.124955
ITPKC	0.37491957	0.176174
PLCL1	0.37527471	0.258783
LOC1720	0.37533909	0.568214
CD48	0.37555433	0.163579
COL4A5	0.37556828	0.533383
PSMB7	0.37572645	-0.174199
NA	0.3759221	-0.43962
NA	0.3762102	0.424393
PROL1	0.37635682	-0.20153
CDC42EP1	0.3765879	0.196795
CRYAB	0.37666035	-0.115158
NA	0.37682724	0.541731
PSME4	0.37689605	-0.205551
CMA1	0.37704753	0.273248
ZFY	0.37735465	0.631015
LOC642846	0.37736205	0.228672
CTNND2	0.37736557	0.465313
TRIP11	0.37786476	0.264878
NEK9	0.37787915	0.420131
MPST	0.37792161	-0.160872
ITPR1	0.37808836	-0.220941
HSD17B1	0.37813888	0.354354
CLTCL1	0.37814373	-0.347749
SMARCD2	0.37815003	0.165111
F13B	0.37832413	0.582319
KLHDC3	0.37852078	0.393014
MAPKAPK2	0.37899697	0.7619
ELAVL1	0.37908871	-0.297321
CLU	0.37935282	-0.324745
LOC100131317	0.37936004	0.187067
NA	0.37939616	0.403996
SKP1	0.37954283	-0.311161
CA4	0.38003106	-0.442144
NA	0.38004541	0.414177
RAB27B	0.38018015	0.381758
ARHGDIG	0.38036821	0.395817
NA	0.38039991	-0.224407
ADAM10	0.38079259	0.294352
NA	0.38098481	-0.16494
PCM1	0.38107349	0.156786
NA	0.38132221	0.320383
HSD17B2	0.38145695	0.418077
PNN	0.38176278	-0.195288
AGER	0.38191143	0.172779
HMGCL	0.38203878	-0.16201
CNN3	0.38208579	0.584975
DRAP1	0.38216529	-0.16265
LCP1	0.38216726	-0.12527
NA	0.38283008	-0.395326
IGHM	0.38286622	-0.328032
YAF2	0.38289256	-0.17908
ICAM1	0.38301806	0.547321
ITGAV	0.38321042	0.565353
COL19A1	0.38434631	-0.304297
CORO1A	0.38444918	-0.143298
CXCR2	0.38475299	-0.500404
GLP1R	0.38478801	-0.346644
ABCC2	0.38484855	-0.466408
NA	0.38519518	0.444163
PLS1	0.38522443	0.528997
NA	0.38575755	-0.236378
ARSE	0.38621171	-0.342839
TOMM34	0.38664968	0.167162
PRIM1	0.38674685	0.296988
TAF1A	0.38674929	0.501489
PML	0.3867537	0.199867
BNC1	0.38685935	0.237612
KIR2DL4	0.38691657	0.20124
PTHLH	0.38696246	0.426217
CACNA1C	0.38714923	-0.225532
ACVR2A	0.38755337	-0.433698
KMT2C	0.38764505	-0.356594
PTGES3	0.38769136	0.238455
NA	0.38772013	0.344814
NAAA	0.38772096	-0.206147
RPS3A	0.38780547	-0.115018
NA	0.38780859	0.459251
