#Gene	P.Value	logFC
BMP1	8.53E-04	-0.3464868
SDAD1	8.53E-04	0.2569732
ATP8B2	8.54E-04	0.389559
VAV3	8.55E-04	0.2405246
C21orf33	8.55E-04	0.3313251
ATXN2L	8.56E-04	0.6049586
STMN1	8.58E-04	0.5003395
CRIP2	8.62E-04	0.8456121
MYL12A	8.62E-04	-0.2025938
WDFY3	8.65E-04	-0.4940302
LUZP1	8.68E-04	0.3062706
FURIN	8.71E-04	-0.3230476
RARRES3	8.71E-04	0.2786998
AQP1	8.72E-04	-0.3382319
PON3	8.73E-04	-0.4524223
N4BP2L2	8.73E-04	0.3954535
ABI1	8.74E-04	0.2672084
SKIV2L	8.75E-04	0.2206023
PRPF40A	8.75E-04	0.3522464
C2CD3	8.75E-04	0.2335122
NA	8.77E-04	-0.9306274
HAGH	8.77E-04	-0.4462512
ATP6V0A1	8.78E-04	-0.2794252
CCDC134	8.78E-04	-0.5230295
LTBP2	8.81E-04	-0.3148049
TOPBP1	8.82E-04	0.2263877
MPPE1	8.84E-04	0.649058
CSRP2	8.86E-04	-0.697862
NDC80	8.89E-04	0.8130974
MCAM	8.91E-04	-0.386699
ZNF562	8.91E-04	0.2568051
SMARCA2	8.92E-04	0.2761817
SNX4	8.92E-04	0.2673993
SMEK2	8.94E-04	0.3516185
SNURF	8.95E-04	0.2699143
SLC25A36	8.95E-04	0.4342222
SUPT4H1	8.99E-04	-0.2409393
NA	8.99E-04	-0.6275843
SP2	8.99E-04	-0.2526625
FBXL14	8.99E-04	0.2532724
GRK6	9.01E-04	-0.2513685
SLC4A3	9.02E-04	-0.3282673
NA	9.03E-04	0.5657934
MCM7	9.03E-04	0.2673069
RAB20	9.04E-04	-0.4141126
DIO3	9.05E-04	-0.4419551
NA	9.05E-04	-0.8408733
ZNF204P	9.05E-04	0.3321154
IQCJ-SCHIP1	9.07E-04	-0.4670859
NBPF20	9.08E-04	0.3918144
ANP32A	9.09E-04	-0.2305884
NXPH3	9.09E-04	-0.3740669
RBM48	9.09E-04	0.4669347
ATP9A	9.11E-04	-0.8300175
JUP	9.14E-04	0.848993
EIF4B	9.15E-04	0.2344128
UBXN4	9.17E-04	0.2980526
SNX3	9.17E-04	-0.237843
APOC2	9.18E-04	-0.3684473
FBXL15	9.19E-04	0.4534242
PRR11	9.23E-04	0.6158757
SOX5	9.23E-04	-0.441368
TRIM38	9.28E-04	0.3869784
GALK1	9.30E-04	-0.5937887
MRGBP	9.30E-04	-0.2850139
COL6A1	9.31E-04	-0.3858269
TG	9.31E-04	-0.4523566
KBTBD4	9.32E-04	0.6885168
PON2	9.32E-04	0.3731626
HIF1A	9.33E-04	-0.2609885
NA	9.34E-04	-0.9308627
TFEB	9.34E-04	-0.3348828
SLC15A2	9.35E-04	0.5286846
SYNCRIP	9.35E-04	0.2582668
WDR91	9.36E-04	0.3220271
H3F3AP4	9.36E-04	-0.1993202
FOXK2	9.36E-04	-0.3601226
TRA2A	9.38E-04	0.75386
CERS4	9.39E-04	-0.643911
RAP2A	9.39E-04	-0.5544553
CBLL1	9.40E-04	0.345403
LEFTY1	9.40E-04	-0.386258
ATOH1	9.40E-04	-0.5392594
ACBD3	9.41E-04	0.3016472
NXF2B	9.41E-04	0.4534458
KCNJ5	9.41E-04	-0.5530191
MYCN	9.42E-04	-0.4175774
LINC00094	9.43E-04	-0.3174444
SERPINA1	9.44E-04	-0.3752
DCTD	9.45E-04	0.2336831
SENP7	9.45E-04	0.4617819
KPNA4	9.46E-04	-0.3255764
RPL14	9.46E-04	0.2681919
RTF1	9.46E-04	0.2248265
CSNK1A1	9.46E-04	-0.2099043
PMS2P6	9.46E-04	0.2204641
ZBED4	9.47E-04	0.2809722
MDM2	9.47E-04	0.6638659
ITIH4	9.48E-04	0.2586074
OPHN1	9.49E-04	0.3876101
POF1B	9.51E-04	-0.7019067
ANK1	9.54E-04	-0.5817554
ATF2	9.55E-04	0.3213135
NA	9.55E-04	0.6511649
CYBRD1	9.55E-04	-0.5736882
MEF2C	9.55E-04	-0.417765
MOB1A	9.58E-04	-0.3075077
SERPINE1	9.59E-04	-0.3617784
HSP90AA1	9.59E-04	0.2238555
BLMH	9.59E-04	0.448306
C1QBP	9.60E-04	0.3474367
ATAD3A	9.62E-04	0.2708408
DNAH6	9.64E-04	-0.2612254
SCAF8	9.64E-04	0.3102808
PRUNE2	9.65E-04	-0.4285082
MICAL3	9.66E-04	0.933091
DLL3	9.67E-04	-0.5859095
PCSK7	9.67E-04	0.3515675
CNPY2	9.69E-04	0.4743971
IKBKB	9.73E-04	0.4819792
LRAT	9.75E-04	-0.6928324
TIMM17A	9.76E-04	0.3011717
CDC14A	9.77E-04	0.4557854
SNW1	9.78E-04	0.2401798
KLHL20	9.84E-04	0.2534617
SMARCA4	9.86E-04	0.466813
DCSTAMP	9.87E-04	-0.6819271
ZNF117	9.89E-04	0.3097305
CALU	9.93E-04	0.6355968
BRIX1	9.96E-04	0.4929037
SORT1	9.96E-04	-0.3389986
GPAA1	9.97E-04	0.1895135
TGFA	9.97E-04	-0.3597803
DDX24	9.98E-04	0.9512204
GMEB2	9.98E-04	0.2929483
DGCR6L	9.98E-04	0.2448082
KLHL5	9.99E-04	-0.5948064
NRG1	9.99E-04	-0.4762294
MZF1	1.00E-03	0.2669472
H3F3AP4	1.00E-03	-0.1959303
NA	1.00E-03	-0.3708323
PPM1B	1.01E-03	0.3205731
CLCN7	1.01E-03	0.6956907
UBBP2	1.01E-03	-0.5161502
CCPG1	1.01E-03	-0.3567804
ARMC8	1.02E-03	0.232423
HLA-DOB	1.02E-03	0.5830055
BMP7	1.02E-03	-0.4910146
OXSR1	1.03E-03	-0.2592532
SGPP1	1.03E-03	0.2699568
C11orf48	1.03E-03	0.2853044
AP2S1	1.03E-03	-0.2688983
ARHGEF18	1.03E-03	0.2964844
ASXL1	1.03E-03	0.4055569
MAST4	1.03E-03	-0.3251038
PANK3	1.03E-03	0.2610314
SLC7A8	1.03E-03	-0.8379997
LSS	1.04E-03	0.3799725
NA	1.04E-03	-0.4818705
ZNF710	1.04E-03	-0.2634777
KRT23	1.04E-03	-0.7952856
RGPD6	1.04E-03	0.4506128
TTN	1.04E-03	0.3828779
TAF9	1.04E-03	0.2315492
SAFB	1.04E-03	0.2772482
TMEM208	1.05E-03	-0.2297344
GADD45B	1.05E-03	-0.3853482
ADM	1.05E-03	-0.6128432
NKTR	1.05E-03	0.7776407
HDAC2	1.05E-03	0.2855115
VGLL1	1.05E-03	-0.7467078
CRIM1	1.06E-03	0.7848448
LBR	1.06E-03	0.3351074
S100A12	1.06E-03	-0.4882467
UBA7	1.06E-03	0.2806865
HMGB3	1.06E-03	-0.207817
GPS2	1.06E-03	0.1917851
KLHL35	1.06E-03	-0.7170931
UBE3A	1.07E-03	0.5703175
TNNC2	1.07E-03	-0.4521557
DDX39B	1.07E-03	0.3007078
NTRK3	1.07E-03	-0.3056119
S100A2	1.07E-03	-0.4351564
GHITM	1.07E-03	-0.1410375
ZNF589	1.07E-03	0.3021055
RWDD1	1.07E-03	0.2687172
DNPEP	1.08E-03	0.4722011
BECN1	1.08E-03	-0.2676818
ATRN	1.08E-03	0.5454452
ADAM15	1.08E-03	0.5976739
NDUFAB1	1.08E-03	0.2161369
CKAP4	1.08E-03	-0.3471759
NA	1.08E-03	-0.3547464
NA	1.08E-03	-0.258382
CAMK2G	1.08E-03	0.2351718
NA	1.08E-03	0.452373
ANAPC10	1.09E-03	0.4589127
CKAP4	1.09E-03	-0.324088
PAPSS2	1.09E-03	-0.3123181
ACTR5	1.09E-03	0.2705279
CD177	1.09E-03	-0.4067145
ATF7IP2	1.09E-03	0.5340721
PHKG2	1.10E-03	0.3453076
RPS8	1.10E-03	0.281503
MTR	1.10E-03	0.3554957
TMPRSS2	1.10E-03	-0.4959949
OTUD3	1.10E-03	0.3045231
CD101	1.10E-03	-0.4825062
NA	1.11E-03	0.3262152
CEMP1	1.11E-03	-0.4398601
LILRA6	1.11E-03	-0.4765176
NAA60	1.11E-03	-0.1702477
THEMIS2	1.11E-03	-0.284897
KIAA0753	1.11E-03	0.4571237
POMT1	1.11E-03	0.3697925
STK39	1.11E-03	0.4633135
CTC1	1.11E-03	0.345059
SH3BGRL	1.11E-03	-0.25129
DIDO1	1.12E-03	0.2960946
KIF20A	1.12E-03	-0.5878315
LOC100131532	1.12E-03	-0.6480364
FASTK	1.12E-03	0.2787303
MPRIP	1.12E-03	0.2192861
HDC	1.12E-03	0.4886737
SMCO4	1.13E-03	-0.5146803
PDE3A	1.13E-03	-0.3175356
KYNU	1.13E-03	-0.3252293
SENP6	1.13E-03	0.3356775
TLK1	1.13E-03	-0.2180998
CNGA3	1.13E-03	-0.4360628
TGFBRAP1	1.13E-03	0.6922554
CNR2	1.13E-03	-0.2967162
ENTPD4	1.13E-03	0.2763002
RGL2	1.14E-03	0.3550839
ARHGEF1	1.14E-03	0.2739515
UPP1	1.14E-03	-0.3106231
SPDEF	1.14E-03	0.558417
ODF1	1.14E-03	-0.3526469
DCK	1.14E-03	0.2763578
MSMO1	1.14E-03	0.3367825
SLC11A1	1.14E-03	-0.4745427
ZXDB	1.14E-03	-0.6915537
TCF7	1.14E-03	0.3883046
NAB1	1.14E-03	-0.2025423
NA	1.14E-03	0.3779459
KIFAP3	1.15E-03	0.6947807
TRIM29	1.15E-03	-0.4159216
CTSV	1.15E-03	-0.9126863
NA	1.15E-03	0.2033066
NA	1.15E-03	0.8093273
NUP205	1.15E-03	0.3494511
RBFA	1.15E-03	-0.4713667
NOVA2	1.15E-03	-0.4988848
CACNA1B	1.15E-03	-0.3678384
MCFD2	1.15E-03	-0.4225508
DOCK6	1.15E-03	-0.6571243
GPR12	1.16E-03	-0.2635513
LINC00341	1.16E-03	0.3348759
IGHMBP2	1.16E-03	0.3246041
GRK5	1.16E-03	-0.320772
NUP133	1.16E-03	0.2442357
HSF4	1.16E-03	-0.3353796
MYO6	1.16E-03	-0.3731329
MARK4	1.16E-03	-0.314887
NCAPD2	1.17E-03	0.315913
C2orf68	1.17E-03	0.5118989
CHD1L	1.17E-03	0.7100872
TTF1	1.17E-03	0.2574218
NA	1.17E-03	-0.6102158
HSPA8	1.17E-03	0.2241481
NA	1.17E-03	0.3238823
LMAN1	1.18E-03	0.5766727
NPTXR	1.18E-03	-0.2493629
MID1	1.18E-03	0.4493767
TBC1D22A	1.18E-03	-0.185418
LOC100127972	1.18E-03	0.6025928
KCNQ1DN	1.18E-03	-0.5566101
CLCN3	1.18E-03	-0.3232918
SOS1	1.18E-03	0.3420464
ERAP1	1.19E-03	0.6919294
ASPSCR1	1.19E-03	0.6718627
SLC25A37	1.19E-03	-0.667617
KCNN3	1.19E-03	-0.3181096
KAZALD1	1.19E-03	-0.6275655
WDTC1	1.20E-03	-0.258906
OAZ1	1.20E-03	-0.1868621
CFAP45	1.20E-03	-0.6961889
KIR3DL2	1.20E-03	0.4319587
BACH1	1.20E-03	-0.3398266
KLK10	1.20E-03	-0.4354933
STEAP4	1.20E-03	-1.0414162
CTSD	1.20E-03	-0.3849834
KIR2DS1	1.20E-03	0.637175
ROM1	1.20E-03	-0.3776898
SRP72	1.21E-03	0.4426755
CSF2RB	1.21E-03	-0.3839922
VPS13C	1.21E-03	-0.2454654
ECHDC2	1.21E-03	0.3068473
IFNG	1.21E-03	0.4440154
SRRM2	1.21E-03	0.3323297
SPDL1	1.21E-03	0.7919495
SIRPG	1.21E-03	0.3542194
HTATSF1	1.21E-03	0.2009763
C1orf27	1.21E-03	0.456395
SND1-IT1	1.21E-03	0.6493511
FNTA	1.21E-03	0.2103977
GSTM5	1.21E-03	-0.2881913
UBE2J1	1.22E-03	-0.2782714
RPLP0	1.22E-03	0.1824244
ISCA1	1.22E-03	0.3505041
WDR6	1.22E-03	0.4762923
CAP1	1.22E-03	-0.2620222
RYK	1.23E-03	0.2415183
ILVBL	1.23E-03	0.2245922
SMAD6	1.23E-03	-0.8057577
CAMK2G	1.23E-03	0.2409185
TLR6	1.23E-03	-0.274853
AP5S1	1.23E-03	-0.1794174
PRDM10	1.23E-03	0.263044
CEP104	1.23E-03	0.6718082
LPPR2	1.24E-03	-0.4198031
SRSF11	1.24E-03	0.3548225
ITPR1	1.24E-03	0.7630706
IDH3A	1.24E-03	0.2314195
TCOF1	1.24E-03	0.3495031
STAG2	1.25E-03	0.3584933
EPS15L1	1.25E-03	-0.2218927
CLUAP1	1.25E-03	0.6479031
SLC6A10P	1.25E-03	-0.8082298
CTLA4	1.25E-03	0.4667707
FUS	1.25E-03	0.5327237
CTNNA1	1.25E-03	-0.2340723
GCOM1	1.25E-03	0.3084977
SLK	1.26E-03	0.1938281
HADHB	1.26E-03	-0.1778717
SDCCAG3	1.26E-03	0.5481849
CLDN17	1.26E-03	-0.5710927
PIP4K2A	1.26E-03	-0.4612002
HBG2	1.26E-03	-0.8895822
CDC40	1.27E-03	0.4120157
SORD	1.27E-03	0.5265733
RNF24	1.27E-03	-0.9011757
EN1	1.27E-03	-0.6744772
ANO2	1.27E-03	-0.6510069
FCGBP	1.27E-03	0.6220469
TIMM17A	1.28E-03	0.3522554
TM2D1	1.28E-03	0.3759749
TUBA1B	1.28E-03	-0.2536231
CEP290	1.28E-03	0.4533722
SYNCRIP	1.28E-03	0.3287801
ALMS1	1.29E-03	0.4948014
UBXN4	1.29E-03	0.308414
SLC30A3	1.29E-03	-0.2301585
MUC3A	1.29E-03	-0.6235058
TRIM52	1.29E-03	0.3075555
TALDO1	1.29E-03	-0.4281243
GGTLC1	1.29E-03	-0.2255157
NA	1.29E-03	-0.3150021
KDM5A	1.29E-03	0.2889831
KATNB1	1.29E-03	0.5966383
NLRX1	1.29E-03	-0.3514521
IFI30	1.30E-03	-0.294968
ZBTB39	1.30E-03	0.2307546
SLC16A1	1.30E-03	0.6888275
DMBT1	1.31E-03	-0.2783337
RANBP2	1.31E-03	0.5104788
USP34	1.31E-03	0.1805478
RPL4	1.31E-03	0.1912339
SYT13	1.31E-03	-0.3088013
MYL7	1.31E-03	-0.3232334
AARSD1	1.31E-03	0.2220393
SFI1	1.32E-03	0.4595969
TAOK3	1.32E-03	-0.2212834
NA	1.32E-03	-0.1841094
GOLGA8A	1.32E-03	0.4256352
SMC4	1.32E-03	0.323102
CYP27A1	1.33E-03	-0.780903
MDM4	1.33E-03	0.9353662
CMPK1	1.33E-03	-0.2004945
NRG1	1.33E-03	-0.7786094
TOMM22	1.33E-03	0.4399769
LINC00667	1.33E-03	0.691331
WSB1	1.33E-03	0.3153668
COX5B	1.34E-03	0.6225654
DCAF16	1.34E-03	0.3043115
DLK2	1.34E-03	-0.5331777
SCNN1B	1.34E-03	-0.4862048
WSB1	1.34E-03	0.3991425
NUP50	1.34E-03	0.2603582
SERPINB13	1.34E-03	-0.4443008
RPL29	1.35E-03	0.2834852
GRSF1	1.35E-03	0.2375432
MYCT1	1.35E-03	-0.4041864
PSMA6	1.35E-03	-0.2258137
PTPN2	1.35E-03	0.2484352
HSPH1	1.36E-03	0.3674483
C11orf16	1.36E-03	-0.2860526
AP2S1	1.36E-03	-0.2518171
PRUNE	1.37E-03	-0.4691432
TRADD	1.37E-03	0.5145177
PDK2	1.37E-03	-0.3021156
RALB	1.37E-03	-0.4384384
ORM2	1.37E-03	-1.0229909
USP1	1.37E-03	0.4493071
GTF2B	1.37E-03	0.3808677
FHL3	1.38E-03	-0.3156451
SEC31A	1.38E-03	0.1543688
HOXA1	1.39E-03	-0.7209654
STAG2	1.39E-03	0.4471559
DXO	1.39E-03	0.7612857
SRPX2	1.39E-03	-0.6887041
TDRD3	1.39E-03	0.3872151
TTI1	1.39E-03	0.3682869
MGRN1	1.39E-03	-0.2262959
ZIC3	1.40E-03	-0.7451003
OGFOD1	1.40E-03	0.2824121
EFNB3	1.40E-03	-0.2875306
ANKS1A	1.40E-03	0.4459285
PIGT	1.40E-03	0.2153874
PPRC1	1.40E-03	0.2904096
USO1	1.41E-03	0.2942158
PECAM1	1.41E-03	-0.3624115
MTO1	1.41E-03	0.3100046
EIF2S1	1.41E-03	0.3513542
CHRNA4	1.41E-03	-0.4279502
IKZF5	1.41E-03	0.326744
CIAO1	1.41E-03	0.272107
MYO9A	1.41E-03	0.2853991
KCNQ4	1.41E-03	-0.5865428
KYNU	1.42E-03	-0.8527654
PACS2	1.42E-03	0.2466583
RIC8B	1.42E-03	0.6922513
DAPK2	1.43E-03	-0.5075015
JUND	1.43E-03	0.4617208
CIAO1	1.43E-03	0.3140317
MMP11	1.43E-03	-0.4694586
AAR2	1.43E-03	0.158306
NA	1.43E-03	-0.4641576
BAX	1.44E-03	0.6680593
NONO	1.44E-03	0.1638841
ADH1C	1.44E-03	-0.7235983
E2F1	1.44E-03	-0.2778011
NRBP1	1.44E-03	0.2191856
LOC100288939	1.44E-03	0.502853
EPHB1	1.44E-03	-0.3893901
LILRB2	1.44E-03	-0.2854631
ART4	1.45E-03	-0.4992431
SOD1	1.45E-03	0.230929
TMEM5	1.45E-03	0.2219954
VPS13C	1.45E-03	0.3352178
DICER1	1.45E-03	0.3865363
GPR89A	1.45E-03	0.2496742
RWDD3	1.45E-03	0.3084094
NA	1.45E-03	-0.3665064
KLRC3	1.45E-03	0.6540797
GYPB	1.45E-03	-0.5473381
CNOT2	1.45E-03	0.2759229
RRN3P1	1.46E-03	0.2559356
NCOA1	1.46E-03	-0.2019381
NA	1.46E-03	-0.2991872
RANGAP1	1.46E-03	0.6890095
COG8	1.46E-03	0.2182399
TSSC1	1.46E-03	0.4082993
EMG1	1.47E-03	0.2735933
IPO5	1.47E-03	0.2385037
HMX1	1.47E-03	-0.5959932
SLC25A32	1.47E-03	0.293552
HIST1H1E	1.47E-03	0.7305387
THRA	1.47E-03	-0.5348255
ST3GAL2	1.48E-03	-0.671025
LGI2	1.48E-03	-0.3376745
CUEDC1	1.48E-03	-0.3606464
LILRA4	1.48E-03	0.7803832
NOX1	1.48E-03	-0.6500337
RAB40AL	1.48E-03	-0.7763758
LCP1	1.48E-03	-0.2490219
SNTB1	1.49E-03	-0.4803333
SMYD2	1.49E-03	0.3032912
LETMD1	1.49E-03	0.1773466
UPF1	1.49E-03	0.2166132
TERF2IP	1.50E-03	0.1702439
NA	1.50E-03	0.8918161
SBNO2	1.51E-03	-0.8277468
TWF1	1.51E-03	0.9473314
IER2	1.51E-03	-0.2511832
LYST	1.51E-03	0.502356
NA	1.51E-03	0.520153
ARHGEF2	1.51E-03	-0.2674198
ITGA4	1.51E-03	0.463845
APOBEC3C	1.52E-03	0.3523814
ATRNL1	1.52E-03	-0.8650697
CAMK2B	1.52E-03	-0.4006428
MAPT	1.52E-03	-0.4973864
EMP1	1.52E-03	-0.3957798
LAPTM4B	1.52E-03	-0.7792479
TNS1	1.53E-03	-0.6615725
SS18L1	1.53E-03	0.4172276
KCNMB4	1.54E-03	-0.228498
PGM1	1.54E-03	-0.2282289
NAT10	1.54E-03	0.2709582
MKNK1	1.54E-03	-0.2209347
RPL39L	1.54E-03	0.7007535
PCYOX1	1.55E-03	0.9045115
SRPK1	1.55E-03	-0.2237469
IMPDH2	1.55E-03	0.4170205
COPS8	1.55E-03	0.2694464
RCN2	1.55E-03	0.6232379
NA	1.55E-03	-0.5306979
TIMM17B	1.55E-03	-0.3187688
REG1B	1.55E-03	-0.3847152
ZBTB14	1.55E-03	0.2895824
PMM1	1.55E-03	0.2256593
CDC16	1.56E-03	0.3026286
RNF114	1.56E-03	0.2226509
FAIM	1.56E-03	0.5242565
MMS19	1.56E-03	0.2430058
FAM174B	1.56E-03	-0.5047628
TFDP3	1.56E-03	-0.4864535
FXR1	1.56E-03	0.2055243
MEF2A	1.56E-03	-0.3026373
CRK	1.56E-03	-0.3356668
DDX28	1.57E-03	0.5506199
IARS	1.57E-03	0.337768
RRBP1	1.57E-03	-0.8815908
CREBZF	1.57E-03	0.6492582
BMI1	1.57E-03	0.2972285
GJA8	1.57E-03	-0.3644546
SRSF2	1.57E-03	0.2449639
SET	1.58E-03	0.2010752
NRP1	1.58E-03	-0.4245268
FLNA	1.58E-03	0.2968517
TOR1AIP1	1.58E-03	0.6619403
DCUN1D4	1.58E-03	0.5801821
NME8	1.58E-03	1.0001341
ALG12	1.58E-03	0.5645922
ARFGEF2	1.58E-03	0.3032554
CES1P1	1.59E-03	-0.4731041
ASMTL	1.59E-03	-0.2168094
OXA1L	1.59E-03	0.2356444
GTPBP6	1.60E-03	0.2189529
U2AF2	1.60E-03	0.2384423
GK3P	1.61E-03	-0.7793052
MYL10	1.61E-03	-0.3198184
SLC16A7	1.61E-03	-0.3478583
VENTXP1	1.61E-03	-0.3806588
PRKAA1	1.61E-03	0.2977586
IQSEC3	1.62E-03	-0.6034974
WIPF1	1.62E-03	-0.3570194
RBM15B	1.62E-03	-0.2066521
PCDHGA10	1.63E-03	-0.2680797
NA	1.63E-03	-0.5552414
FECH	1.63E-03	-0.5153407
YIPF3	1.63E-03	-0.5126897
HSPG2	1.63E-03	-0.4293378
NDEL1	1.63E-03	-0.2904415
PTPN18	1.63E-03	-0.2825503
CLASP1	1.63E-03	0.1971029
PAPSS2	1.63E-03	-0.3541187
ZNF512B	1.64E-03	0.395964
WDR44	1.64E-03	0.2606845
LCK	1.64E-03	0.3454297
BNIP3L	1.64E-03	-0.4251823
HLA-DPB1	1.65E-03	-0.2941011
RRAGC	1.65E-03	0.2883878
MTF2	1.65E-03	0.2665079
RPL10	1.65E-03	0.2720149
PYROXD1	1.65E-03	0.3406351
PKM	1.66E-03	-0.2458323
RPS6	1.66E-03	0.1944318
HNRNPM	1.66E-03	0.5380724
EIF2AK3	1.66E-03	0.4352333
CANT1	1.67E-03	-0.2044102
ALOX15	1.67E-03	-0.6112289
CHD9	1.67E-03	0.3460726
ZGPAT	1.67E-03	0.6096528
LRRFIP1	1.67E-03	0.3256655
HIST1H4D	1.68E-03	-0.3115104
GPR22	1.68E-03	-0.6472552
ALG8	1.68E-03	0.2468745
ZFP36L2	1.68E-03	0.2964473
DDX24	1.68E-03	0.3129266
PLEK	1.69E-03	-0.3238375
GYPA	1.70E-03	-0.777654
CDK9	1.70E-03	0.4746203
PRC1	1.70E-03	0.4437964
PTGER3	1.70E-03	-0.4909376
ZHX2	1.70E-03	-0.5199222
HOMER3	1.70E-03	-0.3464824
CDC45	1.70E-03	-0.5014863
SYCP2	1.70E-03	0.49145
NEUROD2	1.70E-03	-0.2787057
AKAP9	1.71E-03	0.2885769
GYPB	1.71E-03	-0.2982067
MAN2B2	1.72E-03	0.2649364
TBX2	1.72E-03	-0.4950252
ANXA5	1.72E-03	-0.3369799
IFI44L	1.73E-03	1.0078742
POLE	1.73E-03	0.3885587
VPS13A	1.73E-03	0.2882742
SPO11	1.73E-03	-0.855613
PAPD7	1.74E-03	0.269555
NUCKS1	1.74E-03	0.6617786
ADAM11	1.74E-03	-0.4130052
MIS18BP1	1.74E-03	1.0842574
NOC3L	1.74E-03	0.4272972
PDE4A	1.74E-03	-0.5162205
ABCD4	1.75E-03	0.2426546
CYB561	1.75E-03	0.2175344
FAM214B	1.76E-03	-0.3307613
WARS	1.76E-03	-0.4044263
SPTSSA	1.76E-03	-0.5832136
CADM3-AS1	1.76E-03	-0.3815426
GYPA	1.77E-03	-0.9806778
SSX5	1.77E-03	-0.5310774
GATAD1	1.77E-03	0.4267781
HSP90AA1	1.77E-03	0.2158807
ZC3H13	1.77E-03	-0.3373366
RPL13A	1.77E-03	0.1746226
SERP1	1.78E-03	-0.2044053
TRIM13	1.78E-03	0.2980913
NLRP3	1.78E-03	-0.499837
SSTR2	1.79E-03	-0.5671118
HLA-F	1.79E-03	0.2503108
TNFAIP6	1.79E-03	-0.758013
TRPM6	1.79E-03	-0.708061
PGM3	1.80E-03	0.6016578
ZNF8	1.80E-03	0.3478675
RDH11	1.80E-03	-0.2465005
AASDHPPT	1.80E-03	0.2986749
MRPL24	1.80E-03	0.6118697
PCDHGA1	1.81E-03	-0.2985635
TFPI	1.81E-03	-0.5633516
PPAP2B	1.81E-03	-0.4782553
LGALSL	1.81E-03	-0.5928553
IKZF1	1.81E-03	0.2867803
REV1	1.82E-03	0.3078618
GUCY1A3	1.82E-03	-0.2940467
NA	1.82E-03	-0.662675
ZNF500	1.82E-03	0.4547039
RBBP4	1.83E-03	0.2279422
B4GALT4	1.83E-03	0.3489049
RPL17	1.83E-03	0.1874557
ATP5I	1.83E-03	-0.2197835
ACACB	1.83E-03	0.6650398
DNAH17	1.84E-03	-0.3483065
ADRB3	1.84E-03	-0.3513008
MTMR2	1.84E-03	-0.2605578
FUT2	1.84E-03	-0.498223
ACAN	1.85E-03	-0.3543309
ARVCF	1.85E-03	-0.4804129
ZNF148	1.85E-03	0.4154354
RABGAP1	1.86E-03	0.32113
TMEM161A	1.87E-03	0.2279789
FGF8	1.87E-03	-0.5354588
NXN	1.88E-03	-0.3565008
ADH1A	1.88E-03	-0.4812496
INVS	1.89E-03	0.3209349
RAB7A	1.89E-03	-0.3662694
NA	1.89E-03	-0.3726245
PDLIM3	1.89E-03	-0.5997289
SMCP	1.89E-03	-0.2849554
TIAM1	1.90E-03	0.3116886
NA	1.90E-03	0.1929336
ALDH9A1	1.90E-03	0.179608
SMAD9	1.90E-03	-0.3718331
TP53TG5	1.91E-03	-0.3147631
ZNF350	1.91E-03	0.3794112
NA	1.91E-03	-0.6284921
MAPK1	1.91E-03	-0.2663999
RBM47	1.91E-03	-0.477582
NA	1.91E-03	0.3621406
DYNC1LI2	1.92E-03	0.7534407
NUP153	1.92E-03	0.2507703
NA	1.92E-03	0.8180688
RASA4CP	1.92E-03	0.8096408
MYO6	1.93E-03	0.6581606
B4GALT4	1.93E-03	0.466994
STK17A	1.93E-03	0.3705639
SPG21	1.93E-03	0.2557896
HAS1	1.93E-03	-0.6181336
YY1	1.93E-03	0.1847549
GP6	1.93E-03	-0.3111269
FBXO9	1.93E-03	0.2782973
OLFM1	1.93E-03	-0.6899331
CALM1	1.93E-03	0.2214035
AGFG1	1.93E-03	-0.2787849
ZNF771	1.94E-03	-0.8744789
CAMSAP2	1.94E-03	-0.2718465
EEF1D	1.94E-03	0.2407313
TAF5	1.94E-03	0.2289222
MEF2D	1.94E-03	-0.374811
USB1	1.94E-03	-0.5072993
FZD9	1.94E-03	-0.591618
DPP6	1.94E-03	-0.5637953
PAIP2B	1.95E-03	0.4876743
UBE4B	1.95E-03	0.3338951
TNFAIP2	1.95E-03	0.579382
KMT2A	1.95E-03	0.3466583
YIPF5	1.96E-03	0.3871261
CCNE1	1.96E-03	0.5203573
RARA	1.96E-03	-0.3680641
LOC100290070	1.96E-03	-0.4907097
THOC5	1.96E-03	-0.6448226
MLH1	1.97E-03	0.1513599
FCAR	1.97E-03	-0.7243121
NA	1.97E-03	0.6633244
TCEA2	1.97E-03	0.6797447
CIDEA	1.98E-03	-0.6023286
EPS15L1	1.98E-03	-0.5491956
ANGPTL2	1.98E-03	-0.6738858
YAP1	1.98E-03	-0.6057476
KLF12	1.98E-03	0.2793525
MAX	1.98E-03	-0.299636
PDCD6	1.98E-03	0.4665895
CRYZ	1.98E-03	0.3945237
HSPG2	1.99E-03	-0.8279102
SMOX	1.99E-03	-0.519398
RBKS	1.99E-03	-0.6001551
TAGLN2	1.99E-03	-0.2436244
MRPL40	2.00E-03	0.2607432
AAMP	2.00E-03	0.2490504
TRIP6	2.00E-03	-0.5872717
LARP1	2.00E-03	-0.276395
GPR89A	2.00E-03	0.3181192
C14orf1	2.00E-03	0.4506122
KLK14	2.01E-03	-0.5086871
FKSG49	2.01E-03	0.1752916
PSKH1	2.01E-03	-0.2584731
AIMP1	2.01E-03	0.2992635
ZNF814	2.01E-03	0.3140673
ERI3	2.02E-03	0.5441011
CD52	2.02E-03	0.2925438
