#Gene	P.Value	logFC
FABP7	8.31E-07	0.833737
RASGRF1	8.32E-07	0.676443
HGH1	8.32E-07	0.603859
NA	8.33E-07	0.708188
C5	8.34E-07	0.703112
COLEC10	8.35E-07	0.840865
NA	8.35E-07	0.612216
TNPO3	8.35E-07	-0.870418
LINC01260	8.37E-07	0.624832
PDLIM4	8.39E-07	0.64788
LOC100507397	8.41E-07	0.600004
CSTB	8.42E-07	-1.206081
CPT1A	8.42E-07	0.520779
IST1	8.43E-07	-0.811344
ADAM30	8.43E-07	0.858632
LAPTM4A	8.44E-07	-0.814536
LOC145678	8.45E-07	0.818753
ULBP1	8.45E-07	0.648504
ZFAND6	8.45E-07	-1.163859
PHF3	8.46E-07	0.698216
BCL2L1	8.47E-07	-1.105899
SEH1L	8.48E-07	-1.294426
SLC5A5	8.49E-07	0.656731
ENTPD7	8.49E-07	0.648331
IRAK1	8.53E-07	-1.177198
PCDH11Y	8.55E-07	0.58345
RAB14	8.57E-07	-1.23892
MUSK	8.58E-07	0.729171
GIMAP5	8.58E-07	0.778055
METTL9	8.59E-07	-0.826059
ENSA	8.60E-07	-0.948313
DNAJC7	8.62E-07	-0.873928
SERP1	8.62E-07	-1.497774
SRSF2	8.64E-07	-0.908464
MYH7B	8.66E-07	0.601386
MRGBP	8.67E-07	-0.813544
NEK11	8.68E-07	0.567713
RUNX1T1	8.68E-07	0.88295
GRIA1	8.68E-07	0.752262
PUM1	8.68E-07	-0.802472
RAD23A	8.68E-07	-1.279445
NA	8.72E-07	0.608331
NA	8.72E-07	0.626367
OR10H2	8.78E-07	0.59598
WNT2B	8.78E-07	0.66529
PTGER3	8.81E-07	0.47592
NENF	8.83E-07	0.634304
SOD1	8.86E-07	-1.124572
GLRX3	8.87E-07	-1.096769
PSMB1	8.94E-07	-0.857802
CSH1	8.94E-07	0.626588
ABCB4	8.97E-07	0.586918
IHH	8.97E-07	0.77987
NA	9.00E-07	0.65051
KLHDC10	9.02E-07	-1.10892
MYL4	9.02E-07	0.505445
GRK5	9.03E-07	0.580228
KIAA1644	9.04E-07	0.768861
TGFB2	9.05E-07	0.636155
KIAA0226L	9.06E-07	0.718683
LINC00939	9.07E-07	0.588507
NA	9.07E-07	0.561153
ADAM17	9.10E-07	-0.943535
BSDC1	9.12E-07	-0.631462
CLIP3	9.21E-07	0.811635
HFE	9.21E-07	0.600264
LRRC20	9.23E-07	0.59237
OR2J3	9.23E-07	0.707059
SSB	9.23E-07	-1.033703
GTF3C2	9.25E-07	-0.608012
CHD7	9.26E-07	0.559055
TMPRSS5	9.28E-07	0.686696
MAPK13	9.30E-07	-1.043651
MAPK4	9.31E-07	0.669533
NELFE	9.31E-07	-0.699801
AKR7A2	9.32E-07	-1.032827
PSMC3	9.34E-07	-1.188884
SETD2	9.35E-07	-0.860142
SPAG11A	9.35E-07	0.583177
SCN3B	9.37E-07	0.828285
INVS	9.37E-07	0.55652
SEC24C	9.39E-07	-0.949277
COPZ2	9.39E-07	0.663346
PTPRD	9.40E-07	0.736804
MS4A12	9.40E-07	0.704253
NA	9.42E-07	0.694242
RQCD1	9.42E-07	0.577745
RUNX2	9.43E-07	0.748918
PRPF8	9.45E-07	-0.899576
PIK3R5	9.45E-07	0.576125
SDHB	9.46E-07	-1.144335
LMOD1	9.46E-07	1.959899
RREB1	9.46E-07	0.781853
ATP1B2	9.51E-07	0.848348
VGLL4	9.51E-07	-0.936246
GCNT4	9.52E-07	0.89862
ABI2	9.62E-07	0.443928
CCSER2	9.64E-07	0.649758
FAF1	9.65E-07	-0.609488
TAGLN3	9.65E-07	0.78635
THRA	9.66E-07	0.617747
DIRAS3	9.69E-07	0.659309
NR0B1	9.72E-07	0.686616
TMPRSS15	9.72E-07	0.787131
RBMXL2	9.78E-07	0.569214
CEP41	9.78E-07	0.63866
TBC1D13	9.79E-07	0.503155
PI4KB	9.82E-07	-1.140799
DDT	9.83E-07	-1.162765
KIR2DL1	9.83E-07	0.759561
PSG3	9.85E-07	0.751535
LPIN1	9.88E-07	0.715142
TULP2	9.89E-07	0.618828
DMD	9.90E-07	0.550347
ABCB7	9.93E-07	-0.781864
NA	9.93E-07	0.645275
MAPKAPK5	9.94E-07	-1.034756
PDYN	9.94E-07	0.787713
CYP2A6	9.96E-07	0.700065
RBMS1	9.99E-07	-0.934313
GUCA1B	1.00E-06	0.588313
TRIM36	1.00E-06	0.578599
KCNJ3	1.00E-06	0.858592
TRIM10	1.00E-06	0.735633
CFL1	1.00E-06	-0.585553
SRPK1	1.01E-06	-1.249707
BPI	1.01E-06	0.727344
SLC27A6	1.01E-06	0.596534
SAPCD1	1.01E-06	0.754688
SLC6A5	1.01E-06	0.725999
RUSC2	1.01E-06	0.644264
STRAP	1.01E-06	-1.030116
HADHA	1.02E-06	-0.980031
ESRRG	1.02E-06	0.792293
ARF6	1.02E-06	-0.807325
DNAJA4	1.02E-06	0.746653
PRPH2	1.02E-06	0.618442
PSMC6	1.02E-06	-1.388194
DIAPH1	1.02E-06	0.665533
PDPR	1.03E-06	0.687793
KNG1	1.03E-06	0.783735
RPRM	1.03E-06	0.825521
DYNC1LI2	1.03E-06	-0.882629
MLF1	1.04E-06	1.003114
RGS4	1.04E-06	0.912022
RCN2	1.04E-06	-1.42216
NA	1.04E-06	0.752206
CD101	1.04E-06	0.605667
TIMM17A	1.04E-06	-1.160433
USP2	1.04E-06	0.670681
KIR2DS3	1.04E-06	0.743423
TOP2B	1.04E-06	-1.404825
MYO9A	1.05E-06	0.660967
GRPEL1	1.05E-06	-0.7726
OR7A17	1.05E-06	0.627194
ZNF35	1.05E-06	0.600763
KRT31	1.05E-06	0.682749
POPDC2	1.05E-06	0.803916
AIF1	1.05E-06	0.940049
TRAM1	1.06E-06	-1.311782
MBD2	1.06E-06	0.623927
TAX1BP1	1.06E-06	-1.306549
ST8SIA4	1.06E-06	0.617927
TBCB	1.06E-06	-1.262279
NA	1.07E-06	0.951848
APLP2	1.07E-06	-1.206226
RPAIN	1.07E-06	0.536837
TRPM3	1.07E-06	0.635124
CCND2	1.07E-06	0.825996
TP53AIP1	1.07E-06	0.671032
CHRNG	1.08E-06	0.542426
NA	1.08E-06	0.547055
BEAN1	1.08E-06	0.770657
SLC6A15	1.08E-06	0.745033
E2F5	1.08E-06	0.615798
TXLNA	1.08E-06	-0.729466
NRIP1	1.09E-06	-1.726493
SPTAN1	1.09E-06	0.685662
GABRG2	1.09E-06	0.83102
ZXDB	1.10E-06	0.461162
UQCRFS1	1.10E-06	-0.970263
ARR3	1.10E-06	0.613507
RNF130	1.10E-06	0.611943
PIK3CB	1.11E-06	0.559176
RTCA	1.11E-06	-1.515768
SCN8A	1.11E-06	0.646754
SEC14L3	1.11E-06	0.630108
PCNA	1.11E-06	-1.59319
ARPC5	1.11E-06	-0.936183
KALRN	1.11E-06	0.82403
CCDC70	1.11E-06	0.740518
NA	1.12E-06	0.678534
AHR	1.12E-06	-1.175285
NA	1.12E-06	0.629497
HAL	1.12E-06	0.865224
RASSF9	1.12E-06	0.601168
NA	1.12E-06	0.86486
NA	1.12E-06	0.614736
MRPS35	1.12E-06	-1.025117
PI15	1.12E-06	0.802799
TARS	1.12E-06	-1.568294
NA	1.12E-06	0.585993
LRRC36	1.13E-06	0.607285
FAM163A	1.13E-06	0.770203
ZZEF1	1.13E-06	0.626883
NRL	1.13E-06	0.628038
C19orf10	1.13E-06	-0.804572
ABI2	1.13E-06	0.542801
PUM1	1.13E-06	-0.854924
SERPINA4	1.13E-06	0.777903
ITIH4	1.14E-06	0.587524
OR1D2	1.14E-06	0.695433
IGHG1	1.14E-06	0.765914
ADAM20	1.14E-06	0.80135
LOC101929073	1.14E-06	0.8401
VPS26A	1.15E-06	-1.124522
SRGAP3	1.15E-06	0.738734
NA	1.15E-06	0.587649
NA	1.15E-06	0.67739
PSMD9	1.15E-06	-0.675768
PSME3	1.16E-06	-1.099353
TMEM199	1.16E-06	0.545144
SFPQ	1.16E-06	-1.18962
ZDHHC14	1.16E-06	0.533356
UBP1	1.16E-06	-1.013499
MEPE	1.16E-06	0.690193
ZFP91-CNTF	1.16E-06	0.763079
KIF25	1.16E-06	0.619406
MMS19	1.17E-06	-0.623
NA	1.17E-06	0.870054
UBE2B	1.17E-06	-1.055075
SYDE1	1.17E-06	0.625819
HYDIN	1.18E-06	0.794619
RAD1	1.18E-06	-0.840479
TRIM23	1.18E-06	0.512517
NRXN1	1.18E-06	0.878621
MBTPS1	1.18E-06	-0.729069
PTPN21	1.18E-06	0.651568
NA	1.18E-06	0.590888
NA	1.18E-06	0.843985
KRTAP5-8	1.19E-06	0.735749
NTF3	1.19E-06	0.599286
NA	1.19E-06	0.768485
ATP5F1	1.19E-06	-1.147068
KHDC1L	1.19E-06	0.553527
RPL18AP3	1.19E-06	-1.104426
DOCK9	1.19E-06	0.649691
PCBP3	1.19E-06	0.671987
MAPK8	1.19E-06	0.769708
CDH7	1.20E-06	0.686813
EIF2S1	1.20E-06	-0.719078
SNX1	1.20E-06	0.791877
SCNN1G	1.20E-06	0.587177
SF3B1	1.20E-06	-0.910001
ARSF	1.20E-06	0.730512
CSF1	1.20E-06	0.603412
NA	1.20E-06	0.717849
TPP1	1.20E-06	0.579018
NEURL1	1.21E-06	0.661201
ZXDB	1.21E-06	0.665321
GFAP	1.21E-06	0.65659
DICER1	1.21E-06	-1.349363
TSHR	1.21E-06	0.585065
NA	1.21E-06	0.641397
MOS	1.21E-06	0.672242
CACNA1G	1.21E-06	0.485392
MSH6	1.21E-06	0.562248
TLL2	1.22E-06	0.721177
CSNK1A1	1.22E-06	-1.145835
NA	1.22E-06	0.628793
GPLD1	1.22E-06	0.758244
CRYGB	1.23E-06	0.735578
NA	1.23E-06	-1.226881
EXOSC7	1.23E-06	-0.800243
LRTM1	1.23E-06	0.630359
APOE	1.23E-06	0.514045
PRB1	1.23E-06	0.868972
NA	1.23E-06	0.658635
HLA-DOA	1.23E-06	0.602598
RFX3	1.24E-06	0.514336
LYZL6	1.24E-06	0.570478
SLC52A2	1.24E-06	-1.285524
NODAL	1.24E-06	0.787292
TUBA1B	1.25E-06	-0.953862
ENPP1	1.25E-06	0.665991
PAX7	1.25E-06	0.609521
LY9	1.26E-06	0.818091
NA	1.26E-06	0.667954
FABP3P2	1.26E-06	0.547502
EIF1AX	1.26E-06	-1.061774
GML	1.26E-06	0.906016
KDM5A	1.27E-06	-0.883307
SNRPB2	1.27E-06	-0.879233
NGFR	1.27E-06	0.668783
AP2A2	1.27E-06	0.512093
NA	1.27E-06	0.752218
ADAM18	1.28E-06	0.617261
HPX	1.28E-06	0.719295
ATG5	1.28E-06	-0.99918
MYOM1	1.28E-06	0.67016
PZP	1.29E-06	0.899189
AVP	1.29E-06	0.723876
LAMP1	1.29E-06	-1.161643
NA	1.29E-06	-1.119096
NHP2	1.30E-06	-0.915997
HDAC2	1.30E-06	-1.127306
OR10J1	1.30E-06	0.586911
DIO2	1.31E-06	0.812663
GRIP2	1.31E-06	0.736706
MYCT1	1.31E-06	0.655061
PDE4D	1.31E-06	0.491337
POP4	1.31E-06	-0.965357
PTEN	1.31E-06	0.534263
MRPL57	1.31E-06	-0.785157
NOC2L	1.31E-06	-0.801823
NMT1	1.31E-06	-0.930419
SPTBN5	1.32E-06	0.703654
RECK	1.32E-06	0.55882
ELAC1	1.33E-06	0.563707
PIH1D1	1.34E-06	-0.755559
NA	1.34E-06	0.625374
NAE1	1.34E-06	-1.188395
ZNF814	1.34E-06	0.595737
BAGE	1.34E-06	0.920502
MOB3B	1.34E-06	0.629888
SFTPC	1.34E-06	0.605842
APOM	1.35E-06	0.554609
SCN10A	1.35E-06	0.835058
PON1	1.35E-06	0.630184
CNN1	1.35E-06	2.565986
PUM1	1.36E-06	-0.876544
MYO7A	1.36E-06	0.693002
TMEM209	1.36E-06	0.667401
PHLDB1	1.37E-06	0.534827
PSMA1	1.38E-06	-0.904644
PTGER3	1.38E-06	0.605791
ADCY2	1.38E-06	0.789099
ADRBK2	1.38E-06	0.565161
MRPL20	1.38E-06	-1.03221
PFKFB1	1.38E-06	0.667226
NF1	1.38E-06	0.786172
DNAJB1	1.39E-06	-1.426669
SMPX	1.39E-06	0.853693
ST3GAL6	1.39E-06	0.445711
CASR	1.39E-06	0.758264
IFNW1	1.39E-06	0.658403
ZDHHC17	1.40E-06	0.722
RBMS3	1.40E-06	0.764602
KIAA0040	1.41E-06	0.532058
N4BP2L1	1.41E-06	0.791351
MRPL15	1.41E-06	-1.340392
SNTB2	1.41E-06	0.563709
TRGV5	1.42E-06	0.822505
DENND1C	1.42E-06	0.824322
PLEKHB2	1.42E-06	-1.021438
ACTN2	1.42E-06	0.667256
DAP3	1.43E-06	-0.976122
BCLAF1	1.43E-06	-1.088548
MAGEC2	1.43E-06	0.755557
CD207	1.43E-06	0.928327
SPINT1	1.43E-06	-1.479644
PDS5A	1.43E-06	-0.979592
MTMR10	1.43E-06	0.700752
KIAA1661	1.43E-06	0.61959
LARP7	1.44E-06	-0.935826
CAPN6	1.44E-06	0.672128
NA	1.44E-06	0.635737
SIRT3	1.44E-06	0.525585
NA	1.45E-06	0.919906
INSL4	1.45E-06	0.654159
PSMA1	1.46E-06	-0.757635
CCT2	1.46E-06	-1.983427
SCARA3	1.46E-06	0.74249
DAZ4	1.46E-06	0.551287
ITGA7	1.47E-06	0.855384
MRPS31	1.47E-06	-1.361328
LRRC47	1.47E-06	-1.03578
ADIPOR1	1.47E-06	-0.684861
NOP14-AS1	1.48E-06	0.548876
NR1I2	1.48E-06	0.726849
SENP5	1.48E-06	0.602796
RLBP1	1.48E-06	0.662012
OPRM1	1.49E-06	0.791381
TDG	1.49E-06	-1.30029
OR1E1	1.49E-06	0.550897
SERINC3	1.49E-06	-1.175422
ZFP37	1.49E-06	0.605809
BMP8B	1.49E-06	0.748968
HSPH1	1.49E-06	-1.221477
CNGB3	1.50E-06	0.761898
PROX1	1.50E-06	0.661874
PRPF4B	1.50E-06	-0.957352
KCNIP2	1.50E-06	0.673854
C4BPA	1.50E-06	0.592819
HERC4	1.51E-06	0.502154
TNS1	1.51E-06	0.73899
C11orf21	1.51E-06	0.824786
HTR3A	1.51E-06	0.590132
PRPF3	1.52E-06	-0.938702
SENP3	1.52E-06	-0.768245
TBL1XR1	1.52E-06	-1.467346
RBM3	1.52E-06	-1.721096
ATP6AP1	1.52E-06	-0.887973
PMP2	1.53E-06	0.616896
TTC3	1.53E-06	-1.161835
TMEM258	1.53E-06	-0.985445
AKAP7	1.53E-06	0.675517
NOP16	1.53E-06	-0.816176
ZNF593	1.53E-06	-1.135298
NA	1.53E-06	0.775385
MAGEC3	1.53E-06	0.726738
DOCK5	1.53E-06	0.660429
CDH2	1.53E-06	0.707389
UBE2L3	1.54E-06	-0.880449
BNIP1	1.54E-06	0.425502
SEMA3E	1.54E-06	0.471777
FBXO4	1.54E-06	0.488415
SERINC3	1.55E-06	-1.226186
ICT1	1.55E-06	-1.076862
NA	1.55E-06	0.860324
YWHAQ	1.56E-06	-1.275427
KRT32	1.56E-06	0.680108
NA	1.56E-06	0.646216
SCARF1	1.56E-06	0.514737
GNG13	1.56E-06	0.704693
PRSS12	1.57E-06	0.765262
NA	1.57E-06	0.626845
CYP2C9	1.57E-06	0.935821
ASAP1-IT1	1.58E-06	0.706852
NLE1	1.58E-06	0.564617
GAL3ST4	1.58E-06	0.587608
OR3A3	1.58E-06	0.742193
C8B	1.58E-06	0.618387
IL6ST	1.58E-06	0.652989
RRP7B	1.59E-06	0.423712
TBK1	1.59E-06	-0.744015
PSMB7	1.59E-06	-1.089516
GUCY2F	1.59E-06	0.691516
HIF3A	1.59E-06	0.660061
KIAA1045	1.60E-06	0.780837
PAX4	1.60E-06	0.763803
PWP2	1.60E-06	-0.590005
CHRM2	1.60E-06	0.864641
VAMP3	1.60E-06	-0.773558
CER1	1.60E-06	0.780578
HSPA4	1.60E-06	-1.384904
ZNF157	1.61E-06	0.495662
LGI1	1.61E-06	0.550348
CHERP	1.62E-06	-1.026935
NA	1.62E-06	0.69246
GABRB2	1.62E-06	0.806514
ZNF385D	1.63E-06	0.552491
NBN	1.63E-06	-1.145814
PTN	1.63E-06	0.848461
EN2	1.63E-06	0.657004
TNKS	1.64E-06	0.735741
FEV	1.64E-06	0.904053
GRM8	1.64E-06	0.590694
IGF2BP3	1.65E-06	0.621563
GAPDH	1.65E-06	-0.610614
MAGEB3	1.65E-06	0.545434
SYCP1	1.66E-06	0.567726
KHDRBS2	1.66E-06	0.778201
TIMM8B	1.66E-06	-0.906982
IFNGR2	1.66E-06	-0.784233
NA	1.67E-06	0.619411
LARS	1.67E-06	-0.779812
FGB	1.67E-06	0.615265
KLHL4	1.68E-06	0.696704
RBCK1	1.68E-06	-0.885414
SARS	1.69E-06	-0.755758
NA	1.69E-06	0.708301
NA	1.69E-06	0.555276
C19orf10	1.69E-06	-0.659632
SSX7	1.69E-06	0.705828
NA	1.70E-06	0.757462
CYSLTR2	1.70E-06	0.713722
GRIK2	1.70E-06	0.641631
CSF2	1.70E-06	0.691616
SYNCRIP	1.70E-06	-1.197751
CUBN	1.70E-06	0.631038
ROPN1B	1.70E-06	0.68131
NA	1.71E-06	0.618129
HEATR1	1.71E-06	-0.831535
PCP4	1.72E-06	2.698576
LRRN3	1.72E-06	0.789409
MDFIC	1.72E-06	-0.9881
KAZALD1	1.72E-06	0.706419
DUS1L	1.72E-06	-0.782104
NSFL1C	1.72E-06	-0.864469
DLGAP1	1.72E-06	0.651006
FAM90A1	1.72E-06	0.555892
IFNA8	1.73E-06	0.471776
FOXI1	1.73E-06	0.584479
ADCY9	1.73E-06	0.644468
NA	1.73E-06	0.742239
NA	1.74E-06	0.592101
FETUB	1.74E-06	0.569119
SPTB	1.74E-06	0.694287
CACYBP	1.75E-06	-1.135819
KCND1	1.75E-06	0.490459
PIP	1.75E-06	0.73631
ATIC	1.75E-06	-0.977609
GLB1	1.76E-06	-0.839462
CSNK1A1	1.76E-06	-1.133559
TCTN3	1.77E-06	0.4447
WFDC8	1.77E-06	0.610752
SLCO5A1	1.77E-06	0.667187
LINC00302	1.77E-06	0.558554
KRT19P2	1.78E-06	0.704872
ADCY10	1.79E-06	0.821331
SLC9A5	1.79E-06	0.822876
CKS1B	1.79E-06	-1.15835
PPFIA1	1.79E-06	-1.206974
PAPOLB	1.79E-06	0.497815
SLC33A1	1.79E-06	-1.135988
GANAB	1.80E-06	-0.603486
CD2AP	1.81E-06	-1.600958
MGEA5	1.81E-06	-1.102136
MARCKS	1.81E-06	-1.525617
PEF1	1.81E-06	-0.763104
DOCK6	1.82E-06	0.609697
HTR4	1.82E-06	0.6209
SAP30BP	1.82E-06	-0.828226
ZKSCAN8	1.82E-06	0.793574
PSME3	1.82E-06	-1.055014
SLC2A4	1.82E-06	0.615717
TESPA1	1.82E-06	0.689755
PRAMEF11	1.83E-06	0.674108
ASH1L	1.83E-06	0.626778
TARP	1.83E-06	1.004413
CXorf40B	1.83E-06	-0.670621
NA	1.83E-06	0.538223
PNKP	1.84E-06	-0.884568
KIAA0226	1.84E-06	0.553689
PLG	1.84E-06	0.523848
PSG11	1.84E-06	0.602214
RAC1	1.84E-06	-0.971345
NA	1.85E-06	0.401721
MC5R	1.85E-06	0.707087
ARPC2	1.85E-06	-0.966128
TRIP11	1.85E-06	0.607715
CDC37	1.85E-06	-0.998643
ATP6V1D	1.85E-06	0.787254
NMT2	1.86E-06	0.679093
ATP5H	1.86E-06	-0.862692
PTPLB	1.86E-06	-1.269821
ATP5C1	1.86E-06	-0.854395
NA	1.86E-06	0.588922
MATN1	1.86E-06	0.773597
GNPAT	1.86E-06	-0.927866
MMP25	1.87E-06	0.528133
LAP3	1.87E-06	-1.479262
GRK6	1.87E-06	0.501175
RRP12	1.88E-06	0.65102
AFP	1.88E-06	0.540436
KCMF1	1.89E-06	-0.828542
MAP3K9	1.89E-06	0.63557
UBE4A	1.89E-06	-0.969064
ADD2	1.89E-06	0.75602
TBC1D29	1.90E-06	0.776123
UBOX5	1.90E-06	0.584598
PTP4A2	1.90E-06	-1.299422
USH1C	1.90E-06	0.729837
LMAN2	1.91E-06	-0.86727
ZC2HC1C	1.91E-06	0.641441
INTS8	1.91E-06	-0.987455
MAB21L1	1.91E-06	0.605818
FETUB	1.91E-06	0.504762
PRB1	1.91E-06	0.765756
CRHR2	1.92E-06	0.819236
H2AFX	1.92E-06	-1.242469
LMNA	1.92E-06	-1.067526
POGK	1.92E-06	-1.600045
GLRA2	1.92E-06	0.695763
NA	1.93E-06	-1.2711
TAAR5	1.93E-06	0.620693
DCLK1	1.94E-06	0.570513
PPP1R2	1.94E-06	0.63571
CTIF	1.95E-06	0.506071
TAZ	1.95E-06	0.639734
G3BP2	1.96E-06	-1.199339
STK17A	1.96E-06	0.545499
HOMER2	1.96E-06	0.72806
PCDHA2	1.96E-06	0.646173
S100A11	1.96E-06	-1.061166
C10orf95	1.97E-06	0.662719
OLIG2	1.98E-06	0.613411
RNPEP	1.98E-06	-1.064542
CABYR	1.98E-06	0.585611
AK2	1.98E-06	-0.684151
ATP5C1	1.98E-06	-0.857716
COMMD4	1.99E-06	0.699596
RCAN1	1.99E-06	0.578231
GALNT8	1.99E-06	0.817383
MIOS	1.99E-06	-0.66921
MAPRE2	1.99E-06	0.651464
GATA2	2.00E-06	0.653684
WHSC1L1	2.00E-06	0.728513
RUNX2	2.00E-06	0.752139
SEC16A	2.00E-06	-0.813009
GRM1	2.01E-06	0.498687
OSGIN2	2.01E-06	0.47491
NDUFB4	2.01E-06	-1.070572
DGCR11	2.01E-06	0.693536
CDH6	2.02E-06	0.59819
EMG1	2.02E-06	-0.720061
LINC00472	2.03E-06	0.485659
MFNG	2.03E-06	0.602957
GRM5	2.04E-06	0.606787
JTB	2.04E-06	-0.71836
LGALS8	2.04E-06	0.540424
LOC728297	2.04E-06	0.728247
SULT1A4	2.04E-06	-1.08296
MYO3A	2.05E-06	0.762228
LOC647070	2.05E-06	0.543242
RNLS	2.06E-06	0.62148
NA	2.06E-06	0.615175
NA	2.06E-06	0.77324
LRPAP1	2.06E-06	-0.828343
NA	2.07E-06	0.71306
KANK1	2.07E-06	0.576509
FPR2	2.07E-06	0.776841
NT5C2	2.08E-06	-1.241433
SRSF3	2.08E-06	-1.257939
C1orf68	2.08E-06	0.604566
SLC6A2	2.08E-06	0.636788
IVNS1ABP	2.08E-06	-0.972896
CS	2.08E-06	-0.705267
SIX6	2.08E-06	0.703946
HNF4G	2.09E-06	0.870564
ANK3	2.09E-06	0.740405
PROP1	2.10E-06	0.744363
MCOLN3	2.10E-06	0.888786
CHERP	2.10E-06	0.695647
RLN1	2.10E-06	0.567971
TNFSF9	2.11E-06	0.766093
ABCE1	2.11E-06	-1.082995
NA	2.12E-06	0.696211
POLR2E	2.12E-06	-0.769942
DNAJC12	2.12E-06	0.641383
MSR1	2.12E-06	0.65876
SOD3	2.13E-06	0.867024
GARNL3	2.13E-06	0.58367
TAS2R8	2.14E-06	0.85476
RPS3	2.14E-06	-0.779461
NOTCH3	2.14E-06	-1.393154
EEF2	2.14E-06	-0.873622
FDX1	2.15E-06	-1.192715
PATZ1	2.15E-06	0.642653
PDE4C	2.16E-06	0.695464
MOGAT2	2.17E-06	0.654918
DKK3	2.17E-06	0.726046
CSHL1	2.18E-06	0.525284
MPPED1	2.18E-06	0.720987
MYO7A	2.18E-06	0.554615
TBX21	2.19E-06	0.617066
BRD7	2.19E-06	-1.01697
PAX4	2.19E-06	0.634061
ABCB11	2.19E-06	0.579066
LOC101926913	2.20E-06	0.527744
APH1B	2.20E-06	0.533936
C9	2.21E-06	0.55646
NA	2.21E-06	0.579722
C9orf156	2.21E-06	0.577691
BMS1	2.22E-06	-0.660028
RAB2A	2.22E-06	-1.302774
TNFSF11	2.23E-06	0.802535
PDXDC1	2.23E-06	-0.854203
CLDN18	2.23E-06	0.839504
RSRC2	2.23E-06	-0.972328
NA	2.24E-06	0.705238
CAST	2.24E-06	-1.163263
APOBEC3C	2.25E-06	-0.715961
NA	2.25E-06	0.615198
UCKL1	2.25E-06	-1.110725
METAP2	2.26E-06	-1.058824
CD3E	2.26E-06	0.810035
FAM153A	2.26E-06	0.756222
TAAR3	2.26E-06	0.791181
FLJ13224	2.27E-06	0.473398
MRPL20	2.27E-06	0.57539
GABRA4	2.27E-06	0.715602
TNC	2.28E-06	0.608857
NCAPH2	2.28E-06	0.607087
MEAF6	2.28E-06	-1.061903
SLC22A17	2.29E-06	0.728361
CLCA1	2.29E-06	0.766694
NA	2.29E-06	0.816233
TSR1	2.29E-06	-0.863902
SIRPB1	2.30E-06	1.011343
NA	2.30E-06	0.94785
IBA57	2.30E-06	0.523964
SLC2A2	2.30E-06	0.683427
PPIA	2.31E-06	-0.583422
CACNA2D1	2.31E-06	0.570058
NA	2.31E-06	0.777672
N4BP2L2-IT2	2.31E-06	0.546529
LOC441601	2.32E-06	0.609265
GRPR	2.32E-06	0.695136
FBXO40	2.32E-06	0.604
MUSTN1	2.32E-06	0.592422
KCNE4	2.32E-06	0.675753
NTRK2	2.33E-06	0.73745
ARPC1A	2.33E-06	-0.971598
PGGT1B	2.34E-06	0.547343
LOC220077	2.34E-06	0.576147
CCDC9	2.34E-06	0.68654
IMP3	2.34E-06	-0.875887
EMC7	2.34E-06	-1.029754
NA	2.34E-06	0.642164
PTOV1	2.35E-06	-0.96393
NA	2.35E-06	0.624658
SMC1A	2.35E-06	-1.516773
DAPK2	2.36E-06	0.70783
TRNAU1AP	2.36E-06	-0.646638
WHSC1L1	2.37E-06	0.697713
LMO7	2.37E-06	0.660239
TCL6	2.37E-06	0.735514
NCR2	2.37E-06	0.670693
RSL1D1	2.37E-06	-1.133975
GNRHR	2.38E-06	0.530742
IPCEF1	2.38E-06	0.592101
KDM5B	2.38E-06	0.53572
MTM1	2.39E-06	0.347141
SLCO1B1	2.39E-06	0.495401
CTNNA1	2.40E-06	-0.936989
SYNM	2.41E-06	2.454595
NCAM2	2.41E-06	0.717829
GSG1	2.41E-06	0.61865
NA	2.41E-06	0.738059
BMX	2.42E-06	0.694545
RORB	2.42E-06	0.537343
PRDM14	2.42E-06	0.735911
NA	2.43E-06	0.718475
SPAM1	2.43E-06	0.793752
CAPRIN1	2.44E-06	-1.186905
AGTR2	2.44E-06	0.751853
NUDC	2.45E-06	-0.536185
NA	2.45E-06	0.548788
TUBA1B	2.45E-06	-0.985617
TRAPPC8	2.46E-06	-0.939574
HABP2	2.46E-06	0.723571
TECTA	2.46E-06	0.597874
IL5RA	2.46E-06	0.718293
DCHS2	2.47E-06	0.609975
NA	2.47E-06	0.659751
SLC43A1	2.47E-06	0.600448
EEF1E1	2.48E-06	-1.162435
GSTA3	2.48E-06	0.67851
SRCAP	2.49E-06	0.594478
IKZF3	2.49E-06	0.62496
CSF2RA	2.49E-06	0.506334
NME8	2.50E-06	0.644377
RBFOX1	2.50E-06	0.644981
NME5	2.50E-06	0.79018
CDY1B	2.50E-06	0.651369
ST6GAL1	2.51E-06	0.763919
GORASP2	2.51E-06	-1.089484
DRD2	2.51E-06	0.629781
SEC31B	2.52E-06	0.679506
UBE2D1	2.52E-06	-0.819486
DKC1	2.52E-06	-0.552456
IQCK	2.53E-06	0.688712
ABCD3	2.53E-06	-1.614746
CD8B	2.53E-06	0.665734
DKFZP434A062	2.53E-06	0.61084
KLRD1	2.54E-06	0.749554
LOXL3	2.54E-06	0.616698
NRG2	2.54E-06	0.842064
ERICH1	2.54E-06	0.672659
RPS12	2.54E-06	0.731563
HSPE1	2.55E-06	-1.170307
HDAC11	2.56E-06	0.624392
NA	2.56E-06	0.497382
MARS	2.56E-06	0.560355
NA	2.56E-06	0.664256
FAM205B	2.56E-06	0.456725
