#Gene	P.Value	logFC
CELA3B	3.66E-02	0.28403225
BATF2	3.66E-02	-0.36273439
MUC1	3.66E-02	-1.53734592
TTLL10	3.66E-02	0.20714632
GAREM	3.66E-02	0.26106715
SSX5	3.67E-02	0.16148381
NA	3.67E-02	-0.37105066
C1orf85	3.67E-02	-0.31814571
CEP170	3.68E-02	0.17784274
MZT2B	3.68E-02	-0.20445298
ETHE1	3.68E-02	-0.33584528
IFNLR1	3.68E-02	-0.36365813
VKORC1	3.68E-02	-0.28768234
RAB35	3.68E-02	-0.46431754
ARRDC4	3.68E-02	0.49181223
PADI2	3.69E-02	-0.24229332
FAM126B	3.69E-02	0.22110856
SLFN5	3.69E-02	0.21575541
ARRB1	3.69E-02	-0.31214334
FBXW4	3.70E-02	-0.23741835
ZNF318	3.70E-02	0.34791958
GSS	3.71E-02	-0.31965378
COPB1	3.71E-02	0.38049615
NA	3.72E-02	0.25150093
RNASE7	3.72E-02	0.21949088
NAGA	3.72E-02	-0.26447605
SYVN1	3.73E-02	-0.31904288
GLG1	3.73E-02	-0.36783245
PTPN2	3.73E-02	0.2519509
COL24A1	3.73E-02	0.1948325
NAT8	3.74E-02	0.25019708
HNRNPH3	3.74E-02	0.20876216
MAP4	3.74E-02	-0.25600764
PUS1	3.74E-02	-0.39013695
TUBA4A	3.74E-02	-0.48311952
STYXL1	3.75E-02	0.24129523
TOR1AIP2	3.75E-02	-0.25123549
IBTK	3.75E-02	0.34590724
KLRC2	3.75E-02	0.46129045
API5	3.75E-02	0.30412096
PIN1	3.75E-02	-0.41606292
PTPN21	3.76E-02	-0.31073636
PRCC	3.76E-02	-0.34742965
TPM4	3.76E-02	-0.36570207
ASPHD2	3.76E-02	-0.2064738
FAM83F	3.77E-02	-0.24546844
ZNF585A	3.78E-02	0.22991196
PSMD2	3.78E-02	-0.22028708
ZNF148	3.78E-02	0.33803437
ATF2	3.79E-02	0.26986491
DNAJC15	3.79E-02	0.4716928
FAM189A2	3.79E-02	-0.41809984
MTG1	3.79E-02	-0.19655225
SLC3A2	3.79E-02	-0.64764686
GART	3.80E-02	0.19226629
DDX21	3.80E-02	0.48923085
SDCBP2	3.81E-02	-0.35906549
LMF2	3.81E-02	-0.35984777
PASK	3.81E-02	0.31473983
NA	3.81E-02	-0.31494549
NA	3.82E-02	0.40185604
DMKN	3.82E-02	-0.3012071
CASC3	3.83E-02	-0.47946131
MAP2K5	3.83E-02	-0.28684352
NCOA4	3.83E-02	0.2397068
11-Sep	3.84E-02	0.26202318
DCAF11	3.84E-02	-0.4148378
RAB37	3.84E-02	-0.6151575
PFAS	3.85E-02	-0.30246401
SULT2B1	3.85E-02	-0.24621881
NA	3.86E-02	-0.56206268
STON1	3.86E-02	-0.18614923
MXD1	3.86E-02	-0.47435794
USP12	3.86E-02	-0.19740947
SLC12A2	3.86E-02	0.25003614
NA	3.86E-02	-0.20964578
NA	3.86E-02	-0.25107988
AAMP	3.87E-02	-0.25677894
ZUFSP	3.87E-02	0.41401855
PLEKHG3	3.87E-02	-0.49284185
PAM16	3.88E-02	-0.2798296
NPLOC4	3.88E-02	-0.31895925
TAF2	3.88E-02	0.41415858
FAM83A	3.89E-02	-0.17454939
TPM1	3.89E-02	0.24312107
PPP1CA	3.89E-02	-0.39086189
MMP12	3.89E-02	0.85603721
IFNA16	3.91E-02	0.23560581
STRA13	3.91E-02	-0.44112311
LXN	3.91E-02	0.46908598
JRKL	3.91E-02	0.27228434
MYBPC1	3.91E-02	-0.28198829
TFIP11	3.91E-02	-0.24631783
ZNF280D	3.91E-02	0.19658827
LGALS9C	3.91E-02	-0.3684754
TMEM8C	3.92E-02	0.17572798
MAZ	3.92E-02	-0.21843552
PHOSPHO2	3.92E-02	0.25276873
EYA4	3.92E-02	0.15369933
GPNMB	3.92E-02	0.56522254
USB1	3.93E-02	-0.25179393
ZDHHC7	3.93E-02	-0.29507032
CCDC127	3.93E-02	0.21039976
IL22RA1	3.93E-02	-0.40823347
GSTP1	3.93E-02	-0.35029791
NA	3.93E-02	0.39937357
MRPL11	3.93E-02	-0.30177916
SLC20A1	3.94E-02	0.80808464
ZNF274	3.94E-02	0.22145819
ACHE	3.94E-02	-0.34348963
NAPA	3.94E-02	-0.22104339
PDE8A	3.94E-02	-0.41514846
NA	3.95E-02	0.22308116
FFAR4	3.95E-02	-0.50879601
CD151	3.95E-02	-0.3924136
TBX3	3.95E-02	0.21009777
SCAI	3.95E-02	0.17196242
ZFYVE1	3.96E-02	-0.29214326
GTDC1	3.96E-02	0.29300826
ARPC4	3.96E-02	-0.81605417
POLQ	3.96E-02	0.38252008
NA	3.96E-02	-0.41410705
THBS3	3.96E-02	-0.28924191
ST6GALNAC6	3.96E-02	-1.05298501
WHSC1	3.96E-02	-0.15739458
RB1CC1	3.96E-02	0.30625314
SURF4	3.97E-02	-0.30763338
IMP3	3.97E-02	-0.25782022
ARHGAP26	3.97E-02	-0.2680179
GK2	3.97E-02	-0.20291306
C14orf37	3.97E-02	-0.19890426
HNRNPAB	3.98E-02	-0.31257987
RAVER1	3.98E-02	-0.44608156
RAD23A	3.98E-02	-0.35714129
NA	3.98E-02	0.32813369
AP2B1	3.98E-02	-0.50606441
NA	3.99E-02	0.24647953
SLURP1	3.99E-02	0.19374187
GNE	3.99E-02	-0.307654
RAP1B	3.99E-02	0.27314201
ZNF135	3.99E-02	0.24850106
ZBTB45	3.99E-02	-0.30877466
OR7D2	3.99E-02	-0.24056187
DNAH1	4.00E-02	0.23385794
DNAJC2	4.00E-02	0.23279929
CXorf40B	4.00E-02	-0.52142817
PHOX2A	4.00E-02	0.1780372
ABCE1	4.01E-02	0.37771428
ZSCAN9	4.01E-02	0.31756072
ADAMTS19	4.01E-02	0.20556053
ACTR10	4.01E-02	0.29589106
CNTLN	4.02E-02	0.21889604
DRAM2	4.02E-02	0.36317271
SCPEP1	4.02E-02	0.37943279
SLC10A3	4.02E-02	-0.2038244
EBAG9	4.03E-02	0.35631781
KCTD15	4.03E-02	-0.19852088
MPP1	4.03E-02	-0.28754173
UGT2B7	4.03E-02	1.50503012
CDC42EP1	4.03E-02	-0.19184548
WDR70	4.03E-02	0.2232403
NXT1	4.04E-02	-0.21446597
EBNA1BP2	4.04E-02	-0.26063502
UBR7	4.04E-02	-0.29066014
NA	4.04E-02	-0.30804891
AHSA1	4.04E-02	0.30518025
GRWD1	4.04E-02	-0.18930979
RABL3	4.05E-02	0.39143606
BAG5	4.05E-02	-0.19064205
TMEM140	4.05E-02	-0.32535959
CAMKK2	4.05E-02	-0.21981392
RDH14	4.05E-02	0.24821488
XPO1	4.05E-02	0.3156849
EP400NL	4.05E-02	0.20488329
CHCHD2	4.05E-02	-0.3072817
NA	4.06E-02	-0.40820957
ZNF653	4.06E-02	-0.37440882
CUL5	4.06E-02	0.33224359
C1GALT1	4.06E-02	0.39036777
TEAD4	4.07E-02	-0.29143079
SCYL3	4.07E-02	0.35645695
MS4A12	4.07E-02	1.33619044
MALL	4.08E-02	-0.33119562
CYP51A1	4.08E-02	-0.30925307
GBA	4.08E-02	-0.52200327
LIN37	4.08E-02	-0.22471814
QPRT	4.09E-02	-0.61353173
WDR45	4.09E-02	-0.19850197
KIF1B	4.09E-02	0.2793682
SMAD9	4.09E-02	-0.28665721
CYB5R3	4.09E-02	-0.36409799
CDK7	4.09E-02	0.34265079
PRKCSH	4.09E-02	-0.61579868
RBKS	4.10E-02	0.26650269
MYO19	4.10E-02	-0.25094138
ZNF234	4.11E-02	0.25432311
ARL13B	4.11E-02	0.23002948
NACC1	4.11E-02	-0.16503687
ZNF174	4.11E-02	-0.22487083
WDR48	4.11E-02	0.38516976
CCDC60	4.12E-02	0.31702753
PXMP4	4.12E-02	-0.45661144
CUEDC2	4.12E-02	-0.21758777
MRPS23	4.12E-02	-0.24627562
NA	4.12E-02	0.34170968
AURKA	4.12E-02	0.32766691
SCML1	4.13E-02	0.27832955
G0S2	4.13E-02	-0.17412705
SUCLG2	4.13E-02	-0.2829582
CDC34	4.14E-02	-0.65403587
DHRS2	4.14E-02	-0.17887656
BAD	4.14E-02	-0.34066305
THG1L	4.14E-02	0.37502099
NA	4.14E-02	-0.20889999
CHCHD5	4.15E-02	-0.2064421
NKIRAS2	4.15E-02	-0.27612869
FURIN	4.15E-02	-0.57437302
NAP1L5	4.15E-02	0.23718303
DYNC1H1	4.15E-02	-0.25867597
FER	4.16E-02	0.20241283
QRICH1	4.16E-02	0.2249599
SCN10A	4.17E-02	0.19501826
SENP2	4.17E-02	0.2883781
SLCO2A1	4.17E-02	-0.41692485
SCFD2	4.17E-02	-0.19713289
KLHL21	4.18E-02	-0.16286796
SNX17	4.18E-02	-0.28120351
RNF5	4.18E-02	-0.2387263
OGFOD3	4.18E-02	-0.19876471
MUL1	4.19E-02	-0.33769454
COL4A3	4.19E-02	0.18691564
CLEC2D	4.20E-02	0.17600208
CAMSAP3	4.20E-02	-0.40271201
CSNK1G3	4.20E-02	0.33490153
GPC5	4.20E-02	-0.21104233
TRIM24	4.20E-02	0.25115726
TFEB	4.20E-02	-0.2013516
RRAS	4.21E-02	-0.57487077
POU4F2	4.21E-02	0.19415021
NA	4.21E-02	0.50570845
ZNF512	4.21E-02	0.38013639
CENPM	4.21E-02	-0.31599205
WNT8B	4.21E-02	0.19024131
VAV3	4.21E-02	1.27632327
TSPY3	4.21E-02	-0.23664313
NME7	4.22E-02	0.25464553
C2orf88	4.23E-02	-0.26684091
H1FX	4.23E-02	-0.58451844
ZNF331	4.23E-02	-0.22853285
NIPBL	4.23E-02	0.24894031
AKAP4	4.23E-02	0.19853471
ATOH8	4.24E-02	-0.2458717
UGP2	4.24E-02	0.47239082
SMARCAD1	4.24E-02	0.39481137
FASTK	4.24E-02	-0.3567079
IDE	4.24E-02	0.28612599
GADD45G	4.25E-02	-0.23268668
GPR65	4.25E-02	0.35924756
TBKBP1	4.25E-02	-0.21104478
SOCS2	4.25E-02	0.23161222
NA	4.26E-02	0.18910941
NA	4.26E-02	-0.31132267
MMP28	4.26E-02	-0.48656824
ZDHHC13	4.26E-02	0.2634854
STRN4	4.26E-02	-0.20212937
C5orf51	4.26E-02	0.39687964
ASNA1	4.27E-02	-0.24265904
LSR	4.27E-02	-0.35763286
SHROOM1	4.27E-02	-0.29578522
CAPSL	4.27E-02	0.20773675
ILDR1	4.27E-02	-0.28935064
RHOBTB3	4.27E-02	0.37118463
SRPR	4.27E-02	-0.19334633
MCTS1	4.27E-02	0.256892
DSTN	4.28E-02	-0.17825073
CGREF1	4.28E-02	0.19628349
SIL1	4.28E-02	-0.29939527
IL1R2	4.28E-02	-0.26589708
KLRF1	4.28E-02	0.23821533
PCDH1	4.29E-02	-0.32766813
CSNK1A1	4.29E-02	-0.3053955
HIST1H2BD	4.29E-02	0.39554361
HBP1	4.29E-02	0.16316268
NDUFAF3	4.29E-02	0.19986774
NA	4.29E-02	-0.43640223
NA	4.30E-02	0.19337131
ARID3A	4.30E-02	0.34014902
RBM15B	4.30E-02	-0.218287
VPS25	4.30E-02	-0.18469769
PLS3	4.30E-02	0.4470332
HIST1H4F	4.31E-02	0.19913043
STRADA	4.31E-02	-0.25766106
SETDB1	4.31E-02	0.35685081
HOXA6	4.31E-02	0.30018144
NA	4.31E-02	-0.17311769
C1orf43	4.32E-02	0.16052776
C19orf43	4.32E-02	-0.42887003
ZNF555	4.32E-02	0.33812663
RIN1	4.32E-02	-0.23081571
HTR7	4.32E-02	-0.18293032
ADAM15	4.32E-02	-0.61923153
MCRS1	4.32E-02	-0.35827629
CNOT7	4.32E-02	0.3569008
EEA1	4.33E-02	0.28672633
PLXNA2	4.33E-02	-0.16492842
CISH	4.33E-02	-0.26814562
NA	4.34E-02	0.16342669
BDNF	4.34E-02	-0.26961084
IAH1	4.34E-02	0.30082758
RHOA	4.34E-02	-0.17123904
NBPF10	4.34E-02	-0.43621968
VAT1	4.34E-02	-0.27996866
NANS	4.35E-02	-0.32901595
ANXA13	4.35E-02	0.30831014
GPN1	4.36E-02	0.30033445
RBM39	4.36E-02	0.32954788
IDH3G	4.36E-02	0.22350648
IGSF3	4.36E-02	-0.30085265
FAAH2	4.36E-02	-0.24803676
POLR2M	4.37E-02	-0.23151038
LAMP1	4.37E-02	-0.26962125
TRIM28	4.38E-02	-0.44740812
RBM25	4.38E-02	0.36988595
SNUPN	4.38E-02	0.25076922
C10orf54	4.38E-02	-0.3782961
TRAPPC6B	4.39E-02	0.29300132
SELT	4.39E-02	0.23679719
CWH43	4.39E-02	0.39729509
SSR2	4.39E-02	-0.68592959
SNRPD1	4.39E-02	0.40540917
AP3M1	4.39E-02	0.2909024
SEMA4G	4.40E-02	-0.42628567
ARRDC1	4.41E-02	-0.3555756
IFI6	4.41E-02	-0.39002173
FAM161A	4.41E-02	0.2401623
SNRPB	4.41E-02	-0.64096349
NA	4.41E-02	-0.60685504
ANKRD33	4.41E-02	-0.46386922
SLC25A19	4.42E-02	-0.25499884
EHBP1	4.42E-02	0.2511134
HMMR	4.42E-02	0.45713213
C6orf48	4.42E-02	0.23972207
RHOF	4.43E-02	-0.45843803
TOP1MT	4.43E-02	0.27575483
ATP1B3	4.43E-02	-0.29521369
SLC6A4	4.43E-02	0.58870418
LOC401010	4.44E-02	-0.20647966
OSGEPL1	4.44E-02	0.30658169
TGFB1I1	4.44E-02	-0.28656647
BAD	4.44E-02	-0.49783817
CCDC142	4.44E-02	-0.16231865
BNIP1	4.45E-02	-0.36210087
SEMA6D	4.45E-02	0.24220677
RAB8B	4.45E-02	0.3379371
SP100	4.45E-02	0.21994631
MFSD2A	4.45E-02	-0.29429107
TRIM41	4.47E-02	-0.24527375
PARD6B	4.47E-02	-0.26282046
GRM8	4.47E-02	-0.45684559
GBP6	4.47E-02	-0.2009371
NA	4.47E-02	-0.54863013
VPS72	4.47E-02	-0.43519324
NA	4.47E-02	-0.19446501
LHPP	4.48E-02	-0.32862769
GPR110	4.48E-02	0.33389656
CTU2	4.48E-02	-0.26066039
RNF40	4.48E-02	-0.36526449
EFTUD1	4.48E-02	0.27473225
ZNF655	4.49E-02	-0.34452944
EXOSC1	4.49E-02	0.24902527
PLD4	4.49E-02	0.20370335
PELO	4.49E-02	0.14789524
DEPDC5	4.50E-02	0.16302405
FADD	4.50E-02	-0.31165348
ZBTB14	4.51E-02	0.25891491
SUCLA2	4.51E-02	0.39379867
TFIP11	4.52E-02	-0.29493563
ELP3	4.52E-02	-0.23103056
HERC3	4.52E-02	-0.40239877
FAM199X	4.53E-02	0.4276198
ZNF302	4.53E-02	0.28425072
CYP21A2	4.53E-02	0.16237579
NME5	4.53E-02	0.2465177
MRFAP1L1	4.54E-02	0.2918713
BRD7P3	4.54E-02	0.18808901
NIPSNAP1	4.54E-02	-0.42205633
LHFPL2	4.54E-02	-0.19040658
AGTRAP	4.55E-02	-0.25299956
HNRNPA1P33	4.55E-02	0.59459511
HIF3A	4.55E-02	-0.17687642
FAM169B	4.56E-02	0.18192475
KIF13B	4.56E-02	-0.37010659
EXOSC3	4.56E-02	0.2645992
ELOVL5	4.56E-02	0.57192502
PPP1R26	4.57E-02	-0.16652081
DCLRE1C	4.57E-02	-0.40116144
TCEAL8	4.57E-02	0.32682769
CDKL3	4.58E-02	0.18573106
NA	4.58E-02	0.32552299
TMEM186	4.58E-02	-0.199033
LILRB5	4.58E-02	-0.2091848
ADPGK	4.58E-02	-0.1999143
PHLPP2	4.59E-02	0.27733978
ATR	4.59E-02	-0.19421897
PLXNA1	4.60E-02	-0.21143766
MDK	4.60E-02	-0.69639219
UGT2B7	4.60E-02	1.37385531
PRAMEF1	4.60E-02	0.19535531
TTLL4	4.60E-02	-0.19805628
NUP43	4.60E-02	-0.22541845
TMEM163	4.60E-02	0.19792619
ECE2	4.61E-02	-0.31021277
NA	4.61E-02	-0.24606656
NR1H2	4.61E-02	-0.58719777
DEDD2	4.62E-02	-0.49502654
GEMIN6	4.62E-02	0.20466506
OR4S1	4.63E-02	-0.22559787
OSTF1	4.63E-02	0.20764738
TTYH3	4.63E-02	-0.2763652
HMG20B	4.63E-02	-0.4301763
RANBP6	4.63E-02	0.22262025
WRN	4.63E-02	0.28419307
SPATA2L	4.63E-02	-0.59840828
SRP68	4.63E-02	-0.20634953
BAG1	4.64E-02	-0.32898368
SPAG11A	4.64E-02	-0.20883665
KIT	4.64E-02	0.3206266
BAP1	4.64E-02	-0.32766434
SDC4	4.65E-02	-0.32416652
EPHX1	4.66E-02	-0.54084051
NUBP1	4.66E-02	-0.26799002
APBA3	4.67E-02	-0.27673069
USP30	4.67E-02	-0.22095006
MED24	4.67E-02	-0.31281414
CA7	4.68E-02	-0.31068347
SGIP1	4.68E-02	0.26958537
ZNF205	4.68E-02	-0.22238877
FAM122B	4.68E-02	0.34340223
GLMN	4.69E-02	0.41923408
LMLN	4.69E-02	-0.24496293
AP3B1	4.69E-02	0.19590874
TSC22D4	4.69E-02	-0.53759602
ARHGAP39	4.69E-02	-0.2392323
SLC16A2	4.69E-02	-0.16704743
GOT2	4.69E-02	-0.22952576
DDR1	4.70E-02	-0.40286794
RAB11FIP1	4.70E-02	-0.3058507
CLSTN2	4.70E-02	-0.19543941
CPTP	4.70E-02	-0.39257627
TBCD	4.71E-02	0.20373911
GLA	4.71E-02	0.20787161
SEPW1	4.71E-02	-0.48111602
LTBP1	4.71E-02	-0.1585223
C12orf45	4.72E-02	0.31185781
ZNF248	4.72E-02	0.40608857
SREK1	4.72E-02	0.29545748
NMD3	4.72E-02	0.35438455
NA	4.73E-02	-0.37069675
SLC35A1	4.73E-02	0.35046679
RGL2	4.73E-02	-0.18201887
GDAP1	4.73E-02	-0.14102112
PREX1	4.73E-02	-0.23753937
SVOPL	4.73E-02	0.38567172
USP21	4.73E-02	-0.22481889
NUSAP1	4.74E-02	0.40309763
DSN1	4.74E-02	0.46203916
SLC29A3	4.74E-02	0.26096361
NA	4.74E-02	-0.24125133
GCNT1	4.75E-02	0.33441322
ARID4B	4.75E-02	0.26314433
SLC10A7	4.75E-02	-0.16004862
NA	4.75E-02	0.15216757
LRRC29	4.75E-02	-0.22977286
HNMT	4.75E-02	0.41529977
ART1	4.76E-02	-0.23234772
ITGA3	4.76E-02	-0.16001186
LIAS	4.76E-02	0.3225996
PDDC1	4.76E-02	-0.43944971
FOXE1	4.76E-02	-0.1662675
MYH14	4.76E-02	-0.73157518
KRT8	4.76E-02	-0.31591932
NA	4.76E-02	-0.27958766
ZNF784	4.76E-02	-0.23417852
MLF2	4.77E-02	-0.3524268
TTC8	4.77E-02	0.31012384
LYZL2	4.77E-02	0.16462833
ZNF256	4.77E-02	0.27424756
ATP6V0A4	4.77E-02	0.18070366
FAM45A	4.78E-02	0.34942085
TNKS1BP1	4.78E-02	-0.50163302
C1orf122	4.78E-02	-0.15464065
SLCO3A1	4.78E-02	-0.31779576
NA	4.78E-02	-0.45779395
UBE2Q1	4.78E-02	-0.32900824
RNGTT	4.78E-02	0.22703272
DCTN6	4.78E-02	0.26100096
SPTBN1	4.79E-02	-0.1840505
ITGB4	4.79E-02	-0.47368595
TMUB2	4.80E-02	-0.19431691
KLF17	4.80E-02	-0.16448894
ATPAF2	4.80E-02	-0.25517428
PRKAG3	4.80E-02	0.20827787
NA	4.80E-02	-0.31442652
PIGN	4.80E-02	-0.21762366
E2F2	4.81E-02	-0.49298677
GNAO1	4.81E-02	0.16792362
AGGF1	4.81E-02	0.23451493
PCDH1	4.81E-02	-0.31746684
SDCCAG3	4.82E-02	-0.2002604
MTFP1	4.82E-02	-0.56156499
EDF1	4.82E-02	-0.27084513
C19orf25	4.82E-02	-0.3974253
LRRC18	4.83E-02	-0.18045796
NREP	4.84E-02	0.26242112
UQCRQ	4.84E-02	-0.22117538
PUM2	4.84E-02	0.25126841
PCDHGB7	4.84E-02	0.14840761
PSMG1	4.84E-02	0.35929796
NCF4	4.85E-02	-0.49906357
RWDD1	4.85E-02	0.25201438
PRDX1	4.85E-02	0.31332479
NA	4.85E-02	-0.85795895
SLC35A5	4.85E-02	0.22161892
EIF3E	4.85E-02	0.24726436
MAPK8IP2	4.86E-02	-0.21890718
ANKRD40	4.86E-02	-0.18119055
ZDHHC12	4.86E-02	-0.51892303
PIK3C2A	4.87E-02	0.2643166
PUF60	4.87E-02	-0.39329957
LETM1	4.87E-02	-0.45335656
CCNH	4.87E-02	0.20969315
SRGAP3	4.87E-02	0.22760585
KLHL20	4.87E-02	0.31877334
ZIC2	4.88E-02	0.2079632
RPRD1A	4.88E-02	0.29570732
KCNH2	4.88E-02	-0.25767695
ARMCX3	4.88E-02	0.16824202
ANKS1B	4.89E-02	0.17849469
THRAP3	4.89E-02	-0.31661858
ENSA	4.89E-02	-0.65597145
AFTPH	4.89E-02	0.36069385
WSB2	4.90E-02	-0.34296218
MISP	4.90E-02	-0.70930877
PAPOLA	4.90E-02	0.22010704
LMNA	4.90E-02	-0.61070092
CYHR1	4.90E-02	-0.19125689
LIMS3	4.91E-02	0.18462194
SGOL1	4.91E-02	0.25975526
DNM1L	4.92E-02	0.21452229
MRPL49	4.92E-02	-0.17667543
ZNF16	4.93E-02	-0.21774483
PAX8	4.93E-02	-0.23902284
DEFA5	4.93E-02	2.63429253
CNBD1	4.93E-02	0.21209548
GBA3	4.93E-02	0.86595751
AMIGO3	4.93E-02	-0.18800063
NAPG	4.94E-02	0.29707512
FLOT2	4.94E-02	-0.54921562
AMPD1	4.95E-02	0.47412134
YWHAG	4.95E-02	-0.24227791
TRIM25	4.95E-02	-0.4825588
DNASE2B	4.95E-02	0.21553498
SEPSECS	4.95E-02	0.26156124
BCR	4.95E-02	-0.21378711
AGPAT5	4.96E-02	0.34122959
FASN	4.96E-02	-0.57126328
S100A13	4.96E-02	-0.37332107
MMGT1	4.97E-02	0.23020829
NA	4.98E-02	-0.24774159
ZDHHC21	4.98E-02	0.27354159
TAF8	4.98E-02	-0.25295069
NA	4.98E-02	-0.29327067
NDUFB10	4.99E-02	-0.25442407
NTMT1	4.99E-02	-0.25042979
SLC30A8	5.00E-02	-0.17586086
UNC50	5.00E-02	0.27594244
G6PC3	5.00E-02	-0.32969272
NA	5.00E-02	-0.25119133
RPA4	5.00E-02	0.27774822
ARHGAP15	5.00E-02	0.5556757
LHX3	5.00E-02	-0.14281261
GLB1L2	5.01E-02	-0.48897591
ENPP6	5.01E-02	0.22972697
DPH3	5.01E-02	0.27995193
KLHL25	5.02E-02	-0.23496047
ZNF322	5.02E-02	0.27949515
C16orf58	5.02E-02	-0.44668123
COA6	5.03E-02	0.30784961
NA	5.03E-02	0.14636272
TRAPPC13	5.03E-02	-0.14948847
TUBGCP2	5.04E-02	-0.34397096
SPTY2D1	5.04E-02	-0.3001168
RGP1	5.04E-02	-0.40352684
BVES	5.05E-02	0.26127832
WDR45	5.05E-02	-0.3094035
CPA2	5.05E-02	0.20246883
PNPLA8	5.05E-02	0.35089102
IL24	5.05E-02	-0.16904832
XRCC3	5.05E-02	-0.20889808
PDCL3	5.05E-02	0.28289845
CLDN7	5.06E-02	-0.64930418
NA	5.06E-02	-0.32719369
APC	5.06E-02	-0.25018933
RCAN1	5.06E-02	0.31271222
TMC8	5.06E-02	-0.19633469
IQSEC2	5.07E-02	-0.43088492
S100A6	5.07E-02	-0.19238276
ZNF428	5.08E-02	-0.50927999
MYOF	5.08E-02	-0.42066624
EWSR1	5.08E-02	-0.20141338
NKAIN4	5.08E-02	0.18977015
NBPF1	5.09E-02	-0.60274598
CDC42EP1	5.09E-02	-0.4000257
ABHD5	5.10E-02	0.30699139
NA	5.10E-02	0.28400014
NOL9	5.11E-02	-0.21582747
PSIP1	5.11E-02	0.2994945
TANK	5.12E-02	0.32634429
PECR	5.12E-02	0.33720464
BDNF	5.12E-02	0.16376725
NA	5.12E-02	-0.16440001
SEC16A	5.12E-02	-0.2142222
3-Sep	5.13E-02	-0.20722671
PGAM5	5.13E-02	-0.15624726
PSMA5	5.13E-02	0.2852336
CTSK	5.13E-02	0.34751623
KLHL8	5.13E-02	0.35198273
HHATL	5.13E-02	-0.19454591
IPO9	5.13E-02	-0.15307054
TYW1	5.14E-02	0.31188723
ZBTB7A	5.14E-02	-0.38579676
RELL2	5.14E-02	-0.20916427
NOP10	5.14E-02	-0.21955502
POGZ	5.14E-02	-0.19919072
CAP1	5.14E-02	0.19987022
MAPKAPK2	5.14E-02	-0.26103805
AQP10	5.14E-02	0.18836458
DNA2	5.14E-02	0.2066481
CRELD2	5.15E-02	-0.38837707
SERF2	5.15E-02	-0.3926633
C1QTNF6	5.15E-02	-0.30579332
PTEN	5.15E-02	0.24802664
RPL17	5.16E-02	0.30124656
DDX55	5.16E-02	0.17579034
NUP54	5.16E-02	0.32628759
UBA5	5.16E-02	0.26999865
C7orf43	5.16E-02	-0.24883111
HMBS	5.16E-02	-0.67571552
STIP1	5.17E-02	-0.76291788
THAP6	5.17E-02	0.33340461
2-Mar	5.17E-02	-0.44309538
BPTF	5.17E-02	0.21665443
CNNM2	5.17E-02	-0.29373696
NA	5.18E-02	0.26316729
SLC20A2	5.18E-02	-0.34920512
GAL3ST2	5.18E-02	0.19981714
OR5M8	5.18E-02	0.19027714
CTNNBIP1	5.18E-02	-0.31691315
STBD1	5.19E-02	0.25757331
EXOC8	5.19E-02	0.24740412
CPNE3	5.19E-02	0.30043023
MUTYH	5.19E-02	-0.23694292
OR2B6	5.19E-02	0.15397547
POLD1	5.19E-02	-0.36652891
ETV3	5.20E-02	0.15617774
VEPH1	5.20E-02	0.16231472
TCF12	5.20E-02	0.24713133
CSE1L	5.20E-02	0.37094173
CST11	5.20E-02	0.14650555
LARGE	5.21E-02	-0.30774297
NUP62	5.21E-02	-0.36497421
FGFBP1	5.21E-02	-0.39999203
CYP4Z1	5.21E-02	-0.15902387
ZSCAN4	5.22E-02	0.20026331
RALGDS	5.22E-02	-0.35973694
AKTIP	5.23E-02	0.3201655
KIAA0319L	5.23E-02	-0.51039338
FAM46D	5.23E-02	0.21088094
RILP	5.24E-02	-0.18950668
PTDSS2	5.24E-02	-0.36714121
RGS3	5.24E-02	-0.16307884
CPNE5	5.24E-02	0.27301613
MFSD6L	5.25E-02	-0.25356893
ACVR1B	5.26E-02	-0.29146188
NUDT6	5.26E-02	0.35110585
TFAP2A	5.26E-02	-0.15021798
ADRM1	5.26E-02	-0.48064791
MAPK8IP2	5.27E-02	0.15837574
GPR126	5.27E-02	0.66744869
MGP	5.27E-02	0.76498259
ARF5	5.27E-02	-0.28098109
GCLC	5.27E-02	0.20487143
C20orf196	5.28E-02	0.26069832
NCK2	5.28E-02	-0.22298987
SLCO4C1	5.28E-02	0.51718776
POLR3K	5.28E-02	0.28231125
TOR2A	5.28E-02	-0.32961673
PRRC2C	5.30E-02	0.23409775
CCNI2	5.30E-02	-0.16494003
CD63	5.31E-02	-0.29038812
SOD3	5.31E-02	-0.47213495
ZNF26	5.31E-02	0.28755024
PLEK2	5.31E-02	0.29355699
MVD	5.31E-02	-0.35126575
GTF3C2	5.32E-02	-0.18759161
UBE4A	5.32E-02	0.26021612
ZNF343	5.33E-02	-0.22229225
KCNK16	5.33E-02	-0.19808388
NA	5.33E-02	0.23222131
SRI	5.34E-02	0.33111986
LRFN4	5.34E-02	-0.34758429
PCMT1	5.34E-02	0.23407878
NA	5.34E-02	0.38427195
DNAJC9	5.35E-02	0.26842103
DAP	5.35E-02	-0.28858798
CLDND2	5.35E-02	0.2888843
PHKB	5.36E-02	0.42643939
MRPL1	5.36E-02	0.30317653
GPS1	5.36E-02	-0.48754031
MELK	5.36E-02	0.44186332
EDEM1	5.36E-02	-0.27493151
MINK1	5.36E-02	-0.30125565
ACKR4	5.37E-02	-0.16040501
SOWAHB	5.37E-02	-0.43758815
SSBP2	5.37E-02	0.25774287
