#Gene	P.Value	logFC
ATP5C1	0.03379864	-2.21E-01
EIF4E	0.03380405	-5.15E-01
NRL	0.03380899	2.11E-01
PIK3R4	0.03381149	-2.35E-01
STRADA	0.03383814	1.97E-01
IGKC	0.0339159	-1.12
NA	0.033959	1.85E-01
CACNA1I	0.03397346	-3.57E-01
PCDHGA10	0.03397469	2.64E-01
9-Sep	0.03397723	4.31E-01
GNAS	0.03398146	2.71E-01
RASL10A	0.03400448	2.59E-01
AHSP	0.03403522	1.89E-01
MTMR6	0.03410936	-4.04E-01
DGCR14	0.03412188	-2.21E-01
ADH5	0.03415143	-3.90E-01
CTNNA1	0.03415152	-2.45E-01
EFR3B	0.03416107	2.02E-01
CSTF2T	0.03416206	-2.77E-01
TMEM259	0.034178	-6.13E-01
MYH10	0.03418011	3.51E-01
CA7	0.03418913	4.36E-01
RAD21	0.03423151	-5.45E-01
TBC1D2B	0.03426823	1.59E-01
NA	0.03432187	2.37E-01
SEH1L	0.03433034	-3.82E-01
NA	0.03433858	1.88E-01
SOX15	0.03435213	-2.85E-01
ZNF667	0.03439211	1.85E-01
PRPF40A	0.03447137	-3.83E-01
GNAS	0.03448604	-3.12E-01
CD3E	0.0344894	3.97E-01
PRDM1	0.03453389	4.19E-01
LINC00599	0.03455267	2.03E-01
UPF2	0.03457779	-2.60E-01
PLAUR	0.03458371	1.11
EPHA1	0.03458665	3.06E-01
SAFB2	0.03458674	-3.04E-01
WT1	0.03459827	1.84E-01
EHD4	0.03460211	-1.91E-01
ZMYM6	0.03467354	-4.20E-01
CLEC7A	0.03468331	2.32E-01
RPS20	0.03474124	-2.57E-01
CIRBP	0.03475591	-2.52E-01
PEMT	0.0347579	-3.06E-01
NA	0.0347726	-4.09E-01
DDX51	0.03480172	2.15E-01
NPY2R	0.03480334	2.28E-01
GRK6	0.0348512	3.08E-01
LOC155060	0.03485294	2.09E-01
MGC2889	0.03485398	3.91E-01
PPFIBP2	0.03492812	2.23E-01
MBTPS1	0.03493827	-3.57E-01
PMS2P3	0.03497592	-2.09E-01
STS	0.03502966	4.16E-01
CD46	0.03504441	-4.23E-01
NUP88	0.03506463	3.57E-01
HIST1H2BH	0.03507407	-4.79E-01
ARID3A	0.03508325	1.92E-01
RAB9BP1	0.03510387	1.65E-01
KCNN1	0.03510476	2.69E-01
HMG20B	0.03514006	-2.99E-01
RPE	0.03523562	-1.97E-01
CEBPD	0.03524787	1.93E-01
FBXO21	0.03526301	-2.29E-01
IZUMO4	0.03528612	2.56E-01
LOC728825	0.0353031	-3.29E-01
BCLAF1	0.03531554	-2.27E-01
S100A12	0.03536344	2.35E-01
GALNT1	0.03538931	-3.46E-01
ABCE1	0.03539451	-5.71E-01
UBE2J1	0.03539872	-4.46E-01
ALOX5	0.03552129	2.53E-01
NENF	0.03552233	2.15E-01
RAX	0.03555728	2.18E-01
RBMS2	0.03556938	2.67E-01
ADAMTS8	0.03556958	2.29E-01
CUL4B	0.03563253	-2.57E-01
NA	0.0356794	1.93E-01
SLC19A1	0.03571462	3.19E-01
15-Sep	0.03571475	-2.97E-01
DLX2	0.03571615	2.09E-01
MAT2A	0.03573185	-6.68E-01
MRPS33	0.03575485	-1.99E-01
WDR19	0.03578129	1.77E-01
RBMS3	0.03582066	2.39E-01
MFN2	0.03588727	-2.25E-01
ATP5J2	0.03593854	-2.85E-01
PENK	0.03596249	2.01E-01
ABI2	0.03598046	1.73E-01
NA	0.0359806	2.32E-01
CFHR4	0.0359819	2.21E-01
NA	0.03600597	2.72E-01
GOLGA7	0.03607161	-2.75E-01
HRSP12	0.0361431	-4.66E-01
LEPR	0.03615195	2.72E-01
KIF22	0.03617684	-3.58E-01
ACTN4	0.03621304	3.55E-01
STOML1	0.03622006	2.15E-01
HEXB	0.03625774	-3.59E-01
ERLIN1	0.03625993	-4.61E-01
ARL1	0.03626052	-4.68E-01
RAB5C	0.03629285	3.13E-01
GLP1R	0.036307	2.10E-01
WWP2	0.03632294	-2.49E-01
CLCN4	0.03632511	1.57E-01
ENTPD3	0.03633095	3.47E-01
TAF6L	0.03633221	-1.98E-01
RABL3	0.03634273	1.97E-01
ATG14	0.03641283	2.99E-01
PPFIA1	0.03641495	-3.13E-01
PPP3CA	0.03642908	-3.51E-01
GABRA3	0.03643336	2.49E-01
CCBL2	0.03645183	-5.48E-01
RPL15	0.03646161	-4.16E-01
PEX3	0.0364809	-2.39E-01
PHB2	0.03657227	-2.59E-01
DES	0.0365949	1.63E-01
COPB1	0.03662083	-2.53E-01
SLC37A4	0.0366234	-2.05E-01
MYO9B	0.03663831	1.60E-01
IFT27	0.03667149	1.83E-01
YWHAB	0.03668644	2.71E-01
HAUS5	0.0367251	2.00E-01
HSP90B1	0.0367664	-6.18E-01
KSR1	0.03676797	2.19E-01
SLC12A3	0.03677991	2.20E-01
LOC100510626	0.0367964	2.12E-01
NACAD	0.03679818	1.63E-01
CLTCL1	0.0368087	1.91E-01
TMEM74B	0.03682559	2.95E-01
UBE2V2	0.03685798	-1.78E-01
NDUFA1	0.03687214	-2.65E-01
HMGCL	0.03687754	-2.66E-01
FAM110B	0.03691978	2.94E-01
HLA-DRB4	0.03693729	4.38E-01
DLGAP4	0.03701091	2.09E-01
PSAP	0.03702376	-1.98E-01
CASP6	0.03702749	-5.06E-01
C1orf54	0.03702946	3.15E-01
PRTN3	0.03703698	1.87E-01
PRRX2	0.03703912	2.51E-01
FNDC3A	0.03706872	-3.51E-01
ANK1	0.03707098	1.99E-01
PDIA6	0.03709464	-5.33E-01
PIP4K2A	0.03710496	1.82E-01
CHN1	0.0371067	2.19E-01
SLIT1	0.0371117	2.93E-01
NTM	0.03712046	2.33E-01
USP1	0.03714455	-4.03E-01
CCZ1B	0.03719869	2.21E-01
ZNF22	0.03720659	-3.38E-01
EXOC5	0.03720913	-6.19E-01
APOA2	0.03721104	2.29E-01
TOMM40	0.03721393	-3.40E-01
MRPL13	0.03723282	-2.93E-01
SGCD	0.03730258	2.07E-01
APLP2	0.0373129	-6.61E-01
NA	0.03733881	3.18E-01
FOLH1	0.03738064	2.22E-01
RGS16	0.03738065	1.87E-01
SCAMP1	0.03743549	-5.93E-01
AP1S2	0.03744653	2.31E-01
PLA2G16	0.03744909	3.69E-01
BDKRB2	0.03746012	5.36E-01
GPR182	0.03746318	2.01E-01
UQCRH	0.03746741	-2.69E-01
LILRA1	0.03746997	2.51E-01
IL18RAP	0.03749028	2.69E-01
RPS4X	0.03753301	-3.27E-01
CDSN	0.03759441	2.54E-01
LOC642846	0.03763388	2.49E-01
NA	0.03764921	1.69E-01
NDUFB2-AS1	0.03766229	3.18E-01
ARHGEF11	0.03767118	3.21E-01
ELF1	0.03767809	-6.16E-01
PCBP4	0.03768643	2.47E-01
DTNA	0.03768643	2.47E-01
IRF5	0.03771034	2.59E-01
SMC2	0.03771865	-4.37E-01
STT3A	0.03772753	-3.47E-01
GAST	0.03773029	1.79E-01
MIER2	0.03774181	2.58E-01
PTMA	0.03774549	-2.83E-01
SUGP2	0.03779597	-1.89E-01
SF3B3	0.0378156	1.57E-01
MIR600HG	0.03783369	2.07E-01
FAM21D	0.03786401	-4.32E-01
SLN	0.03788881	2.55E-01
5-Sep	0.03791269	1.85E-01
ACSM3	0.03792732	-4.90E-01
CRH	0.03792732	1.73E-01
SBNO2	0.03793192	4.82E-01
SF3A1	0.03793443	4.93E-01
NA	0.03794127	2.29E-01
RPL13A	0.03795327	-3.31E-01
HNRNPA3	0.03796903	-2.16E-01
SFI1	0.03800176	-2.85E-01
KLHL23	0.03801027	-1.85E-01
TMEM87A	0.03803397	-2.10E-01
CCDC70	0.03807785	2.42E-01
SNRNP35	0.03807785	-2.42E-01
SPATS2L	0.03809868	1.57E-01
GPR17	0.03811327	1.84E-01
NA	0.03811458	2.39E-01
PROX1	0.03812215	2.01E-01
PITPNB	0.03816952	-1.99E-01
ANXA2	0.03820372	-3.59E-01
RNPEPL1	0.03823078	2.87E-01
NA	0.03823277	1.99E-01
CAMK2B	0.03824641	2.17E-01
ZSWIM8-AS1	0.03829317	1.75E-01
CACNA1G	0.03829317	1.75E-01
RPL18	0.03830142	-3.27E-01
DYSF	0.03833603	2.19E-01
SEL1L	0.03833785	1.61E-01
GPN1	0.03834157	-1.90E-01
CCNE1	0.0383445	2.65E-01
CAST	0.03840217	-3.31E-01
PKD2L1	0.03841523	2.18E-01
ASAP1-IT1	0.0384507	2.19E-01
ELAVL3	0.03845722	-3.15E-01
UCP2	0.03849873	2.94E-01
SFSWAP	0.03859808	1.91E-01
SF3B1	0.03862789	-2.70E-01
C1orf216	0.03864254	2.17E-01
REL	0.03865563	2.72E-01
AAMP	0.03870539	-2.89E-01
NKAIN1	0.03872166	1.99E-01
RAB27B	0.03872316	1.97E-01
TMEM59	0.03876109	-3.43E-01
CARKD	0.03877372	-3.45E-01
ELF2	0.03879342	2.04E-01
CYLD	0.03882187	1.58E-01
RPS20	0.03883752	-3.39E-01
SERPIND1	0.03888324	1.93E-01
SH2D1A	0.03889366	2.93E-01
PLEKHO2	0.03889934	2.23E-01
MPL	0.03892882	3.36E-01
POLR2C	0.03893213	1.79E-01
MAP7	0.03897362	-2.77E-01
THYN1	0.03897365	-2.91E-01
NA	0.03897611	3.09E-01
TBX2	0.03898187	3.22E-01
TRAPPC6A	0.03898498	-2.69E-01
TMEM206	0.0389987	2.25E-01
ERO1LB	0.03900948	1.69E-01
CPOX	0.03901398	-1.97E-01
DENND3	0.0390173	3.18E-01
EML3	0.03904101	2.33E-01
RASSF7	0.0390765	2.01E-01
WFS1	0.03908278	2.82E-01
LOC100508591	0.0390958	-3.69E-01
SAP30	0.03911387	1.65E-01
CCR4	0.03911439	3.00E-01
PSMD4	0.03911905	-2.66E-01
MRPL22	0.03913929	-4.23E-01
LIMK1	0.0391403	2.62E-01
SCN10A	0.0391523	2.20E-01
PKD1P1	0.03916748	3.21E-01
SUPT20H	0.03921409	-2.07E-01
SETDB1	0.03923626	-1.87E-01
R3HDM4	0.03923706	5.43E-01
RPGRIP1	0.03924767	2.75E-01
OR7E87P	0.0392489	1.84E-01
CDC14B	0.03926388	3.09E-01
NA	0.03927553	1.78E-01
CHAF1A	0.03929241	3.63E-01
SLC12A2	0.03934261	-4.69E-01
RPL3	0.03935996	-2.82E-01
FCGR1A	0.03939379	1.69E-01
CAMTA2	0.03940429	2.10E-01
NA	0.0394415	-1.83E-01
KDELR2	0.03946519	-3.24E-01
HSD17B6	0.03947384	2.13E-01
SKP1	0.0394771	-2.38E-01
APLP2	0.03948622	-6.36E-01
GRSF1	0.03951885	-2.35E-01
AGFG1	0.03953242	-2.69E-01
GLTSCR2	0.03953676	-2.79E-01
NIF3L1	0.03954846	-1.77E-01
NA	0.0395659	2.43E-01
CEACAM21	0.03958621	2.57E-01
PTPN1	0.0396018	2.19E-01
AAMDC	0.03967836	-2.53E-01
RPL13	0.03968561	-2.97E-01
ARIH1	0.03968877	-3.30E-01
EBLN2	0.03970291	2.31E-01
SYNGR1	0.0397071	1.71E-01
NA	0.03972632	1.87E-01
NAA50	0.03973001	-2.73E-01
GNG13	0.03975118	2.71E-01
ZNF259P1	0.03976319	2.09E-01
NA	0.03979597	1.79E-01
TSPAN13	0.03981635	-3.56E-01
DLST	0.03981873	-2.79E-01
DNAJC3	0.03984106	-3.30E-01
ADAMTS9	0.03987808	2.67E-01
MAPK10	0.03992836	3.85E-01
DDX27	0.03993603	-2.26E-01
LILRA4	0.04000476	3.27E-01
CAPZB	0.04005564	-2.69E-01
LOC100133862	0.04006189	-2.03E-01
NA	0.04006439	1.93E-01
PGC	0.04007852	2.35E-01
GPKOW	0.04009785	-1.89E-01
PLEKHM1	0.04010445	1.91E-01
TMOD3	0.04011175	-6.18E-01
GNRHR	0.04014748	2.32E-01
ELF3	0.04015815	4.64E-01
CD86	0.04017014	2.17E-01
MAGEC2	0.04024106	2.42E-01
CYBB	0.04024915	2.79E-01
SAP25	0.04025375	2.03E-01
SIX3	0.04026606	2.86E-01
YWHAZ	0.04027877	-3.45E-01
LAGE3	0.04028215	2.10E-01
SUGP1	0.04031197	-2.01E-01
WAC	0.04035047	4.51E-01
DLGAP4	0.04035244	5.53E-01
FGFR1	0.04035346	2.32E-01
TRIM31	0.04036531	9.26E-01
G0S2	0.04037153	3.74E-01
HSPA8	0.04040142	-4.59E-01
IPO5	0.04044091	-3.45E-01
TULP1	0.04046117	2.65E-01
CBLN1	0.04048667	2.31E-01
WDR45	0.04050732	2.71E-01
NR4A3	0.04050836	2.59E-01
NIPBL	0.04055214	-2.38E-01
C2orf72	0.04055219	2.75E-01
PIP5K1B	0.04059407	5.82E-01
IPO9	0.04062545	2.75E-01
ARL8B	0.04062748	-3.19E-01
FLJ23519	0.04062795	2.53E-01
MRPL57	0.0406358	2.63E-01
DAP3	0.04068033	-3.13E-01
TCF7	0.04069475	-2.89E-01
GLOD4	0.04069481	-2.83E-01
TIMM44	0.04074758	-1.69E-01
LPHN3	0.0407483	2.38E-01
NA	0.04077761	1.89E-01
SPTLC1	0.04078423	-2.23E-01
ADAM3A	0.04081119	1.98E-01
IGK	0.0408329	1.77E-01
LMF2	0.04086499	2.55E-01
XPNPEP1	0.04087378	2.09E-01
CTRB2	0.04088854	2.07E-01
RPLP1	0.04090308	-2.11E-01
CCL7	0.04092533	2.16E-01
KIF2C	0.04092763	-3.21E-01
VRK3	0.04093529	2.44E-01
NA	0.04095265	2.21E-01
FLJ20712	0.04099985	2.42E-01
CCDC6	0.04100455	-3.79E-01
BMP2	0.04101585	4.07E-01
SRSF3	0.04102415	-4.63E-01
SFRP4	0.04102823	2.92E-01
DARS2	0.04104019	-1.71E-01
AIM1L	0.04104738	5.25E-01
EHD2	0.04105568	2.69E-01
HERC2	0.04107729	-3.63E-01
PSG11	0.04109492	2.42E-01
ZNF771	0.0411545	2.31E-01
CYB5R1	0.04115629	-2.09E-01
RASGRF1	0.04116105	3.01E-01
POP7	0.04118276	-2.49E-01
LPCAT4	0.04118476	-2.61E-01
C20orf195	0.04120097	2.03E-01
YIPF6	0.04121062	2.52E-01
MALT1	0.04126995	1.83E-01
TCEB2	0.04127473	-4.65E-01
FOLH1	0.04129349	1.70E-01
ANP32A	0.04130625	-3.87E-01
IRAK3	0.04131301	2.27E-01
GOLGA8B	0.04132244	1.79E-01
SPRR1B	0.04133008	1.65E-01
RPL7	0.04135373	-2.86E-01
ARPC4	0.04136422	-2.80E-01
COL3A1	0.04136617	1.60E-01
DGKG	0.0413982	1.95E-01
NTRK2	0.04142955	-6.84E-01
EPB41L1	0.04152313	7.76E-01
TTTY9B	0.04152891	2.27E-01
DKFZP434C153	0.04153461	2.29E-01
SPG20	0.04158071	1.67E-01
CEBPZ	0.04158486	-3.79E-01
PEG10	0.04162031	2.29E-01
RAD51D	0.04162728	2.57E-01
TRIM2	0.04166038	-5.59E-01
NA	0.04166473	2.51E-01
STAU1	0.0416729	-2.47E-01
GRIN2D	0.04170801	1.68E-01
SH3BGRL	0.04171646	-4.07E-01
IGLJ3	0.04175583	-5.08E-01
STAG3L1	0.04177376	3.06E-01
HTR3A	0.04177524	2.59E-01
ZMYM1	0.04183008	2.17E-01
TBL1X	0.04186379	2.60E-01
MAGT1	0.04188397	-3.30E-01
KCNJ1	0.04189838	2.79E-01
CACFD1	0.04193115	2.21E-01
NA	0.04195667	2.96E-01
ZBTB7B	0.04198448	2.69E-01
FASTK	0.04202293	-2.75E-01
MEAF6	0.04207244	-3.06E-01
FAM32A	0.04207667	-1.92E-01
EFS	0.04208361	3.01E-01
SH3BP2	0.0421056	2.57E-01
KRT8P12	0.04211252	-2.30E-01
NA	0.04214742	1.75E-01
TAT	0.04218861	1.89E-01
RBM25	0.04221678	-3.29E-01
NA	0.04226047	1.70E-01
NA	0.04228289	1.66E-01
BEX1	0.04230704	2.17E-01
NA	0.04231744	2.07E-01
SLC15A2	0.04233523	-2.78E-01
ERCC4	0.04235901	2.63E-01
YBX1	0.04238532	-3.89E-01
UBE2K	0.04239817	-3.30E-01
SNRPD2	0.0424006	-5.13E-01
BRD8	0.04240711	2.72E-01
RHOF	0.04244945	-5.59E-01
SI	0.04247323	-7.81E-01
FLCN	0.04248867	2.03E-01
RIMS2	0.04249529	1.99E-01
IGHV1-69	0.04250095	-3.62E-01
NRP1	0.04254328	2.48E-01
PPIC	0.04262097	-3.25E-01
NA	0.04262768	2.84E-01
MZT2B	0.04263595	-2.81E-01
ITGAM	0.04265877	2.91E-01
TGM1	0.04266622	2.11E-01
TBX5	0.04268036	2.49E-01
PDC	0.0426917	1.85E-01
ZNF609	0.0426922	2.79E-01
HSPA8	0.04275681	-3.89E-01
MYC	0.04276498	-7.57E-01
KDM3B	0.04276857	-2.93E-01
LIAS	0.04279043	-3.22E-01
ROM1	0.04279277	-2.11E-01
RNGTT	0.04279517	3.13E-01
KDM6B	0.04280568	1.63E-01
PGF	0.04282181	-2.05E-01
NA	0.04285601	2.18E-01
MRPS15	0.04288464	-2.26E-01
GTF2H1	0.04293358	-2.83E-01
SCN3B	0.04294228	3.03E-01
FBXW12	0.04294774	-3.79E-01
RPAP1	0.04298494	2.75E-01
MRPL57	0.04301326	-2.89E-01
RPS21	0.04302189	3.24E-01
ARHGEF15	0.04302463	2.17E-01
CLEC4E	0.04303092	1.64E-01
QKI	0.04303167	1.88E-01
GRK1	0.04303746	-2.31E-01
SRRT	0.04307381	2.57E-01
RPL29	0.04307871	-4.97E-01
CAMK2G	0.04309654	3.15E-01
LRRC17	0.04310142	2.71E-01
NBN	0.04311542	-3.94E-01
FGF4	0.04312022	1.85E-01
KHDRBS1	0.04312817	-3.23E-01
NENF	0.0431839	2.51E-01
NR4A2	0.04319566	9.17E-01
LRPAP1	0.04319617	-3.57E-01
GRIN2B	0.0432363	2.75E-01
HAUS5	0.04326438	-2.17E-01
PPIB	0.04329795	-5.81E-01
METTL3	0.04330475	1.69E-01
ADAM10	0.04332716	-5.86E-01
PPIG	0.0433648	-3.25E-01
DNAAF1	0.04343317	2.85E-01
EPB41L4A-AS2	0.04344785	2.12E-01
HLA-DPA2	0.0434514	1.89E-01
TNFRSF10B	0.04345394	-1.83E-01
MBP	0.04355139	-3.91E-01
RHO	0.0435537	2.11E-01
TRAK2	0.04358499	-4.52E-01
CD84	0.04358854	3.03E-01
EDIL3	0.04359233	-2.70E-01
DSCAM	0.04359897	2.06E-01
CEP104	0.0435992	2.21E-01
ZNF225	0.04360107	1.67E-01
WSB1	0.0436076	-3.59E-01
MYL4	0.04360926	-2.25E-01
TMOD1	0.043612	2.81E-01
ARHGEF11	0.04363397	2.77E-01
CALD1	0.04364236	2.31E-01
DDX52	0.04366444	1.67E-01
MMADHC	0.04366971	-2.70E-01
TMED7	0.04368613	-5.89E-01
GOLGA8B	0.04368986	3.93E-01
TNFAIP2	0.04373784	3.02E-01
MANBA	0.04376804	-3.22E-01
AIF1	0.0437724	2.62E-01
RUNDC3A	0.04377446	2.14E-01
GDF9	0.04378072	2.41E-01
SHANK2	0.04378542	2.41E-01
SARAF	0.04378763	-3.13E-01
SCAMP1	0.04379145	-5.45E-01
DPP4	0.04383174	-3.80E-01
CHCHD3	0.04383404	-3.21E-01
PML	0.04391381	2.24E-01
LIMK2	0.04391402	-2.67E-01
MS4A5	0.04391633	2.48E-01
DIS3	0.04392507	2.61E-01
RRS1	0.04392734	-4.22E-01
BRD1	0.04393423	-3.06E-01
UBE2D3	0.04394731	-3.07E-01
TNFRSF21	0.04396404	-3.69E-01
ATP6AP2	0.04397422	-2.57E-01
CLDN1	0.04398755	1.50E-01
RPLP0P6	0.04399586	-3.28E-01
NIT2	0.04403082	-2.86E-01
UNG	0.04404026	-2.43E-01
SLC6A1	0.04404529	2.23E-01
TKT	0.04404535	-5.84E-01
YLPM1	0.04404787	2.47E-01
CD59	0.04404861	-4.34E-01
TTC3	0.04406548	-4.62E-01
IGHM	0.04410335	3.09E-01
PHKB	0.04410821	-2.94E-01
RFX5	0.04412328	-2.03E-01
GALNT6	0.04414756	4.69E-01
DNAJC16	0.04416201	1.76E-01
CLDN18	0.04417345	2.41E-01
NA	0.04417697	1.79E-01
SNRNP200	0.04426418	-2.53E-01
EEF1A1	0.04428941	-1.64E-01
NOL7	0.04432084	-2.55E-01
LONP1	0.04433425	-4.35E-01
PDE2A	0.04436455	2.24E-01
T	0.04438175	2.17E-01
HBE1	0.04440225	1.77E-01
CALD1	0.04440828	2.31E-01
SRSF5	0.04442176	-2.82E-01
PTAFR	0.04446023	-2.28E-01
KANK3	0.04448208	3.83E-01
AK5	0.04449647	2.89E-01
UBE2J1	0.04450559	-3.57E-01
CDC5L	0.0445818	2.54E-01
EP400	0.04458669	-1.52E-01
C8orf60	0.04458825	1.71E-01
OSGIN2	0.04460381	1.61E-01
NA	0.04461893	2.53E-01
XRCC6	0.04462177	-2.63E-01
LOC100093631	0.04466598	-3.47E-01
IFNB1	0.04470271	3.15E-01
LINC00667	0.04471679	2.63E-01
ITGB6	0.04472756	-3.92E-01
CD7	0.04473272	3.91E-01
SP100	0.04477971	2.60E-01
AGPS	0.0448295	-5.11E-01
CCT4	0.04484619	-3.76E-01
PHACTR4	0.04486335	3.46E-01
KPNA4	0.04488445	-4.48E-01
PARK7	0.04489303	-3.61E-01
CTNND2	0.04489316	1.97E-01
GATAD1	0.04491153	3.29E-01
GDI2	0.04492885	-2.48E-01
NPPA	0.04492927	2.24E-01
UBXN4	0.04496301	-5.34E-01
MRPL19	0.0450019	-3.69E-01
SLC25A11	0.0450163	-2.55E-01
RFX1	0.04502649	3.07E-01
NTRK3	0.04504323	1.61E-01
AGMAT	0.04505129	2.01E-01
DAPK1	0.0451069	1.78E-01
UBE2D3	0.04514467	-3.81E-01
OR1A2	0.04514644	2.49E-01
HNRNPUL2	0.04514662	-4.12E-01
OPRL1	0.04515501	2.29E-01
EEF1G	0.04519198	-2.47E-01
SLC12A4	0.04519493	2.43E-01
NUBPL	0.04519741	-2.63E-01
LPAR1	0.04519961	2.15E-01
CYB561	0.04521091	-2.66E-01
NF2	0.04523581	3.25E-01
MARK3	0.04524482	-2.04E-01
FLRT1	0.04524482	2.04E-01
INTS3	0.04526215	-3.51E-01
KCNK3	0.04530993	1.81E-01
FOXO1	0.04532673	2.90E-01
DOCK6	0.04534371	1.64E-01
HMCES	0.04534805	-1.63E-01
KDM2A	0.04539345	1.93E-01
RARRES2	0.04540694	-7.61E-01
HN1L	0.04546338	-2.37E-01
ELP6	0.0454694	2.39E-01
USP34	0.04548492	-1.77E-01
SCT	0.04549215	-2.82E-01
RPS14P3	0.04549664	-3.53E-01
IDH3B	0.04551161	-1.81E-01
ACSBG1	0.04551953	1.89E-01
LRP6	0.04553	1.97E-01
APOC3	0.04553211	2.23E-01
PDGFD	0.04558404	4.20E-01
NDUFS7	0.04562425	-3.60E-01
TBC1D22A	0.04563057	-2.00E-01
SIGLEC6	0.04569561	2.29E-01
MCC	0.04572999	2.25E-01
SMARCC1	0.0457938	-4.41E-01
RPL13	0.04580614	-2.49E-01
SLC25A38	0.0458092	-3.13E-01
CHRM5	0.04585914	2.57E-01
CD163	0.04586815	1.65E-01
PRPF40A	0.04586999	-2.06E-01
TRAK2	0.04595991	-5.65E-01
ATP5L	0.0459607	-3.20E-01
PSG6	0.04600549	2.39E-01
ANKHD1	0.04602271	-2.64E-01
TTTY2	0.04603859	2.48E-01
FAM89B	0.04619124	2.33E-01
ZBTB38	0.04619799	-8.02E-01
APBA1	0.04620039	2.00E-01
CCNK	0.04621373	2.31E-01
STIP1	0.04622174	-5.09E-01
BMP1	0.04626455	2.50E-01
NNT	0.04626644	-4.65E-01
MOB1A	0.04626917	-3.80E-01
ATP6V0C	0.04628623	2.29E-01
OTUD4	0.04631276	2.18E-01
TFIP11	0.04635011	-2.64E-01
IL10	0.04636326	1.76E-01
NA	0.04637154	1.70E-01
ANAPC1	0.04637837	-2.35E-01
HIST1H2AM	0.04643048	2.08E-01
NA	0.04644934	2.27E-01
DNAJA2	0.04648949	-4.17E-01
MBP	0.04651791	2.55E-01
PCDHB1	0.04653105	2.07E-01
PLXNA1	0.04656147	2.03E-01
CTTN	0.04656717	2.58E-01
RREB1	0.04659291	2.43E-01
BMP2K	0.04661941	-1.95E-01
CUL5	0.04663001	1.83E-01
DYRK1A	0.04663111	2.21E-01
IGK	0.04668708	-1.2
ICOSLG	0.04670252	2.84E-01
NA	0.04670326	1.65E-01
SEZ6L	0.04681134	2.86E-01
TBX1	0.04684761	2.01E-01
IMP3	0.04685423	-2.31E-01
MPP3	0.0468747	2.03E-01
NA	0.04688103	2.07E-01
CAND1	0.04690992	-2.97E-01
ACSM5	0.04691075	2.58E-01
HEATR1	0.04693322	-3.05E-01
EGR1	0.04697809	1.36
ABHD2	0.04705384	-3.21E-01
RPS15A	0.04705939	-3.47E-01
OPRK1	0.04706011	2.61E-01
CDH7	0.0470641	1.82E-01
CSNK1A1	0.04708937	-2.91E-01
KANK1	0.04709748	2.67E-01
MTNR1A	0.04716798	2.15E-01
OR2H1	0.04718879	1.91E-01
GML	0.04718879	1.91E-01
SYNDIG1	0.04722209	2.27E-01
DDX3X	0.04722432	-7.55E-01
FLNA	0.04724349	-3.67E-01
HOXB1	0.04725942	2.23E-01
DGUOK	0.0473263	-1.86E-01
LOC100133862	0.04732795	-3.79E-01
NA	0.04737061	1.88E-01
SMG7	0.04741138	2.35E-01
ESRP1	0.04741139	-5.59E-01
TLR6	0.04748272	1.77E-01
LYPLA2	0.04748358	2.21E-01
SIRPB1	0.04749294	1.73E-01
SMAD3	0.04751393	3.24E-01
SF3B4	0.04755463	4.07E-01
UBE2N	0.04761714	-2.19E-01
GIGYF2	0.0476212	-2.08E-01
HOXA11	0.04762923	2.89E-01
LOC100510292	0.04763976	1.87E-01
RAPGEF3	0.04763976	1.87E-01
COPS6	0.04764537	1.69E-01
PTPRF	0.0476519	3.99E-01
AHSA1	0.0476548	-2.88E-01
OPRM1	0.04765481	1.89E-01
GPC3	0.04768062	3.09E-01
BRDT	0.04768066	1.43E-01
MRPL52	0.04772909	3.40E-01
RBMS1	0.04774875	3.38E-01
NA	0.04776658	-9.04E-01
NOTCH3	0.04777422	2.00E-01
DESI1	0.04778365	2.75E-01
BTN2A3P	0.04781443	2.68E-01
MAP7D1	0.04790469	2.30E-01
LOC399491	0.04792897	2.23E-01
PGAP3	0.04793588	-2.95E-01
SLC17A7	0.04794326	2.59E-01
ELN	0.0479793	2.29E-01
H2AFX	0.04801933	2.08E-01
GPX5	0.04803318	2.35E-01
PACS1	0.04806035	1.99E-01
VPS13D	0.0482162	1.99E-01
GTPBP1	0.0482162	1.99E-01
ALDH7A1	0.04822988	-1.60E-01
SMARCE1	0.04823777	-3.51E-01
NA	0.04825261	1.87E-01
RNF17	0.04825479	2.14E-01
ARF5	0.04832309	2.37E-01
PTEN	0.04834292	-3.57E-01
SCARB1	0.04834379	2.38E-01
CCDC64	0.04836095	1.99E-01
SNTG1	0.04836476	1.61E-01
LRRC37A3	0.04836689	2.33E-01
EEF1B2	0.04836709	-3.35E-01
STX16	0.04839016	-2.75E-01
NFATC2IP	0.04842482	-2.85E-01
FANCC	0.04843891	2.78E-01
IQGAP1	0.04845568	-8.63E-01
STAG3L4	0.04857647	2.16E-01
SLC6A2	0.04862266	-2.65E-01
SIPA1L1	0.04863565	2.86E-01
SF1	0.04866145	2.09E-01
GBF1	0.04868857	2.01E-01
TCL6	0.04870566	1.92E-01
CAV1	0.04871107	1.97E-01
HMG20A	0.04871431	-2.57E-01
SOHLH2	0.04875066	1.62E-01
GLT8D2	0.04875258	1.84E-01
RPS2	0.04878028	-3.46E-01
EIF3CL	0.04878653	-3.90E-01
ST14	0.04882346	1.85E-01
PIN4	0.04886846	-4.34E-01
