#Gene	P.Value	logFC
TAF1B	8.48E-12	-0.7000977
ADRB1	8.49E-12	1.9430543
NRGN	8.53E-12	3.198191
PIK3C3	8.54E-12	0.8068882
KCTD12	8.54E-12	-1.3757912
COL4A1	8.58E-12	-2.7373985
FBXO33	8.60E-12	0.5739287
HERC3	8.60E-12	0.7766511
NPM2	8.60E-12	1.1914769
ESPL1	8.61E-12	-1.8823923
RPL13A	8.62E-12	-0.6159256
UBE2H	8.62E-12	-0.7908966
LYPLA1	8.63E-12	-0.9028464
EVL	8.72E-12	0.813196
TCF19	8.73E-12	-1.1493187
BIN1	8.75E-12	1.4452588
BCL6	8.78E-12	-1.0722759
MTMR6	8.78E-12	0.7554283
TBPL1	8.83E-12	0.7587763
DUSP26	8.84E-12	1.5969098
UNC5A	8.96E-12	2.5889881
BMS1P20	8.98E-12	1.1293014
ZNRF1	9.04E-12	0.6364447
OPTN	9.07E-12	0.9984357
RPL29	9.09E-12	-0.7299025
GNL1	9.13E-12	0.9572805
MEG3	9.13E-12	2.7021333
TACC3	9.16E-12	-2.9798488
SF3B1	9.16E-12	-0.7569826
CALU	9.16E-12	-1.1997102
NUP214	9.19E-12	-0.6788862
PRTG	9.20E-12	-1.1438147
NA	9.20E-12	-1.3688198
ERC1	9.26E-12	-1.464503
LBR	9.27E-12	-1.1017527
NA	9.28E-12	-0.8237821
NBPF11	9.39E-12	-1.3572527
GPX1	9.48E-12	-0.8570416
TYRP1	9.50E-12	1.659972
NOS1AP	9.53E-12	2.3041256
NUP98	9.57E-12	-0.7480679
TPPP	9.61E-12	2.1682887
GALNT14	9.63E-12	2.2062834
NA	9.63E-12	-1.1965862
SVIP	9.70E-12	2.4972706
ANO4	9.77E-12	2.3251058
MAP7D2	9.77E-12	2.7510304
TNPO1	9.78E-12	-1.2879206
RGS7	9.79E-12	2.5211795
CRTAC1	9.82E-12	1.8797234
KIAA1109	9.88E-12	0.8632753
GRM1	9.88E-12	3.1813697
TMEM151A	9.89E-12	3.1931124
COL4A2	9.91E-12	-2.7373844
NA	9.98E-12	1.4940923
ARV1	9.99E-12	-0.9703775
BARD1	1.00E-11	-1.0619075
FANCE	1.00E-11	-1.8273887
DKK3	1.00E-11	1.2532877
TEX261	1.00E-11	-0.5060195
NA	1.01E-11	-0.8918652
FBXL14	1.01E-11	0.8738606
RBFOX1	1.01E-11	3.0307031
NA	1.02E-11	2.1643789
KIAA1211L	1.02E-11	1.6676728
WDR34	1.02E-11	-1.1289205
DDR2	1.03E-11	-1.5196559
NA	1.03E-11	-1.055734
NIPAL3	1.03E-11	1.4876368
CCNDBP1	1.03E-11	0.8858396
PRKCQ	1.03E-11	1.0285423
CLASP2	1.04E-11	1.2100679
LOC93622	1.04E-11	0.6117443
SEZ6L2	1.04E-11	1.720516
ATP6V0A2	1.05E-11	-0.9337455
SSBP1	1.05E-11	-0.7507434
POFUT2	1.06E-11	-0.8161702
CCDC177	1.06E-11	1.2214539
FAM126B	1.06E-11	0.7771526
NA	1.06E-11	1.3692765
NA	1.07E-11	0.7771369
SLC25A16	1.08E-11	0.6979172
CHD5	1.08E-11	2.6440191
NA	1.08E-11	1.6750125
NA	1.08E-11	-1.1305873
UXT	1.08E-11	-0.7567531
SPINT2	1.08E-11	1.6831683
PCDHGC3	1.09E-11	-1.6186003
YIF1A	1.09E-11	-0.683402
NPM1	1.10E-11	-0.7696032
SMAD1	1.11E-11	-0.8556991
PDYN	1.11E-11	3.4798621
GATAD2A	1.11E-11	-1.0006698
KIAA1462	1.12E-11	1.1548748
THY1	1.12E-11	1.0560494
CABYR	1.12E-11	0.8836339
UVRAG	1.12E-11	0.6093234
SUMO3	1.12E-11	0.5259678
PNISR	1.13E-11	-1.089414
SGSM1	1.13E-11	2.3190738
NEGR1	1.13E-11	3.0914485
MUM1	1.13E-11	-1.1511722
AMIGO1	1.14E-11	1.1851736
RIMKLB	1.14E-11	-0.9171135
MALAT1	1.14E-11	-2.5864485
ZNF396	1.14E-11	-1.4622584
CRTAP	1.14E-11	-0.766426
KATNB1	1.14E-11	0.8670079
ZNF207	1.15E-11	-1.1536594
STS	1.15E-11	1.0587289
FBXW11	1.15E-11	0.6302623
AP3M1	1.17E-11	-0.6070251
CLOCK	1.17E-11	0.683287
GUCY1A3	1.18E-11	1.6996586
CCND2	1.18E-11	-2.146067
GLRB	1.18E-11	1.7906477
ZNF555	1.18E-11	-0.7064092
WDR17	1.18E-11	1.3682628
GTF2A2	1.19E-11	-0.6682401
SELT	1.19E-11	0.851871
TNFRSF10B	1.19E-11	-1.1626549
SHOX2	1.19E-11	-3.5641907
PNCK	1.19E-11	1.8257658
RIMS2	1.20E-11	1.946714
NUPL1	1.21E-11	-1.6234301
PITRM1	1.21E-11	0.6868551
NAP1L1	1.22E-11	1.0302561
2-Sep	1.22E-11	-0.5769292
CYP4Z1	1.22E-11	1.0918214
NA	1.23E-11	-1.111782
NA	1.24E-11	1.3081266
GSTO2	1.25E-11	1.83914
SLC31A1	1.25E-11	-0.9860771
DPH5	1.26E-11	-0.7297178
TCF7L1	1.26E-11	-1.1372328
LY86-AS1	1.26E-11	3.970004
ARPP19	1.26E-11	0.6352278
NA	1.26E-11	-0.8011561
RASGRF1	1.26E-11	3.1702618
ZNF43	1.26E-11	-0.7245853
DLG3	1.27E-11	1.1229839
GPR85	1.27E-11	1.5136883
IQCH	1.28E-11	-1.1085524
C11orf87	1.28E-11	3.1645258
KIF5A	1.29E-11	1.8057382
VTI1B	1.29E-11	0.6258463
RHOBTB3	1.29E-11	-1.1684202
EME1	1.29E-11	-0.9852216
HMGCLL1	1.30E-11	1.6577944
CACNA2D1	1.30E-11	2.2754171
TMEM99	1.30E-11	-0.9331636
RALGAPA1	1.30E-11	0.7830572
ARHGDIB	1.31E-11	-1.3723132
SLC25A27	1.31E-11	1.7018768
NA	1.31E-11	-0.9186787
NRP2	1.32E-11	-1.4421206
ASPH	1.32E-11	-1.7236958
SSBP3	1.33E-11	1.0313398
TRHDE	1.33E-11	3.8043152
CHD4	1.34E-11	-1.3709123
KBTBD11	1.34E-11	1.5770515
PLSCR1	1.34E-11	-1.4854679
SLC3A2	1.34E-11	-0.7452642
PDK3	1.35E-11	1.0869241
ASPHD2	1.35E-11	0.9392439
ADH5	1.35E-11	-0.6457563
SZRD1	1.36E-11	-0.5975707
TSPAN4	1.37E-11	-1.3549192
CACNA2D3	1.37E-11	2.8079904
ABHD14A	1.38E-11	0.8482907
PAK1	1.38E-11	1.9713624
H3F3AP4	1.38E-11	-0.5248047
MAP7D1	1.38E-11	0.7090094
CASP6	1.38E-11	-1.0255975
CDCA3	1.38E-11	-2.2818644
HEATR1	1.38E-11	-0.5889186
TAF9	1.39E-11	0.5188035
CAMK2N1	1.39E-11	1.2042036
RB1CC1	1.39E-11	0.7204962
STT3A	1.39E-11	-0.7963544
TRIM4	1.39E-11	-1.382805
MAGT1	1.39E-11	-0.922034
CBLN4	1.40E-11	3.0036749
TTC26	1.40E-11	-0.9152759
DOK6	1.40E-11	2.9480698
UBE2J1	1.41E-11	-0.7702065
FBXO22	1.41E-11	-0.823127
EGFEM1P	1.41E-11	-1.8256206
NA	1.41E-11	2.8522137
TWSG1	1.41E-11	-1.1528255
MYOF	1.41E-11	-1.5173112
COIL	1.41E-11	-1.1229974
TNC	1.42E-11	-1.6604093
RECQL4	1.42E-11	-1.5089789
NAP1L2	1.43E-11	2.5102931
YJEFN3	1.43E-11	2.0507148
ZFAND1	1.43E-11	0.8677198
GRIN1	1.43E-11	2.7097394
RHOBTB3	1.45E-11	-1.2548544
NGEF	1.45E-11	1.9143543
NIPSNAP3B	1.45E-11	0.8501223
NA	1.45E-11	-0.955838
KIAA1598	1.45E-11	2.0221703
KCNA2	1.46E-11	1.8116008
SHCBP1	1.46E-11	-1.5120181
LOC389831	1.47E-11	-1.7942598
KCNK1	1.47E-11	3.6802671
KCNAB2	1.48E-11	2.5839796
PPP1R2	1.49E-11	0.6321017
DNM3	1.49E-11	2.1623093
LRRC7	1.50E-11	3.277738
PCDHB16	1.50E-11	-1.8405607
JAG1	1.51E-11	-1.5172618
DOK6	1.51E-11	3.0344106
YES1	1.51E-11	-0.957365
SF3B6	1.51E-11	-0.627184
MS4A6A	1.52E-11	-1.2769459
IDI1	1.53E-11	0.9869185
STIL	1.53E-11	-0.9307531
NOM1	1.54E-11	-1.0312431
MTMR7	1.55E-11	1.7764551
CNTN3	1.55E-11	3.093674
BTG3	1.55E-11	-0.9885051
NEAT1	1.55E-11	-1.7992679
POLR2J4	1.56E-11	-1.183247
SNRPN	1.56E-11	1.956299
RAB4B	1.56E-11	0.7264393
MBOAT7	1.56E-11	1.3011137
DNMT3A	1.57E-11	-1.5533427
ULK2	1.58E-11	0.9821767
CHRNB2	1.58E-11	1.5664456
TIMM17B	1.58E-11	0.8688249
CLCN4	1.58E-11	2.3918113
MIR99AHG	1.59E-11	-0.6554447
HOTAIRM1	1.59E-11	-2.0850895
ST6GALNAC6	1.60E-11	1.1723559
NA	1.60E-11	1.8606029
RIN3	1.60E-11	-2.2159618
PLEKHH3	1.61E-11	-2.0164852
SLFN5	1.63E-11	-2.4035238
KIAA1429	1.63E-11	0.7868119
KRTCAP2	1.63E-11	-0.7080388
ENTPD1	1.63E-11	-0.8152536
PSME2	1.64E-11	-0.9849941
DPH5	1.64E-11	-0.4870511
TMEM59L	1.64E-11	1.8391882
STMN4	1.64E-11	1.4853196
LARP1	1.64E-11	0.8786562
MAPRE3	1.64E-11	1.2739197
NA	1.65E-11	-1.8901537
CACNB4	1.65E-11	1.3951869
ANKRD13C	1.66E-11	0.625462
ZBTB1	1.66E-11	-1.0985783
MEGF9	1.66E-11	1.012841
STAT5B	1.68E-11	-1.5658622
RCHY1	1.69E-11	0.8048514
VAMP2	1.69E-11	1.4869972
LMAN2	1.70E-11	-0.7838516
SYNRG	1.70E-11	-0.5915055
MICU1	1.71E-11	0.7445395
NA	1.71E-11	-1.580172
KCNS2	1.71E-11	2.3924828
SRSF1	1.71E-11	-0.6179245
CTNND1	1.71E-11	-0.6331667
NA	1.72E-11	-1.1288016
MAP6	1.72E-11	0.9775672
SSR1	1.72E-11	-0.864206
TRIM14	1.73E-11	-0.6281984
LOC102606465	1.73E-11	-0.6642925
TSKU	1.73E-11	-1.7672257
ATP11C	1.74E-11	-0.8804007
GPR65	1.74E-11	-1.7490962
ABHD14A	1.74E-11	-0.6562556
FKBP5	1.74E-11	-3.5597773
C11orf54	1.75E-11	-0.610758
ZC3HC1	1.77E-11	-0.6256147
NA	1.77E-11	-1.015507
IFI35	1.78E-11	-1.2501723
COL4A2	1.78E-11	-2.4029872
PRRT2	1.79E-11	1.1694622
TTC28	1.79E-11	-0.6839037
BTF3	1.79E-11	-0.5267647
NA	1.80E-11	-1.1805398
ANKFN1	1.80E-11	-1.3684877
CNNM2	1.80E-11	0.6708486
RELN	1.80E-11	1.9729178
DDX56	1.80E-11	-0.9587363
ZNFX1	1.80E-11	-0.9020262
ARF6	1.81E-11	-1.1812606
PINK1	1.81E-11	1.1210424
MED17	1.82E-11	-0.6403742
JAG1	1.82E-11	-1.4724367
NA	1.82E-11	2.7540094
DENND2A	1.82E-11	-1.1918822
TMEFF1	1.83E-11	1.6589389
CAMK4	1.83E-11	2.3052189
FAM129A	1.84E-11	-2.1518253
WDR1	1.84E-11	-0.9769538
CFI	1.84E-11	-2.1281122
SHANK2	1.85E-11	2.8052267
NA	1.86E-11	-1.3951964
CEP152	1.86E-11	-1.1230114
OLFM3	1.86E-11	3.7717785
SHC1	1.87E-11	-1.4238864
ZNF260	1.88E-11	-0.8584821
HIST1H2AG	1.90E-11	-2.5005763
MAN2A2	1.90E-11	1.0504653
EEF2	1.90E-11	-0.67114
QKI	1.91E-11	-1.0473283
MR1	1.91E-11	-1.3221724
PIAS1	1.91E-11	0.7171354
PDLIM5	1.91E-11	-1.0052881
COPG2IT1	1.92E-11	2.0579152
NA	1.92E-11	-0.6001887
NEDD9	1.94E-11	-1.3593999
UMPS	1.94E-11	-0.6282668
WBP5	1.94E-11	-0.5894099
ADAP2	1.96E-11	-2.2102189
RPS8	1.96E-11	-0.6494522
SCN3B	1.96E-11	3.9911433
NA	1.97E-11	-1.3511771
GRN	1.97E-11	-1.2962438
SLC16A1	1.98E-11	-1.2015735
NA	1.98E-11	-1.2353595
CCNA2	2.01E-11	-1.4757461
FGF13	2.02E-11	2.7683618
VPS33B	2.03E-11	0.6122781
EEF1D	2.03E-11	-0.8804941
STAT4	2.04E-11	1.2498678
CHD7	2.04E-11	-2.0257208
NA	2.04E-11	1.01408
NA	2.04E-11	-1.2418231
RPL13P5	2.04E-11	-1.4616036
JPH4	2.04E-11	2.3751666
ITGB4	2.05E-11	-1.8782585
SPTSSA	2.06E-11	-0.9486305
MZT1	2.06E-11	0.9654133
GRM7	2.12E-11	1.1215667
TRIM36	2.13E-11	1.4495509
LYPD1	2.14E-11	-1.7711083
MMP2	2.14E-11	-1.8685254
PELI3	2.14E-11	1.2406347
GBE1	2.15E-11	-1.3441128
EIF1AX	2.15E-11	-0.8169273
DENND1B	2.15E-11	-0.9276985
LINC00662	2.15E-11	-0.9145702
VANGL1	2.17E-11	-1.6126465
EZH1	2.17E-11	0.7508561
HLA-G	2.17E-11	-1.7944653
HSPB3	2.17E-11	2.2194558
AP4S1	2.18E-11	0.9200359
AKAP6	2.19E-11	1.1275134
GNB4	2.19E-11	-1.6257174
GON4L	2.19E-11	-0.8002714
NA	2.20E-11	-0.9762083
KCNQ5	2.21E-11	2.7036254
BHLHB9	2.22E-11	0.8887056
IFRD1	2.22E-11	-0.9301124
9-Sep	2.22E-11	-1.0002471
NA	2.24E-11	1.6166361
ATP9A	2.24E-11	1.241085
ATAD2	2.24E-11	-1.1382319
CDH8	2.25E-11	1.0397764
CAMK2G	2.27E-11	1.5079526
KCNJ9	2.27E-11	3.5436514
SOX13	2.27E-11	-1.213773
IDS	2.27E-11	1.15641
ZNF117	2.28E-11	-0.8935816
FOXP1	2.28E-11	1.3963795
PPP2R5E	2.29E-11	0.5287004
TMEM200A	2.29E-11	1.9552827
TUBG2	2.30E-11	0.9818369
PAPD4	2.31E-11	-1.0504181
DGKE	2.32E-11	1.5555382
DTL	2.32E-11	-1.5983463
PURA	2.33E-11	0.7932424
NBPF10	2.33E-11	-0.6179182
ZRANB1	2.34E-11	1.0101218
MKLN1	2.35E-11	-1.1173035
EID2B	2.36E-11	0.8588038
FBXL17	2.36E-11	0.8960928
TEP1	2.37E-11	-0.9174372
FBXO9	2.37E-11	0.7381235
ITPRIPL2	2.40E-11	-1.2322696
UBL7-AS1	2.40E-11	-1.5093253
CTNNA1	2.41E-11	-1.5682157
PLEKHA2	2.41E-11	-1.5891434
MYCBP	2.42E-11	-1.3774511
TK1	2.44E-11	-1.7795565
NIPSNAP3B	2.44E-11	1.2529801
STAR	2.46E-11	1.8385636
RPS16	2.46E-11	-0.5842672
SNCB	2.46E-11	3.1615006
DAB2	2.48E-11	-1.292757
EIF4E2	2.49E-11	-1.2757312
CELF4	2.49E-11	2.2248297
DCUN1D5	2.49E-11	1.2899246
VSNL1	2.51E-11	2.9939862
CLN3	2.52E-11	-0.5971036
NT5DC3	2.52E-11	-1.2907316
RIMBP2	2.52E-11	1.447536
RPL27A	2.53E-11	-0.5192448
CHEK1	2.53E-11	-1.7798532
PLSCR3	2.54E-11	-0.5248681
MORN4	2.56E-11	0.8431091
NA	2.56E-11	-0.7006091
MERTK	2.57E-11	-0.905572
NPM1	2.58E-11	-0.8590978
IDI1	2.58E-11	1.0943007
STK32A	2.59E-11	-1.4238819
LOC153684	2.59E-11	-0.9587525
MKI67	2.60E-11	-1.4582982
FSTL1	2.60E-11	-1.4041783
LRTM2	2.61E-11	2.1205128
ATF7IP	2.61E-11	-0.951223
TMEM56	2.61E-11	2.1544363
LOC100507773	2.64E-11	0.7721774
GALNT2	2.64E-11	-1.1416837
NA	2.64E-11	2.1386867
MGLL	2.64E-11	1.0160277
CHCHD6	2.65E-11	0.7124959
MTHFD2	2.65E-11	-1.4830252
ITPK1	2.66E-11	0.9356559
NOL10	2.67E-11	-0.4510739
KPNB1	2.67E-11	-1.0217092
SNAP23	2.67E-11	-0.9244998
GPANK1	2.68E-11	-1.5979401
TAGLN2	2.68E-11	-1.8283602
MCF2L	2.69E-11	1.2010915
DPP3	2.69E-11	-1.6925531
PRKAR1B	2.70E-11	2.0512273
PPAPDC1B	2.72E-11	-0.6849875
HDAC1	2.72E-11	-0.9131427
IMPDH2	2.72E-11	-0.9199995
DOCK11	2.73E-11	-0.9168263
MBNL1	2.75E-11	-0.9014864
YWHAB	2.76E-11	0.4750867
MKI67	2.76E-11	-1.1017844
PDZD4	2.77E-11	1.9080184
RNF180	2.77E-11	-1.5974742
RELL1	2.77E-11	-1.0787094
KDM5A	2.78E-11	-0.5915303
ZNF430	2.79E-11	-0.6102368
FMR1	2.79E-11	0.4737364
POLH	2.79E-11	-0.8945752
SYT7	2.79E-11	1.1332647
EN2	2.80E-11	-2.1457643
PDCL	2.81E-11	-0.603924
SNTB1	2.81E-11	-1.7825799
NA	2.82E-11	1.3246842
LPHN1	2.84E-11	0.8257274
SPATA6	2.84E-11	-1.5372395
VWA5B2	2.85E-11	1.6643802
SMARCC1	2.86E-11	-0.9907839
BAX	2.87E-11	-1.5306847
FKBP14	2.87E-11	-0.8825255
MBNL1	2.88E-11	-0.7938014
N4BP2L1	2.89E-11	0.8736579
HEXA	2.91E-11	-0.7506283
STRBP	2.91E-11	1.200414
NA	2.91E-11	-1.1049219
KNTC1	2.92E-11	-1.5151945
CHRM3	2.92E-11	2.4462958
FANCI	2.93E-11	-2.5803802
ENSA	2.95E-11	1.2855275
ATP13A1	2.97E-11	-0.5684314
NA	2.98E-11	-0.8880922
EIF1B	3.00E-11	0.5097928
HDAC6	3.01E-11	-1.7301364
UBE2B	3.02E-11	0.6943984
DKFZP564C152	3.03E-11	0.7205758
NFKBIA	3.03E-11	-1.2479871
FPGT	3.06E-11	-0.7735084
ZNF207	3.07E-11	-1.0038596
AGAP2	3.08E-11	3.2578536
RAB3B	3.09E-11	1.9463287
RNF19A	3.09E-11	-1.2355999
NA	3.09E-11	-0.8157463
RPSA	3.10E-11	-0.5413462
SLC25A26	3.12E-11	0.7331737
KDM3A	3.13E-11	-0.7267403
ZNF696	3.14E-11	-0.8797634
SDCCAG3	3.15E-11	-1.0103045
MMP14	3.16E-11	-2.4729646
C1orf162	3.16E-11	-1.8615976
SCN2B	3.17E-11	1.744036
CSDE1	3.17E-11	0.5366144
BIN1	3.20E-11	1.5957995
NXT2	3.21E-11	-0.9618293
BEND6	3.21E-11	1.2532912
UNC5C	3.23E-11	1.6210497
TRMT5	3.24E-11	-0.7826215
COL6A1	3.24E-11	-2.2200777
NA	3.24E-11	-0.9676148
QDPR	3.24E-11	1.4476854
PNMA3	3.27E-11	1.6648355
ZNF227	3.29E-11	-0.891635
ZNF785	3.29E-11	-0.7753152
NA	3.30E-11	-0.8004623
DOK6	3.32E-11	2.6912902
DLGAP1	3.32E-11	1.0515194
LINC00889	3.32E-11	2.4100765
GABRA2	3.33E-11	2.8156691
MRPS14	3.33E-11	-0.571777
ZNF561	3.33E-11	-0.6184194
EFR3A	3.34E-11	0.7791273
DLG5	3.36E-11	-1.0089881
APOBEC3B	3.37E-11	-1.5588493
STXBP5L	3.40E-11	2.8495646
CPNE7	3.42E-11	0.9924527
RGMA	3.42E-11	-1.3418142
PCDH9	3.42E-11	1.6790117
LAMA5	3.45E-11	-1.2706523
NA	3.45E-11	-1.2910494
NA	3.45E-11	2.9527196
NA	3.47E-11	1.2828458
SLC25A27	3.47E-11	1.5142192
SDCCAG3	3.50E-11	-0.7362399
DAB2	3.50E-11	-1.4753216
4-Sep	3.54E-11	1.9971015
DNAJC1	3.54E-11	-0.6155149
RAD18	3.57E-11	-1.2426207
IRF2BP2	3.57E-11	-0.8366859
HNF4G	3.58E-11	-2.2723552
GRIN2A	3.60E-11	3.2729182
GPR62	3.60E-11	2.4105205
NRP2	3.61E-11	-1.181243
TRMT13	3.62E-11	-1.1003031
EXOC4	3.64E-11	-1.0940315
STOML1	3.64E-11	1.0651712
LINC00673	3.66E-11	-1.0938621
METTL8	3.69E-11	-0.6068223
IL6ST	3.69E-11	-1.3262329
NHSL1	3.71E-11	-1.3783068
SNX8	3.73E-11	-1.2456303
USP39	3.73E-11	-0.7554584
MYOF	3.74E-11	-1.6039596
ZNF204P	3.74E-11	1.4208595
ABHD10	3.75E-11	0.5708602
ITGA4	3.77E-11	-1.7428125
PRPF38A	3.77E-11	-0.6279152
TMEM125	3.78E-11	1.9869738
ZMIZ2	3.78E-11	0.5875944
ZFAND6	3.79E-11	-0.6188822
TMEM35	3.82E-11	1.5921428
TMEM8A	3.82E-11	-1.0676268
NA	3.83E-11	1.5080185
L1CAM	3.83E-11	2.4551912
NAGA	3.83E-11	-0.6060185
PJA1	3.84E-11	0.5912514
NA	3.84E-11	-0.8181301
PDPN	3.85E-11	-2.6199308
PPP4R1	3.87E-11	-0.5439244
PHF20L1	3.90E-11	-0.6341396
NA	3.91E-11	-0.5977511
GALNT1	3.91E-11	-0.7717829
CALB1	3.91E-11	2.1834261
FER	3.93E-11	-0.6830456
CD163	3.93E-11	-2.8501253
CDC25A	3.95E-11	-1.8105225
TUNAR	3.96E-11	2.6803958
MAFG-AS1	3.97E-11	-1.5693771
PTPN21	3.97E-11	-1.6911244
NA	3.99E-11	-1.8006214
IL12RB2	4.00E-11	1.8097283
UBA7	4.00E-11	-1.4238414
S100A11	4.00E-11	-2.0998368
XRN1	4.01E-11	-1.1324793
AP3B1	4.02E-11	-0.7468054
MAL	4.02E-11	2.8383034
GABPB1	4.03E-11	-1.4893464
WHSC1	4.04E-11	-1.0464568
EIF3F	4.04E-11	-0.5596177
CBLN4	4.04E-11	2.4592206
NOTCH1	4.04E-11	-1.7708549
INA	4.07E-11	2.4325526
NA	4.07E-11	-0.7342928
KCNJ4	4.08E-11	3.0008753
NCAPG2	4.09E-11	-1.2747106
TMEM150A	4.09E-11	-0.7044282
MYO10	4.10E-11	-1.2081395
CPLX1	4.11E-11	2.8309068
ELMOD2	4.13E-11	-0.868311
EIF5	4.14E-11	0.7368224
KGFLP2	4.14E-11	1.5296607
TPRA1	4.16E-11	-0.5964949
CENPL	4.16E-11	-0.9918557
SNRPF	4.17E-11	-0.9149579
BTN3A3	4.18E-11	-1.1237237
BEST3	4.19E-11	-1.2699647
FAM200B	4.20E-11	1.0278737
ARHGAP32	4.21E-11	0.9706421
PMS2P9	4.21E-11	-0.966389
FNDC3B	4.22E-11	-1.4379421
PVRL2	4.23E-11	-1.5691218
ALDH16A1	4.23E-11	-2.1147517
NA	4.26E-11	2.940747
ALDH18A1	4.27E-11	-0.7527815
GTF2IRD2	4.27E-11	-1.1309801
HEBP2	4.27E-11	-0.7521728
NA	4.28E-11	2.425777
9-Sep	4.28E-11	-0.7797891
ANKHD1	4.28E-11	-0.6419963
NAPRT	4.29E-11	-1.2712274
DDX31	4.30E-11	-1.9115645
C7orf55	4.31E-11	-0.7517546
NA	4.32E-11	2.0188568
DGKQ	4.33E-11	0.9611099
DOC2A	4.33E-11	2.4171477
SPTBN1	4.34E-11	1.3338017
NA	4.35E-11	-0.8113119
LDOC1	4.35E-11	1.3439434
NA	4.35E-11	-1.8921635
CD44	4.35E-11	-2.1287738
TSPYL2	4.36E-11	1.3283315
LNX1	4.36E-11	1.8454594
TLE3	4.37E-11	-0.7639456
DDX18	4.38E-11	-0.5171507
ELK3	4.39E-11	-1.2615287
TEFM	4.40E-11	-0.7198712
MDH1	4.41E-11	0.525506
TEAD2	4.41E-11	-2.4408882
DHFR	4.43E-11	-1.2376232
TGFBI	4.43E-11	-2.7177531
NAA15	4.44E-11	-0.9152098
LOC100507619	4.45E-11	-0.742614
DDIT4	4.46E-11	-1.5230994
KDELR1	4.48E-11	-1.2149253
SP100	4.49E-11	-1.4468118
PSD	4.50E-11	2.0015062
USP7	4.51E-11	0.5272402
HLA-DRB5	4.52E-11	-1.4488413
TROVE2	4.52E-11	-0.7618423
CAMK2B	4.54E-11	0.5787712
GUSB	4.57E-11	-1.1123539
RNF175	4.58E-11	1.5692885
GALNT18	4.61E-11	0.8958211
RABEP1	4.63E-11	0.705361
GAS2L3	4.64E-11	-1.904625
CCNY	4.65E-11	0.8569835
MCM10	4.66E-11	-1.118607
PPFIA1	4.66E-11	-0.8796162
UTP15	4.69E-11	-0.8970134
LCAT	4.72E-11	-2.5696098
METAP2	4.73E-11	-0.7028828
LOC100507397	4.77E-11	1.7022697
N4BP2L2	4.78E-11	-1.1025532
ATP6V1D	4.79E-11	0.7777948
RNF144A-AS1	4.79E-11	1.436417
LINC00662	4.79E-11	-1.2141231
NA	4.80E-11	1.0342203
NA	4.81E-11	-1.6103957
DUSP2	4.82E-11	2.2059118
LOC157562	4.83E-11	1.6535115
RAB11FIP2	4.84E-11	0.8538785
PGM3	4.85E-11	-1.2137104
TEAD1	4.85E-11	-1.7046622
BDNF	4.92E-11	2.5561193
NA	4.94E-11	-1.0415987
BIN1	4.97E-11	1.4100858
RANGAP1	4.99E-11	0.8062119
NA	5.00E-11	-1.059794
TMEM179B	5.02E-11	-0.621645
STMN2	5.04E-11	3.713699
NA	5.04E-11	1.4183833
TP53I11	5.04E-11	1.5579572
NA	5.04E-11	-0.9235027
DPH3	5.06E-11	-0.8047928
LOC645722	5.08E-11	-2.160649
TMEM68	5.08E-11	-0.6168881
SPATA5	5.08E-11	-0.7102455
NA	5.09E-11	-1.2536338
ALDH8A1	5.10E-11	1.1808212
CSPG4	5.12E-11	-1.7473395
HOTAIRM1	5.12E-11	-1.9812457
PRKCB	5.14E-11	2.8698497
RPL35	5.16E-11	-0.6154857
SLC6A15	5.17E-11	1.7861345
GSTK1	5.17E-11	-0.7666607
GRM2	5.17E-11	2.519729
CASP8	5.18E-11	-1.2772936
NCKIPSD	5.21E-11	0.7706286
CACFD1	5.24E-11	-0.5628281
NA	5.25E-11	2.9810037
NA	5.25E-11	-2.1560607
EXOC6	5.28E-11	0.7216951
PHLDA1	5.29E-11	-2.1922873
KLHDC8A	5.32E-11	-2.2107604
TRMT5	5.33E-11	-0.6925316
ATP10D	5.34E-11	-0.882344
NUDT14	5.36E-11	2.1914009
MALAT1	5.37E-11	-1.0631636
PHF20L1	5.39E-11	-0.5284856
ARHGAP31	5.43E-11	-0.9259552
VAMP4	5.45E-11	0.6638671
USP8	5.46E-11	-0.467677
TXNDC17	5.46E-11	-0.810107
MFSD1	5.48E-11	-0.9095668
NA	5.48E-11	1.9554501
PPP2CA	5.49E-11	0.983365
FZD7	5.50E-11	-1.9091144
STK36	5.51E-11	-0.7054246
HSPD1	5.52E-11	-0.9090723
LOC100507636	5.54E-11	-0.7624302
HELLS	5.59E-11	-1.3948178
TBC1D30	5.60E-11	1.3419564
TMEM74B	5.61E-11	1.0316318
MOSPD1	5.61E-11	-0.9823835
NCF4	5.63E-11	-0.9713892
2-Sep	5.64E-11	-1.1273763
SLITRK1	5.65E-11	2.9554433
SVOP	5.68E-11	1.8846604
CD163	5.68E-11	-2.915571
NA	5.74E-11	-0.9917367
OGFOD3	5.74E-11	-0.6987993
OTUB1	5.75E-11	0.7026144
NOLC1	5.77E-11	0.5431885
PBRM1	5.78E-11	-0.7493244
NA	5.79E-11	1.9168269
PLOD1	5.79E-11	-0.9068303
NDUFA5	5.81E-11	0.6297112
TMX1	5.82E-11	-1.2720484
KIAA1549L	5.82E-11	0.980617
SORBS2	5.83E-11	1.3499899
ZNF326	5.84E-11	-0.7653033
ANGPTL2	5.85E-11	-1.2034686
SNURF	5.89E-11	0.9473487
