#Gene	P.Value	logFC
NIFK	1.39E-02	0.1261836
NA	1.39E-02	0.1740018
TBC1D13	1.39E-02	-0.1385035
ARHGAP15	1.39E-02	0.1385604
NA	1.39E-02	0.1290523
SRGAP2	1.39E-02	-0.1641635
NA	1.39E-02	0.1737036
BTG1	1.39E-02	0.1603145
ERCC6-PGBD3	1.39E-02	0.1169403
NA	1.39E-02	0.152055
NA	1.39E-02	-0.1343506
S100B	1.39E-02	-0.2211631
SCN1A	1.39E-02	-0.166457
LINC00669	1.39E-02	0.0993362
LRRFIP1	1.39E-02	0.1524671
NA	1.39E-02	0.1675151
NA	1.40E-02	0.1232257
LOC642929	1.40E-02	0.1311445
NA	1.40E-02	0.1459776
PGBD3	1.40E-02	0.1380581
THAP1	1.40E-02	0.1465158
TRAPPC9	1.40E-02	-0.1391593
TPM3	1.40E-02	-0.1840431
NA	1.40E-02	0.0973504
BCL3	1.40E-02	0.142427
DEDD2	1.40E-02	-0.1321612
CCDC64	1.40E-02	0.119831
GALNT8	1.40E-02	0.093246
UBA6	1.40E-02	-0.2105589
TUBE1	1.40E-02	-0.1359403
FOXRED1	1.40E-02	0.1013102
AHSA1	1.40E-02	-0.154272
TMED9	1.40E-02	0.1307782
NA	1.40E-02	0.1479605
NA	1.40E-02	0.1047537
NA	1.40E-02	0.1222372
POLG2	1.40E-02	-0.2211543
NA	1.41E-02	0.2007662
ARSD	1.41E-02	-0.0952803
PHLDA3	1.41E-02	0.1178437
ANKRD33B	1.41E-02	-0.127028
KCNK15	1.41E-02	0.2527221
PPME1	1.41E-02	-0.1289069
DOCK9	1.41E-02	0.1170911
TCTN3	1.41E-02	-0.1936405
PPP2R1B	1.41E-02	-0.147718
OXR1	1.41E-02	0.113463
SFXN3	1.41E-02	0.1439172
CCDC50	1.41E-02	-0.1616939
NA	1.42E-02	0.2073787
ADAMTS10	1.42E-02	0.1289258
KLHL20	1.42E-02	-0.1972742
C1QTNF7	1.42E-02	-0.1899533
NRCAM	1.42E-02	0.1255622
ASXL1	1.42E-02	-0.1773541
FOXJ2	1.42E-02	-0.189955
NA	1.42E-02	-0.131461
RNF219	1.42E-02	0.1182749
SCAPER	1.42E-02	-0.1350711
MCM4	1.42E-02	-0.2174485
MYH2	1.42E-02	0.114814
ARHGDIA	1.43E-02	0.1594351
SMAD3	1.43E-02	-0.1735936
ZNF823	1.43E-02	-0.1459053
CCNG2	1.43E-02	0.1287341
SASS6	1.43E-02	-0.1961019
C18orf54	1.43E-02	-0.1660726
C14orf99	1.43E-02	-0.1740597
NA	1.43E-02	-0.189066
NA	1.43E-02	0.1401117
FOXC1	1.43E-02	0.2640758
NA	1.43E-02	0.1076164
CCDC84	1.43E-02	0.128872
DHCR24	1.43E-02	0.2196554
GBX2	1.43E-02	0.0916046
INTS4	1.43E-02	0.1340448
FZD6	1.43E-02	-0.2068872
GSTM5	1.43E-02	0.1750056
ARMC9	1.44E-02	-0.1597442
SULT1B1	1.44E-02	0.1043033
GPD2	1.44E-02	-0.1647509
ATM	1.44E-02	-0.2163224
ELANE	1.44E-02	0.105286
NA	1.44E-02	0.1412501
NA	1.44E-02	-0.1754298
REXO1	1.44E-02	-0.166661
HIGD1A	1.44E-02	0.1448264
NA	1.44E-02	0.1274896
DOCK10	1.44E-02	0.1077122
NA	1.44E-02	0.1026481
TRIM4	1.44E-02	0.1314343
EXOC5	1.44E-02	0.1366865
OVOL1	1.44E-02	0.1245473
PTPRK	1.44E-02	-0.182572
NA	1.44E-02	0.1103646
NA	1.44E-02	0.1649366
NA	1.44E-02	0.1611877
BCKDK	1.44E-02	0.1033835
C16orf62	1.45E-02	-0.1252103
EGFR	1.45E-02	-0.0997612
ATP6V1G3	1.45E-02	0.1322373
PDE7B	1.45E-02	0.1405434
DDX50	1.45E-02	0.1981155
PCDH9	1.45E-02	0.1134887
OTUD4	1.45E-02	-0.1452798
AJUBA	1.45E-02	-0.1094727
COL26A1	1.45E-02	0.1267105
NA	1.45E-02	-0.1293065
DCC	1.45E-02	0.147469
MCCC1	1.45E-02	0.1107413
CLDN14	1.45E-02	0.1583845
KEL	1.45E-02	-0.1359897
TMEM132E	1.45E-02	-0.1089639
TNFAIP8L1	1.45E-02	0.1292379
ABCC4	1.45E-02	-0.1478569
NA	1.45E-02	0.130964
NAE1	1.46E-02	0.1530504
NA	1.46E-02	-0.1243525
SF3A3	1.46E-02	-0.1420301
C1orf35	1.46E-02	0.222381
NA	1.46E-02	0.1550682
BNC2	1.46E-02	-0.1819583
CAPN2	1.46E-02	-0.1670982
NA	1.46E-02	0.1134164
ERRFI1	1.46E-02	0.2075157
NHS	1.46E-02	0.1537789
NA	1.46E-02	-0.1665688
BAIAP2	1.46E-02	-0.1230579
NA	1.47E-02	0.1188464
C6orf89	1.47E-02	-0.1417947
STAM2	1.47E-02	-0.1834117
ZMAT1	1.47E-02	-0.1799553
ZDBF2	1.47E-02	-0.1583338
NA	1.47E-02	0.1351172
TMEM155	1.47E-02	0.1413253
NA	1.47E-02	0.0956589
SPEN	1.47E-02	-0.1470143
TMEM120A	1.47E-02	-0.2042024
NA	1.47E-02	-0.185856
NA	1.47E-02	-0.1614962
PALM	1.47E-02	0.1302602
MTHFSD	1.47E-02	0.1046254
MSRA	1.47E-02	0.1185945
ADNP2	1.47E-02	0.1571411
NA	1.47E-02	-0.20477
NBN	1.47E-02	-0.1663945
GK	1.47E-02	0.1238102
KCNJ16	1.47E-02	0.1310379
NA	1.47E-02	0.126182
KIAA1462	1.47E-02	-0.1313856
PLA2R1	1.47E-02	-0.1769254
UHRF2	1.47E-02	-0.1328684
NFIA-AS1	1.48E-02	-0.2213092
FMR1	1.48E-02	-0.1477887
NKX3-1	1.48E-02	0.1100935
NA	1.48E-02	0.1424532
NA	1.48E-02	0.167168
ZNF530	1.48E-02	0.1423437
SNAP29	1.48E-02	-0.1491843
KATNAL2	1.48E-02	0.1514669
CYP2E1	1.48E-02	0.1165661
NA	1.48E-02	-0.1292039
SLC29A3	1.48E-02	-0.167328
PPARA	1.48E-02	0.1191281
USP36	1.48E-02	-0.1703896
NA	1.48E-02	0.1187801
CYR61	1.48E-02	0.3330477
NA	1.48E-02	0.1767537
VIPR2	1.48E-02	0.1300347
PRKAR2B	1.48E-02	-0.2543563
WLS	1.48E-02	-0.1049855
NA	1.48E-02	0.1285305
NA	1.49E-02	0.1041269
HTR3A	1.49E-02	0.1615996
NELFA	1.49E-02	-0.3841789
NA	1.49E-02	0.1149119
TUBB4A	1.49E-02	0.1880808
STARD3NL	1.49E-02	0.1283184
RRAD	1.49E-02	-0.1438206
NA	1.49E-02	0.1873889
PICALM	1.49E-02	-0.1197104
LPP	1.50E-02	0.1577884
ARID1B	1.50E-02	-0.1298103
NA	1.50E-02	0.1035772
JAK1	1.50E-02	-0.202905
CCT6B	1.50E-02	-0.1770237
SPINK5	1.50E-02	-0.1340616
GNAT2	1.50E-02	0.1215041
ARL2BP	1.50E-02	-0.1368627
FGF2	1.50E-02	0.1010286
CBLN2	1.50E-02	0.0859477
FOXE1	1.50E-02	0.1226752
NPR3	1.50E-02	-0.1382046
HOXA11	1.50E-02	-0.1526158
TFR2	1.50E-02	0.1637613
RGS11	1.50E-02	-0.1482584
C15orf26	1.50E-02	0.1327386
LOC100506159	1.50E-02	-0.1575687
NA	1.51E-02	-0.1428057
UBE3A	1.51E-02	-0.1338025
NA	1.51E-02	-0.1364506
OSR2	1.51E-02	0.1577461
HERC2	1.51E-02	-0.1980312
SERP2	1.51E-02	-0.1581928
AFF3	1.51E-02	0.1247084
ZNF595	1.51E-02	-0.2882807
ARHGAP12	1.51E-02	-0.1518961
NA	1.51E-02	0.1055385
KANSL1	1.51E-02	0.1404255
HNRNPU	1.51E-02	0.1373908
SLC8A3	1.51E-02	0.1538043
NA	1.51E-02	0.1033628
NA	1.51E-02	-0.1740804
MEX3C	1.51E-02	-0.1948631
PPTC7	1.51E-02	-0.2129121
NA	1.51E-02	0.1314812
SENP5	1.52E-02	0.1084336
IL11	1.52E-02	-0.1285072
ECT2	1.52E-02	0.1286323
NA	1.52E-02	0.1617878
C16orf89	1.52E-02	-0.1397778
LRRC8E	1.52E-02	-0.1794543
NA	1.52E-02	0.1070857
ZNF500	1.52E-02	-0.1749536
TMEM92	1.52E-02	0.0977125
TPGS2	1.52E-02	0.1128936
EIF2S3	1.52E-02	-0.2011512
UMOD	1.52E-02	0.218916
NA	1.52E-02	0.1164653
SSFA2	1.52E-02	-0.1682815
WISP1	1.52E-02	0.1596012
LARP6	1.52E-02	0.1528662
NA	1.52E-02	0.1101818
NA	1.52E-02	0.1760699
NA	1.52E-02	0.1425495
VPS53	1.52E-02	0.1174297
NA	1.52E-02	0.1270871
RANBP6	1.53E-02	-0.1355992
NA	1.53E-02	0.1241255
SGPL1	1.53E-02	0.1490164
COBL	1.53E-02	0.1167362
ATP8B3	1.53E-02	-0.1782216
SLC38A4	1.53E-02	0.1264721
NA	1.53E-02	0.1093658
IKBKAP	1.53E-02	-0.1910809
DTNA	1.53E-02	0.1639351
NA	1.53E-02	0.1690523
CACNA2D1	1.53E-02	0.1151605
FRMD5	1.53E-02	-0.1166041
CTTN	1.53E-02	0.124391
TFB1M	1.53E-02	0.1257135
NA	1.54E-02	0.1428486
B3GALNT2	1.54E-02	0.1308297
NA	1.54E-02	0.106803
HNRNPA2B1	1.54E-02	-0.132372
TTC7A	1.54E-02	-0.1587324
LGALS9	1.54E-02	0.1090072
NA	1.54E-02	0.1119107
DLST	1.54E-02	-0.1009365
NA	1.54E-02	0.1117327
NA	1.54E-02	0.1227083
NA	1.54E-02	-0.1440985
NA	1.54E-02	-0.1488208
SCD	1.54E-02	0.1910537
JAG1	1.54E-02	0.1274802
NEFL	1.54E-02	-0.1444488
COMMD5	1.55E-02	-0.1055306
NA	1.55E-02	0.1020674
NA	1.55E-02	0.0920306
FOXO3	1.55E-02	0.1295519
GDF3	1.55E-02	0.132052
NA	1.55E-02	0.1585023
CAMK1D	1.55E-02	0.1455513
NA	1.55E-02	0.0957945
VSTM2A	1.55E-02	0.1636435
NA	1.55E-02	0.1204447
C16orf46	1.55E-02	-0.1807289
NA	1.55E-02	-0.1201342
NA	1.55E-02	-0.1532124
LINC01509	1.55E-02	0.1141384
NA	1.55E-02	0.1161987
NA	1.56E-02	0.0934375
MLLT3	1.56E-02	-0.1316811
TRMT2B	1.56E-02	0.123359
PPP4R2	1.56E-02	0.1688185
ARHGEF5	1.56E-02	0.1129616
NA	1.56E-02	0.1136156
NA	1.56E-02	-0.1611988
GLI3	1.56E-02	-0.165025
DPEP1	1.56E-02	0.1152281
NA	1.56E-02	-0.2032185
IER5	1.57E-02	-0.1975535
WDR34	1.57E-02	-0.1885935
DSCAML1	1.57E-02	0.1380716
CLIC6	1.57E-02	-0.1882722
METAP1	1.57E-02	0.1059032
LMBRD1	1.57E-02	0.1385976
NA	1.57E-02	0.0951072
SLC4A5	1.57E-02	-0.2059083
SFT2D3	1.57E-02	0.1175421
EPB41L3	1.57E-02	0.1071483
CYYR1	1.57E-02	0.1511406
NUDT3	1.57E-02	0.1490176
NA	1.57E-02	0.1176599
CDK19	1.58E-02	-0.1525734
DTWD1	1.58E-02	0.1607926
NA	1.58E-02	-0.209135
SF1	1.58E-02	0.1451268
ZNF780B	1.58E-02	0.1477482
TTL	1.58E-02	-0.088014
BTBD9	1.58E-02	0.1057307
WWC2	1.58E-02	-0.0989663
NA	1.58E-02	0.1013715
TBC1D25	1.58E-02	-0.1311387
NA	1.58E-02	0.1688835
UBE3A	1.58E-02	0.1192402
BSG	1.58E-02	-0.1150953
CRIM1	1.58E-02	0.1154502
PCDH11X	1.59E-02	0.145307
RAB22A	1.59E-02	0.1329896
NDUFA4	1.59E-02	-0.1502434
NA	1.59E-02	0.1151062
NA	1.59E-02	0.1211761
ADAM5	1.59E-02	0.1330569
IFT140	1.59E-02	0.1143264
HECW2	1.59E-02	0.1619779
NA	1.59E-02	0.1242067
PRPSAP1	1.59E-02	-0.1802357
KLF3	1.59E-02	0.1177704
HHIPL1	1.59E-02	0.1149301
PANK1	1.59E-02	0.1413847
TIMP2	1.59E-02	0.1246828
NA	1.59E-02	0.1265179
ZNF436	1.60E-02	-0.1603346
RADIL	1.60E-02	-0.1066119
HSP90AA1	1.60E-02	-0.4452391
BCL7C	1.60E-02	-0.1463571
RBX1	1.60E-02	0.1339804
TBC1D32	1.60E-02	0.1338813
NA	1.60E-02	0.1334072
SDC4	1.60E-02	-0.1681665
MECOM	1.60E-02	0.1493496
TNFRSF9	1.60E-02	0.0911352
YTHDC2	1.60E-02	0.1489057
NA	1.60E-02	0.1077298
GFRA3	1.60E-02	-0.1176644
ARAP3	1.60E-02	-0.19712
LOC101929701	1.60E-02	-0.1820287
NDUFA10	1.60E-02	0.1258449
NA	1.61E-02	0.1121743
NA	1.61E-02	-0.1428389
NA	1.61E-02	0.2716324
HRASLS2	1.61E-02	-0.0981374
CRLF1	1.61E-02	-0.1039011
ITSN1	1.61E-02	0.1351232
PPFIBP2	1.61E-02	0.1671861
DMPK	1.61E-02	0.3114567
KRT86	1.61E-02	-0.1272906
NA	1.61E-02	0.1963785
COL14A1	1.61E-02	-0.1371771
LAGE3	1.61E-02	0.1543514
LYRM1	1.61E-02	-0.2407185
CD58	1.61E-02	-0.1234818
TXLNG	1.61E-02	0.1248803
KHSRP	1.61E-02	-0.1730694
SLC24A5	1.61E-02	0.1121825
KDSR	1.61E-02	-0.229244
NA	1.61E-02	0.1152794
NA	1.61E-02	0.1418075
NA	1.61E-02	-0.1716605
PACSIN1	1.61E-02	0.1564497
RBM14	1.61E-02	-0.2162918
TNFSF11	1.61E-02	-0.1693071
NA	1.62E-02	0.1170191
EPC2	1.62E-02	-0.1563361
GRB7	1.62E-02	0.0852922
NA	1.62E-02	-0.1675036
FAM208B	1.62E-02	0.134553
NA	1.62E-02	-0.2635419
EXT1	1.62E-02	0.1356955
ADARB2	1.62E-02	0.1169544
DCANP1	1.62E-02	0.125688
NA	1.63E-02	0.1146673
TRIAP1	1.63E-02	0.1576783
AKAP7	1.63E-02	0.1476101
FLCN	1.63E-02	0.0954393
CHRD	1.63E-02	0.1170687
LDLRAD2	1.63E-02	-0.1515428
CAMSAP2	1.63E-02	0.1752855
NA	1.63E-02	0.1214453
LRRFIP2	1.63E-02	0.1420435
TBL1X	1.63E-02	0.1578839
EIF4G3	1.64E-02	0.1225528
TMEM135	1.64E-02	0.0978574
AGT	1.64E-02	0.1534047
FAM208B	1.64E-02	-0.1943909
SKAP1	1.64E-02	-0.118046
NA	1.64E-02	-0.1480608
CTSC	1.64E-02	0.3531733
NA	1.64E-02	-0.2176571
NA	1.64E-02	0.1563151
TBC1D30	1.64E-02	0.1362175
SNX29	1.64E-02	0.1122178
LRRFIP2	1.64E-02	-0.1733937
SLC47A2	1.64E-02	-0.1612983
RBMS2	1.64E-02	0.1758524
NA	1.64E-02	0.0865736
NA	1.64E-02	-0.1365021
BGLAP	1.65E-02	-0.1580346
PSME2	1.65E-02	0.1775161
INTU	1.65E-02	0.1483542
MTCH2	1.65E-02	-0.1513132
CXXC5	1.65E-02	0.0940673
DNAJC3	1.65E-02	0.1018768
NR1H3	1.65E-02	0.1140148
ENTPD7	1.65E-02	-0.1440727
GAGE8	1.65E-02	0.1909353
NA	1.65E-02	-0.1049799
NA	1.65E-02	-0.1197882
COQ10A	1.65E-02	-0.436258
CBL	1.65E-02	0.0991587
NA	1.65E-02	0.1273066
IL2RA	1.65E-02	0.1774561
NA	1.65E-02	0.0941891
ZER1	1.65E-02	0.1278942
NA	1.65E-02	-0.1193178
NA	1.66E-02	0.2454227
NA	1.66E-02	0.1419733
ROR1	1.66E-02	0.1041
DAPL1	1.66E-02	0.1216698
CYB5D1	1.66E-02	0.1135565
PELI2	1.66E-02	-0.1259571
PNMA5	1.66E-02	0.1119239
TRIM23	1.66E-02	-0.1313618
VASH1	1.66E-02	0.134621
ARAP1	1.66E-02	-0.1451889
NA	1.66E-02	0.111916
NDUFB3	1.67E-02	-0.2018378
NA	1.67E-02	0.1240712
NA	1.67E-02	-0.106183
RSBN1L	1.67E-02	-0.1436911
ZNF280D	1.67E-02	-0.1345099
PTBP1	1.67E-02	-0.187813
CHKA	1.67E-02	0.1163974
LPCAT2	1.67E-02	-0.1279192
TFCP2L1	1.67E-02	-0.0924243
TRIM36	1.67E-02	0.1250482
IGHA2	1.67E-02	0.1234753
MYPN	1.67E-02	-0.3094946
DUSP22	1.68E-02	-0.1862299
NA	1.68E-02	0.1543249
FARS2	1.68E-02	-0.1547837
EIF4E	1.68E-02	0.1177789
NA	1.68E-02	0.1129002
CYP2C9	1.68E-02	0.1357033
LSM14A	1.68E-02	0.1922814
ALB	1.68E-02	0.3875408
NA	1.68E-02	0.148113
KIAA1217	1.68E-02	0.1605517
POTEG	1.68E-02	0.1151197
ROS1	1.68E-02	-0.1719915
CD36	1.68E-02	-0.1258293
MTFR1	1.69E-02	0.1082816
NA	1.69E-02	0.092886
NA	1.69E-02	-0.1434772
RPS26	1.69E-02	0.1740319
NA	1.69E-02	0.1604728
NA	1.69E-02	-0.1768741
NA	1.69E-02	0.1164549
UTS2B	1.69E-02	0.1330377
OR4F29	1.69E-02	0.1049873
NA	1.69E-02	0.1573951
TIMM10B	1.69E-02	-0.1298725
NA	1.69E-02	0.1315175
GJB5	1.69E-02	-0.1639144
MEOX2	1.70E-02	-0.1530862
ECSIT	1.70E-02	-0.1565971
NA	1.70E-02	-0.1720963
NA	1.70E-02	-0.1823919
NA	1.70E-02	0.1193718
NLK	1.70E-02	0.1343849
IFT122	1.70E-02	-0.1256151
IRF4	1.70E-02	-0.1200029
NA	1.70E-02	0.1216834
ME3	1.70E-02	0.1443636
CST11	1.70E-02	0.120792
RHOU	1.70E-02	0.1308386
PLD5	1.70E-02	0.1158251
C15orf57	1.70E-02	0.1682916
NA	1.70E-02	0.1220337
KLF13	1.71E-02	-0.1542825
FLII	1.71E-02	-0.1763186
ATP1B3	1.71E-02	0.3931969
TOP2A	1.71E-02	0.1515265
NLRC3	1.71E-02	0.1265598
TANC2	1.71E-02	0.1190152
NA	1.71E-02	0.1223712
VSIG2	1.71E-02	-0.1895834
NA	1.71E-02	0.143374
JPH3	1.71E-02	0.1563493
SUV420H2	1.71E-02	0.1049424
PDXDC1	1.71E-02	0.133467
TGFB2	1.71E-02	-0.3942203
PNISR	1.72E-02	0.1197008
DUSP15	1.72E-02	-0.1361466
NA	1.72E-02	0.1252554
NDUFA10	1.72E-02	-0.1868407
PLEKHA6	1.72E-02	0.1686738
SCAPER	1.72E-02	0.1286093
DIDO1	1.72E-02	0.0946095
NA	1.72E-02	-0.1183762
RNASET2	1.72E-02	0.2454342
TIPRL	1.72E-02	0.2166088
MUM1	1.72E-02	-0.1352795
SLC38A4	1.72E-02	0.1174142
BRDT	1.73E-02	0.1094831
ZC3H11A	1.73E-02	-0.1331251
NEDD4L	1.73E-02	-0.1958272
NA	1.73E-02	0.1094668
NA	1.73E-02	0.1619783
DNER	1.73E-02	0.1321794
CADPS2	1.73E-02	0.1281515
FAM189A1	1.73E-02	-0.1509132
NA	1.73E-02	-0.1146134
EGFR	1.73E-02	-0.1278163
NCKAP5	1.73E-02	0.1287279
NA	1.73E-02	0.1834545
HOXD13	1.73E-02	-0.1482058
NA	1.73E-02	0.1157066
SH2B2	1.73E-02	0.1197312
PMS2	1.73E-02	0.1827027
CBWD2	1.73E-02	-0.155561
CD47	1.73E-02	0.1460141
PAGE5	1.74E-02	0.1247908
NA	1.74E-02	0.125157
RLN2	1.74E-02	-0.1115869
PCNXL2	1.74E-02	-0.2241401
FMO6P	1.74E-02	-0.1384378
TNFRSF25	1.74E-02	-0.1355316
CYLD	1.74E-02	0.1076923
ANGPTL1	1.74E-02	0.1214252
PIK3C2A	1.74E-02	-0.1832155
NA	1.74E-02	0.2034048
KANSL1	1.74E-02	-0.2193857
NA	1.74E-02	0.1047243
NPDC1	1.74E-02	0.1281892
INO80D	1.74E-02	0.1406199
NA	1.74E-02	0.1593867
NA	1.74E-02	0.1387642
ATE1	1.74E-02	-0.1468383
AIG1	1.74E-02	-0.1442308
ASB7	1.75E-02	0.1203342
SLC35B2	1.75E-02	-0.1553999
NA	1.75E-02	-0.0957758
NA	1.75E-02	0.1062576
NA	1.75E-02	0.0973353
ADCY6	1.75E-02	-0.1671764
NA	1.75E-02	0.1376393
ZFYVE9	1.75E-02	0.139843
NA	1.75E-02	0.1110379
ANKRD26	1.75E-02	0.1356039
NCAN	1.75E-02	-0.1998506
NA	1.75E-02	-0.1397862
KIRREL-IT1	1.75E-02	0.0972723
NA	1.75E-02	0.1187607
PBX1	1.75E-02	-0.1592737
NA	1.76E-02	-0.1188149
DPY19L3	1.76E-02	0.1203172
PPP1R10	1.76E-02	0.1408019
RAVER2	1.76E-02	-0.1474653
SSH2	1.76E-02	0.1390371
NA	1.76E-02	0.1517745
NA	1.76E-02	-0.1428517
HMGB3	1.76E-02	-0.2380847
TNP1	1.76E-02	0.129545
EIF4G3	1.76E-02	0.1315864
NA	1.76E-02	-0.086388
LOC283484	1.76E-02	0.1215375
SLC25A26	1.77E-02	-0.1605056
CYBB	1.77E-02	0.127956
NA	1.77E-02	0.1160013
NA	1.77E-02	-0.1214902
TSPAN9	1.77E-02	-0.1518617
AGBL4	1.77E-02	-0.1392671
NA	1.77E-02	-0.1363017
NA	1.77E-02	0.1166402
NA	1.77E-02	0.1154604
XKR7	1.77E-02	-0.1420273
SLC7A11	1.77E-02	0.2372987
TMEM181	1.77E-02	0.1519145
ABHD2	1.77E-02	0.1020746
CNOT4	1.77E-02	-0.2101161
NDUFB1	1.77E-02	-0.1554092
LOC101927815	1.77E-02	0.1728096
NA	1.77E-02	0.1417322
NA	1.77E-02	-0.2799703
DHFR	1.78E-02	-0.1847315
NA	1.78E-02	0.1029309
NA	1.78E-02	0.1194095
EDC4	1.78E-02	-0.1154734
PRR7	1.78E-02	-0.1557342
NA	1.78E-02	0.1063437
PIK3AP1	1.78E-02	0.1229284
TBX4	1.78E-02	0.1392644
PTGDS	1.78E-02	0.2854249
NOL4	1.78E-02	0.1107133
NA	1.78E-02	0.1142796
NA	1.78E-02	-0.1165637
MICAL2	1.78E-02	-0.1548554
RNASE11	1.78E-02	0.1232534
MTOR	1.78E-02	-0.1554678
ZNF597	1.78E-02	0.1167034
LRP5L	1.78E-02	0.1300892
KLHL15	1.79E-02	0.1114197
GFI1B	1.79E-02	-0.1331402
HLA-E	1.79E-02	-0.2681869
ODF3B	1.79E-02	-0.1596203
SIRT7	1.79E-02	-0.1398879
PPP2R3B	1.79E-02	0.1326621
AKAP11	1.79E-02	0.1316009
MAP4K3	1.79E-02	0.1206116
GLE1	1.80E-02	0.1484624
NA	1.80E-02	-0.1201669
NA	1.80E-02	0.1194428
NA	1.80E-02	0.1722858
SPC25	1.80E-02	0.1712528
KSR1	1.80E-02	0.177622
GLG1	1.80E-02	0.152934
COASY	1.80E-02	-0.206201
ZNF182	1.80E-02	-0.1351549
KIAA1958	1.80E-02	0.1383509
ZIM2	1.80E-02	-0.2338204
CACNA2D3	1.80E-02	0.1107394
NA	1.80E-02	0.2547603
CEP85L	1.80E-02	-0.3078838
TLL1	1.80E-02	-0.1320511
NA	1.80E-02	-0.2406559
PCGF2	1.80E-02	0.1152974
CUL3	1.81E-02	0.136989
TSEN2	1.81E-02	0.1272355
CENPT	1.81E-02	-0.2451764
PARN	1.81E-02	0.1528438
PLAC4	1.81E-02	-0.1339723
BORA	1.81E-02	0.1863456
FRAS1	1.81E-02	-0.1519481
TBC1D15	1.81E-02	0.103546
SMDT1	1.81E-02	0.1090602
TRIM63	1.81E-02	-0.2279096
NFATC3	1.81E-02	0.1430051
NA	1.81E-02	-0.1671695
NA	1.82E-02	0.1246467
NA	1.82E-02	0.1021157
FZD9	1.82E-02	-0.1403062
PRKCH	1.82E-02	-0.1170412
GABBR1	1.82E-02	-0.1682339
NA	1.82E-02	0.1604829
RPL27A	1.82E-02	-0.1744565
HIVEP1	1.82E-02	0.1147917
MSMB	1.82E-02	-0.121624
NA	1.82E-02	0.1214317
PDK4	1.82E-02	0.1711741
PRRG4	1.83E-02	0.1288351
GPR84	1.83E-02	0.114625
WIZ	1.83E-02	0.1198526
NA	1.83E-02	0.0928466
NA	1.83E-02	0.1303327
NA	1.83E-02	0.1043904
DCDC1	1.83E-02	0.123076
NA	1.83E-02	0.1067709
NA	1.83E-02	0.1008023
LOC283588	1.83E-02	0.1155011
NA	1.83E-02	-0.14429
RD3	1.83E-02	0.1359037
IGF1R	1.83E-02	0.1021508
MANEAL	1.83E-02	0.1222722
ACADVL	1.83E-02	-0.1400473
IGDCC3	1.83E-02	-0.1411661
NA	1.83E-02	0.1350208
SLIT3	1.84E-02	-0.1280396
INPP4B	1.84E-02	0.1282443
ITGBL1	1.84E-02	-0.1082265
NA	1.84E-02	0.1339956
RBM41	1.84E-02	-0.1950747
NA	1.84E-02	-0.1082743
LMAN2L	1.84E-02	-0.1190514
NA	1.84E-02	-0.1502241
MAP2K1	1.84E-02	0.1092578
NA	1.84E-02	0.1017975
FBXO33	1.84E-02	-0.1725132
NA	1.85E-02	0.1151519
WIBG	1.85E-02	-0.1387692
NA	1.85E-02	0.1206536
CCDC53	1.85E-02	-0.1139005
BRD2	1.85E-02	0.1317711
SNX8	1.85E-02	-0.1113778
FAM126B	1.85E-02	-0.1584258
NA	1.85E-02	-0.1121988
NA	1.85E-02	0.1225467
POC5	1.85E-02	-0.1660558
NA	1.86E-02	-0.1779491
LBX2	1.86E-02	0.1454172
LOC100505984	1.86E-02	0.180545
PTOV1	1.86E-02	0.1176939
NA	1.86E-02	0.1371914
SLC20A2	1.86E-02	-0.3063288
HIST1H2BN	1.86E-02	0.1829258
NA	1.86E-02	0.1020081
LGALS8	1.86E-02	-0.1339139
NA	1.86E-02	0.1728363
KATNAL1	1.86E-02	-0.1083103
NA	1.86E-02	0.1374397
UVRAG	1.86E-02	-0.1504328
NA	1.86E-02	0.1281376
PITPNC1	1.87E-02	0.3151242
BLOC1S6	1.87E-02	-0.2017887
MTUS1	1.87E-02	0.1198808
DRG1	1.87E-02	-0.1615248
NA	1.87E-02	0.137681
TSC22D2	1.87E-02	-0.1655091
NA	1.87E-02	0.106007
LOC103344931	1.87E-02	-0.1164663
NA	1.87E-02	0.1055241
VBP1	1.87E-02	-0.1245483
MAML2	1.87E-02	0.2145378
GSTO2	1.87E-02	0.1051147
NDRG2	1.87E-02	-0.1587791
RBM39	1.88E-02	0.1709365
RYBP	1.88E-02	0.0929484
DIP2A	1.88E-02	0.1335588
NA	1.88E-02	-0.1868292
PLAC1	1.88E-02	0.0976927
TEX30	1.88E-02	0.1705734
PICALM	1.88E-02	-0.1092295
SMIM12	1.88E-02	0.1642836
ZHX2	1.88E-02	0.165352
SGMS1	1.88E-02	-0.157721
AEN	1.88E-02	0.1244404
FAM208B	1.88E-02	0.1391107
NA	1.88E-02	0.1346481
NA	1.88E-02	-0.1782537
DGKE	1.88E-02	0.1104459
NA	1.89E-02	0.1250177
LCA5	1.89E-02	-0.123917
PTPLA	1.89E-02	0.1648106
EIF4ENIF1	1.89E-02	-0.150055
L3MBTL1	1.89E-02	-0.1290634
NA	1.89E-02	0.1271657
MAGOH	1.89E-02	-0.1431025
NA	1.89E-02	-0.1397052
NA	1.89E-02	0.1373349
NA	1.89E-02	0.1642988
NA	1.90E-02	0.0986244
RBM23	1.90E-02	-0.1658766
ASF1A	1.90E-02	-0.1551143
NA	1.90E-02	0.1431531
LRP5L	1.90E-02	0.2196704
NA	1.90E-02	0.1130672
NA	1.90E-02	0.1158684
NA	1.90E-02	0.1157981
TBC1D15	1.90E-02	-0.1405673
